"p","U:0","U:1","U:2","Cp","Points:0","Points:1","Points:2"
96960.1,0,0,0,-2.33263,0.0645976,0.0398233,0.01
97021.8,0,0,0,-2.28528,0.067493,0.0405284,0
97021.8,0,0,0,-2.28528,0.067493,0.0405284,0.01
97081.1,0,0,0,-2.23978,0.0704152,0.0412142,0
97081.1,0,0,0,-2.23978,0.0704152,0.0412142,0.01
97138.2,0,0,0,-2.19597,0.0733641,0.0418815,0
97138.2,0,0,0,-2.19597,0.0733641,0.0418815,0.01
97192.8,0,0,0,-2.15407,0.0763403,0.0425309,0
97192.8,0,0,0,-2.15407,0.0763403,0.0425309,0.01
97245.3,0,0,0,-2.11378,0.0793422,0.0431629,0
97245.3,0,0,0,-2.11378,0.0793422,0.0431629,0.01
97296.1,0,0,0,-2.07484,0.0823711,0.0437783,0
97296.1,0,0,0,-2.07484,0.0823711,0.0437783,0.01
97345.1,0,0,0,-2.03724,0.0854259,0.0443774,0
97345.1,0,0,0,-2.03724,0.0854259,0.0443774,0.01
97392.3,0,0,0,-2.00102,0.0885074,0.0449608,0
97392.3,0,0,0,-2.00102,0.0885074,0.0449608,0.01
97437.9,0,0,0,-1.96603,0.0916146,0.0455289,0
97437.9,0,0,0,-1.96603,0.0916146,0.0455289,0.01
97482,0,0,0,-1.93219,0.0947487,0.0460822,0
97482,0,0,0,-1.93219,0.0947487,0.0460822,0.01
97524.6,0,0,0,-1.8995,0.097908,0.0466209,0
97524.6,0,0,0,-1.8995,0.097908,0.0466209,0.01
97565.8,0,0,0,-1.86785,0.101094,0.0471456,0
97565.8,0,0,0,-1.86785,0.101094,0.0471456,0.01
97605.9,0,0,0,-1.83712,0.104306,0.0476565,0
97605.9,0,0,0,-1.83712,0.104306,0.0476565,0.01
97644.8,0,0,0,-1.80723,0.107545,0.0481539,0
97644.8,0,0,0,-1.80723,0.107545,0.0481539,0.01
97682.6,0,0,0,-1.77822,0.110809,0.0486381,0
97682.6,0,0,0,-1.77822,0.110809,0.0486381,0.01
97719.3,0,0,0,-1.75006,0.1141,0.0491095,0
97719.3,0,0,0,-1.75006,0.1141,0.0491095,0.01
97754.9,0,0,0,-1.72274,0.117417,0.0495683,0
97754.9,0,0,0,-1.72274,0.117417,0.0495683,0.01
97789.7,0,0,0,-1.69604,0.120761,0.0500147,0
97789.7,0,0,0,-1.69604,0.120761,0.0500147,0.01
97823.6,0,0,0,-1.67003,0.124132,0.050449,0
97823.6,0,0,0,-1.67003,0.124132,0.050449,0.01
97856.5,0,0,0,-1.64482,0.127528,0.0508713,0
97856.5,0,0,0,-1.64482,0.127528,0.0508713,0.01
97888.6,0,0,0,-1.62018,0.130952,0.0512819,0
97888.6,0,0,0,-1.62018,0.130952,0.0512819,0.01
97919.9,0,0,0,-1.59613,0.134402,0.051681,0
97919.9,0,0,0,-1.59613,0.134402,0.051681,0.01
97950.5,0,0,0,-1.57264,0.13788,0.0520687,0
97950.5,0,0,0,-1.57264,0.13788,0.0520687,0.01
97980.3,0,0,0,-1.54978,0.141384,0.0524453,0
97980.3,0,0,0,-1.54978,0.141384,0.0524453,0.01
98009.4,0,0,0,-1.52749,0.144915,0.0528108,0
98009.4,0,0,0,-1.52749,0.144915,0.0528108,0.01
98037.8,0,0,0,-1.50566,0.148474,0.0531655,0
98037.8,0,0,0,-1.50566,0.148474,0.0531655,0.01
98065.7,0,0,0,-1.48429,0.15206,0.0535094,0
98065.7,0,0,0,-1.48429,0.15206,0.0535094,0.01
98092.9,0,0,0,-1.46338,0.155673,0.0538427,0
98092.9,0,0,0,-1.46338,0.155673,0.0538427,0.01
98119.6,0,0,0,-1.44293,0.159314,0.0541656,0
98119.6,0,0,0,-1.44293,0.159314,0.0541656,0.01
98145.7,0,0,0,-1.42286,0.162983,0.0544781,0
98145.7,0,0,0,-1.42286,0.162983,0.0544781,0.01
98171.3,0,0,0,-1.40322,0.16668,0.0547803,0
98171.3,0,0,0,-1.40322,0.16668,0.0547803,0.01
98196.4,0,0,0,-1.38395,0.170405,0.0550724,0
98196.4,0,0,0,-1.38395,0.170405,0.0550724,0.01
98221,0,0,0,-1.36512,0.174158,0.0553544,0
98221,0,0,0,-1.36512,0.174158,0.0553544,0.01
98245,0,0,0,-1.34666,0.177939,0.0556265,0
98245,0,0,0,-1.34666,0.177939,0.0556265,0.01
98268.8,0,0,0,-1.32844,0.181749,0.0558887,0
98268.8,0,0,0,-1.32844,0.181749,0.0558887,0.01
98292,0,0,0,-1.31064,0.185588,0.056141,0
98292,0,0,0,-1.31064,0.185588,0.056141,0.01
98314.7,0,0,0,-1.29318,0.189455,0.0563837,0
98314.7,0,0,0,-1.29318,0.189455,0.0563837,0.01
98337.1,0,0,0,-1.27603,0.193352,0.0566166,0
98337.1,0,0,0,-1.27603,0.193352,0.0566166,0.01
98359,0,0,0,-1.25918,0.197278,0.05684,0
98359,0,0,0,-1.25918,0.197278,0.05684,0.01
98380.5,0,0,0,-1.24268,0.201233,0.0570538,0
98380.5,0,0,0,-1.24268,0.201233,0.0570538,0.01
98391.1,0,0,0,-1.23459,0.205218,0.0572581,0
98391.1,0,0,0,-1.23459,0.205218,0.0572581,0.01
