"p","U:0","U:1","U:2","Cp","Points:0","Points:1","Points:2"
99183.6,0,0,0,-0.626492,0.44464,0.0555794,0.01
99202.5,0,0,0,-0.611954,0.453239,0.0551508,0
99202.5,0,0,0,-0.611954,0.453239,0.0551508,0.01
99221.1,0,0,0,-0.597716,0.461794,0.0547051,0
99221.1,0,0,0,-0.597716,0.461794,0.0547051,0.01
99239.2,0,0,0,-0.58379,0.470307,0.0542429,0
99239.2,0,0,0,-0.58379,0.470307,0.0542429,0.01
99257.1,0,0,0,-0.570092,0.478776,0.053765,0
99257.1,0,0,0,-0.570092,0.478776,0.053765,0.01
99274.6,0,0,0,-0.556663,0.487202,0.0532718,0
99274.6,0,0,0,-0.556663,0.487202,0.0532718,0.01
99291.7,0,0,0,-0.543504,0.495586,0.0527641,0
99291.7,0,0,0,-0.543504,0.495586,0.0527641,0.01
99308.6,0,0,0,-0.530537,0.503927,0.0522423,0
99308.6,0,0,0,-0.530537,0.503927,0.0522423,0.01
99325.3,0,0,0,-0.517762,0.512225,0.051707,0
99325.3,0,0,0,-0.517762,0.512225,0.051707,0.01
99341.6,0,0,0,-0.505257,0.520482,0.0511588,0
99341.6,0,0,0,-0.505257,0.520482,0.0511588,0.01
99357.6,0,0,0,-0.492937,0.528697,0.0505981,0
99357.6,0,0,0,-0.492937,0.528697,0.0505981,0.01
99373.5,0,0,0,-0.480774,0.53687,0.0500255,0
99373.5,0,0,0,-0.480774,0.53687,0.0500255,0.01
99389.1,0,0,0,-0.468808,0.545002,0.0494413,0
99389.1,0,0,0,-0.468808,0.545002,0.0494413,0.01
99404.5,0,0,0,-0.456986,0.553092,0.048846,0
99404.5,0,0,0,-0.456986,0.553092,0.048846,0.01
99419.6,0,0,0,-0.445362,0.561142,0.0482401,0
99419.6,0,0,0,-0.445362,0.561142,0.0482401,0.01
99434.6,0,0,0,-0.433852,0.56915,0.047624,0
99434.6,0,0,0,-0.433852,0.56915,0.047624,0.01
99449.4,0,0,0,-0.422497,0.577118,0.0469981,0
99449.4,0,0,0,-0.422497,0.577118,0.0469981,0.01
99464,0,0,0,-0.411329,0.585046,0.0463628,0
99464,0,0,0,-0.411329,0.585046,0.0463628,0.01
99478.4,0,0,0,-0.400244,0.592933,0.0457185,0
99478.4,0,0,0,-0.400244,0.592933,0.0457185,0.01
99492.7,0,0,0,-0.389273,0.60078,0.0450655,0
99492.7,0,0,0,-0.389273,0.60078,0.0450655,0.01
99506.9,0,0,0,-0.378411,0.608588,0.0444042,0
99506.9,0,0,0,-0.378411,0.608588,0.0444042,0.01
99520.9,0,0,0,-0.367668,0.616356,0.043735,0
99520.9,0,0,0,-0.367668,0.616356,0.043735,0.01
99534.7,0,0,0,-0.357081,0.624085,0.0430581,0
99534.7,0,0,0,-0.357081,0.624085,0.0430581,0.01
99548.4,0,0,0,-0.346566,0.631774,0.0423739,0
99548.4,0,0,0,-0.346566,0.631774,0.0423739,0.01
99562,0,0,0,-0.336135,0.639425,0.0416828,0
99562,0,0,0,-0.336135,0.639425,0.0416828,0.01
99575.4,0,0,0,-0.325847,0.647036,0.040985,0
99575.4,0,0,0,-0.325847,0.647036,0.040985,0.01
99588.7,0,0,0,-0.315644,0.65461,0.0402809,0
99588.7,0,0,0,-0.315644,0.65461,0.0402809,0.01
99601.9,0,0,0,-0.305477,0.662144,0.0395707,0
99601.9,0,0,0,-0.305477,0.662144,0.0395707,0.01
99615.1,0,0,0,-0.295387,0.669641,0.0388547,0
99615.1,0,0,0,-0.295387,0.669641,0.0388547,0.01
99628.1,0,0,0,-0.285412,0.6771,0.0381331,0
99628.1,0,0,0,-0.285412,0.6771,0.0381331,0.01
99641,0,0,0,-0.275514,0.684521,0.0374063,0
99641,0,0,0,-0.275514,0.684521,0.0374063,0.01
99653.8,0,0,0,-0.265652,0.691904,0.0366746,0
99653.8,0,0,0,-0.265652,0.691904,0.0366746,0.01
99666.6,0,0,0,-0.255869,0.69925,0.035938,0
99666.6,0,0,0,-0.255869,0.69925,0.035938,0.01
99679.2,0,0,0,-0.246163,0.706559,0.035197,0
99679.2,0,0,0,-0.246163,0.706559,0.035197,0.01
99691.8,0,0,0,-0.236493,0.71383,0.0344518,0
99691.8,0,0,0,-0.236493,0.71383,0.0344518,0.01
99704.3,0,0,0,-0.226901,0.721066,0.0337024,0
99704.3,0,0,0,-0.226901,0.721066,0.0337024,0.01
99716.8,0,0,0,-0.217345,0.728264,0.0329493,0
99716.8,0,0,0,-0.217345,0.728264,0.0329493,0.01
99729.2,0,0,0,-0.207832,0.735426,0.0321926,0
99729.2,0,0,0,-0.207832,0.735426,0.0321926,0.01
99741.5,0,0,0,-0.198396,0.742552,0.0314325,0
99741.5,0,0,0,-0.198396,0.742552,0.0314325,0.01
99753.8,0,0,0,-0.188954,0.749642,0.0306692,0
99753.8,0,0,0,-0.188954,0.749642,0.0306692,0.01
99766,0,0,0,-0.179554,0.756696,0.029903,0
99766,0,0,0,-0.179554,0.756696,0.029903,0.01
99778.2,0,0,0,-0.170231,0.763715,0.0291339,0
99778.2,0,0,0,-0.170231,0.763715,0.0291339,0.01
99790.3,0,0,0,-0.160909,0.770698,0.0283623,0
99790.3,0,0,0,-0.160909,0.770698,0.0283623,0.01
99802.4,0,0,0,-0.151623,0.777646,0.0275882,0
99802.4,0,0,0,-0.151623,0.777646,0.0275882,0.01
99814.5,0,0,0,-0.142379,0.784558,0.0268119,0
99814.5,0,0,0,-0.142379,0.784558,0.0268119,0.01
99826.5,0,0,0,-0.133129,0.791437,0.0260335,0
99826.5,0,0,0,-0.133129,0.791437,0.0260335,0.01
99838.5,0,0,0,-0.123963,0.79828,0.0252532,0
99838.5,0,0,0,-0.123963,0.79828,0.0252532,0.01
99850.4,0,0,0,-0.114791,0.805088,0.0244711,0
99850.4,0,0,0,-0.114791,0.805088,0.0244711,0.01
99862.4,0,0,0,-0.105624,0.811863,0.0236874,0
99862.4,0,0,0,-0.105624,0.811863,0.0236874,0.01
99874.3,0,0,0,-0.0964881,0.818603,0.0229023,0
99874.3,0,0,0,-0.0964881,0.818603,0.0229023,0.01
99886.1,0,0,0,-0.0873998,0.82531,0.0221158,0
99886.1,0,0,0,-0.0873998,0.82531,0.0221158,0.01
99898,0,0,0,-0.0783055,0.831982,0.0213282,0
99898,0,0,0,-0.0783055,0.831982,0.0213282,0.01
99909.8,0,0,0,-0.0692112,0.838621,0.0205396,0
99909.8,0,0,0,-0.0692112,0.838621,0.0205396,0.01
99921.6,0,0,0,-0.0601589,0.845227,0.01975,0
99921.6,0,0,0,-0.0601589,0.845227,0.01975,0.01
99933.4,0,0,0,-0.0511006,0.851799,0.0189596,0
99933.4,0,0,0,-0.0511006,0.851799,0.0189596,0.01
99945.2,0,0,0,-0.0420843,0.858338,0.0181686,0
99945.2,0,0,0,-0.0420843,0.858338,0.0181686,0.01
99956.9,0,0,0,-0.0330679,0.864845,0.017377,0
99956.9,0,0,0,-0.0330679,0.864845,0.017377,0.01
99968.7,0,0,0,-0.0240516,0.871318,0.0165849,0
99968.7,0,0,0,-0.0240516,0.871318,0.0165849,0.01
99980.4,0,0,0,-0.0150772,0.877759,0.0157926,0
99980.4,0,0,0,-0.0150772,0.877759,0.0157926,0.01
99992.1,0,0,0,-0.00609682,0.884168,0.0149999,0
99992.1,0,0,0,-0.00609682,0.884168,0.0149999,0.01
100003,0,0,0,0.00264975,0.890545,0.0142071,0
100003,0,0,0,0.00264975,0.890545,0.0142071,0.01
100015,0,0,0,0.0115162,0.896889,0.0134143,0
100015,0,0,0,0.0115162,0.896889,0.0134143,0.01
100027,0,0,0,0.0207244,0.903202,0.0126215,0
100027,0,0,0,0.0207244,0.903202,0.0126215,0.01
100039,0,0,0,0.0295489,0.909483,0.0118288,0
100039,0,0,0,0.0295489,0.909483,0.0118288,0.01
100050,0,0,0,0.0383734,0.915732,0.0110364,0
100050,0,0,0,0.0383734,0.915732,0.0110364,0.01
100062,0,0,0,0.0471919,0.92195,0.0102442,0
100062,0,0,0,0.0471919,0.92195,0.0102442,0.01
100073,0,0,0,0.0556388,0.928137,0.00945236,0
100073,0,0,0,0.0556388,0.928137,0.00945236,0.01
100084,0,0,0,0.0644633,0.934292,0.00866099,0
100084,0,0,0,0.0644633,0.934292,0.00866099,0.01
100096,0,0,0,0.0732818,0.940417,0.00787007,0
100096,0,0,0,0.0732818,0.940417,0.00787007,0.01
100106,0,0,0,0.0817226,0.946511,0.00707967,0
100106,0,0,0,0.0817226,0.946511,0.00707967,0.01
100118,0,0,0,0.0901634,0.952575,0.00628992,0
100118,0,0,0,0.0901634,0.952575,0.00628992,0.01
100128,0,0,0,0.0986043,0.958608,0.00550085,0
100128,0,0,0,0.0986043,0.958608,0.00550085,0.01
100139,0,0,0,0.106661,0.964611,0.00471247,0
100139,0,0,0,0.106661,0.964611,0.00471247,0.01
100150,0,0,0,0.114719,0.970583,0.00392488,0
100150,0,0,0,0.114719,0.970583,0.00392488,0.01
100160,0,0,0,0.122776,0.976526,0.00313812,0
100160,0,0,0,0.122776,0.976526,0.00313812,0.01
100170,0,0,0,0.130066,0.982439,0.00235216,0
100170,0,0,0,0.130066,0.982439,0.00235216,0.01
100181,0,0,0,0.138512,0.988322,0.00156718,0
100181,0,0,0,0.138512,0.988322,0.00156718,0.01
100187,0,0,0,0.143494,0.994176,0.000783045,0
100187,0,0,0,0.143494,0.994176,0.000783045,0.01
100187,0,0,0,0.143494,1,0,0
100187,0,0,0,0.143494,1,0,0.01
