"p","U:0","U:1","U:2","Cp","Points:0","Points:1","Points:2"
100813,0,0,0,0.623854,0.091837,-0.0451589,0
100796,0,0,0,0.610426,0.0949636,-0.0457238,0.01
100796,0,0,0,0.610426,0.0949636,-0.0457238,0
100779,0,0,0,0.597764,0.0981163,-0.0462747,0.01
100779,0,0,0,0.597764,0.0981163,-0.0462747,0
100763,0,0,0,0.585487,0.101296,-0.046812,0.01
100763,0,0,0,0.585487,0.101296,-0.046812,0
100747,0,0,0,0.573209,0.1045,-0.0473358,0.01
100747,0,0,0,0.573209,0.1045,-0.0473358,0
100732,0,0,0,0.561315,0.107732,-0.0478466,0.01
100732,0,0,0,0.561315,0.107732,-0.0478466,0
100716,0,0,0,0.549805,0.110989,-0.0483445,0.01
100716,0,0,0,0.549805,0.110989,-0.0483445,0
100702,0,0,0,0.538295,0.114273,-0.0488297,0.01
100702,0,0,0,0.538295,0.114273,-0.0488297,0
100687,0,0,0,0.527168,0.117583,-0.0493026,0.01
100687,0,0,0,0.527168,0.117583,-0.0493026,0
100673,0,0,0,0.516425,0.12092,-0.0497634,0.01
100673,0,0,0,0.516425,0.12092,-0.0497634,0
100660,0,0,0,0.506066,0.124283,-0.0502122,0.01
100660,0,0,0,0.506066,0.124283,-0.0502122,0
100646,0,0,0,0.496091,0.127673,-0.0506492,0.01
100646,0,0,0,0.496091,0.127673,-0.0506492,0
100634,0,0,0,0.486115,0.131089,-0.0510745,0.01
100634,0,0,0,0.486115,0.131089,-0.0510745,0
100621,0,0,0,0.476523,0.134532,-0.0514885,0.01
100621,0,0,0,0.476523,0.134532,-0.0514885,0
100608,0,0,0,0.466931,0.138003,-0.0518912,0.01
100608,0,0,0,0.466931,0.138003,-0.0518912,0
100596,0,0,0,0.457723,0.1415,-0.0522826,0.01
100596,0,0,0,0.457723,0.1415,-0.0522826,0
100585,0,0,0,0.448899,0.145024,-0.0526631,0.01
100585,0,0,0,0.448899,0.145024,-0.0526631,0
100574,0,0,0,0.440074,0.148576,-0.0530327,0.01
100574,0,0,0,0.440074,0.148576,-0.0530327,0
100562,0,0,0,0.431633,0.152155,-0.0533915,0.01
100562,0,0,0,0.431633,0.152155,-0.0533915,0
100552,0,0,0,0.423193,0.155762,-0.0537396,0.01
100552,0,0,0,0.423193,0.155762,-0.0537396,0
100540,0,0,0,0.414752,0.159395,-0.0540771,0.01
100540,0,0,0,0.414752,0.159395,-0.0540771,0
100530,0,0,0,0.406695,0.163057,-0.0544041,0.01
100530,0,0,0,0.406695,0.163057,-0.0544041,0
100520,0,0,0,0.399021,0.166747,-0.0547208,0.01
100520,0,0,0,0.399021,0.166747,-0.0547208,0
100510,0,0,0,0.391348,0.170465,-0.0550271,0.01
100510,0,0,0,0.391348,0.170465,-0.0550271,0
100500,0,0,0,0.383674,0.174212,-0.0553232,0.01
100500,0,0,0,0.383674,0.174212,-0.0553232,0
100490,0,0,0,0.376384,0.177986,-0.0556091,0.01
100490,0,0,0,0.376384,0.177986,-0.0556091,0
100482,0,0,0,0.369478,0.18179,-0.0558849,0.01
100482,0,0,0,0.369478,0.18179,-0.0558849,0
100472,0,0,0,0.362572,0.185621,-0.0561506,0.01
100472,0,0,0,0.362572,0.185621,-0.0561506,0
100464,0,0,0,0.355666,0.189482,-0.0564063,0.01
100464,0,0,0,0.355666,0.189482,-0.0564063,0
100455,0,0,0,0.349144,0.193372,-0.0566521,0.01
100455,0,0,0,0.349144,0.193372,-0.0566521,0
100446,0,0,0,0.342621,0.197291,-0.056888,0.01
100446,0,0,0,0.342621,0.197291,-0.056888,0
100438,0,0,0,0.336099,0.201239,-0.057114,0.01
100438,0,0,0,0.336099,0.201239,-0.057114,0
100434,0,0,0,0.333029,0.205218,-0.0573301,0.01
100434,0,0,0,0.333029,0.205218,-0.0573301,0
