# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 5.105270e+01
# lRef        : 1.000000e+00
# Aref        : 1.190359e-03
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
788           	4.591268e-04	8.592834e-02	8.149325e-03	4.533790e-03	3.615536e-03
789           	4.650260e-04	8.592380e-02	8.145296e-03	4.537674e-03	3.607622e-03
790           	4.711303e-04	8.591567e-02	8.135717e-03	4.538989e-03	3.596728e-03
791           	4.760170e-04	8.590782e-02	8.127747e-03	4.539890e-03	3.587856e-03
792           	4.735875e-04	8.590612e-02	8.134086e-03	4.540631e-03	3.593456e-03
793           	4.699001e-04	8.590705e-02	8.144549e-03	4.542175e-03	3.602375e-03
794           	4.668850e-04	8.590945e-02	8.156553e-03	4.545161e-03	3.611391e-03
795           	4.655628e-04	8.591576e-02	8.179060e-03	4.555093e-03	3.623967e-03
796           	4.697785e-04	8.591692e-02	8.198492e-03	4.569025e-03	3.629468e-03
797           	4.724869e-04	8.591505e-02	8.202184e-03	4.573579e-03	3.628605e-03
798           	4.748469e-04	8.591496e-02	8.202955e-03	4.576324e-03	3.626631e-03
799           	4.780697e-04	8.590802e-02	8.196933e-03	4.576536e-03	3.620397e-03
800           	4.772382e-04	8.590271e-02	8.194183e-03	4.574330e-03	3.619853e-03
801           	4.770040e-04	8.590285e-02	8.193404e-03	4.573706e-03	3.619698e-03
802           	4.761432e-04	8.590219e-02	8.197117e-03	4.574702e-03	3.622415e-03
803           	4.735333e-04	8.590405e-02	8.211788e-03	4.579427e-03	3.632361e-03
804           	4.704642e-04	8.591033e-02	8.243573e-03	4.592251e-03	3.651323e-03
805           	4.732667e-04	8.591415e-02	8.258887e-03	4.602710e-03	3.656177e-03
806           	4.770493e-04	8.591247e-02	8.263150e-03	4.608625e-03	3.654526e-03
807           	4.788892e-04	8.591026e-02	8.262558e-03	4.610168e-03	3.652390e-03
808           	4.814015e-04	8.590584e-02	8.259447e-03	4.611125e-03	3.648322e-03
809           	4.815354e-04	8.590497e-02	8.259186e-03	4.611128e-03	3.648058e-03
810           	4.835409e-04	8.589458e-02	8.255321e-03	4.611201e-03	3.644119e-03
811           	4.834521e-04	8.589374e-02	8.254952e-03	4.610928e-03	3.644024e-03
812           	4.805466e-04	8.589216e-02	8.270073e-03	4.615583e-03	3.654490e-03
813           	4.803995e-04	8.589262e-02	8.271639e-03	4.616219e-03	3.655420e-03
814           	4.801901e-04	8.589456e-02	8.276487e-03	4.618433e-03	3.658053e-03
815           	4.815650e-04	8.590459e-02	8.312106e-03	4.637618e-03	3.674488e-03
816           	4.848157e-04	8.591082e-02	8.342634e-03	4.656133e-03	3.686501e-03
817           	4.861031e-04	8.590892e-02	8.344954e-03	4.658580e-03	3.686374e-03
818           	4.876254e-04	8.590427e-02	8.340819e-03	4.658035e-03	3.682784e-03
819           	4.888873e-04	8.589606e-02	8.328941e-03	4.653358e-03	3.675583e-03
820           	4.876334e-04	8.588204e-02	8.306743e-03	4.641005e-03	3.665738e-03
821           	4.856509e-04	8.588162e-02	8.306399e-03	4.638850e-03	3.667548e-03
822           	4.851647e-04	8.588280e-02	8.309058e-03	4.639694e-03	3.669364e-03
823           	4.829400e-04	8.589966e-02	8.347501e-03	4.656691e-03	3.690811e-03
824           	4.841546e-04	8.590597e-02	8.373036e-03	4.670673e-03	3.702363e-03
825           	4.865177e-04	8.590216e-02	8.378175e-03	4.675605e-03	3.702570e-03
826           	4.904036e-04	8.589572e-02	8.377504e-03	4.679156e-03	3.698348e-03
827           	4.934494e-04	8.588789e-02	8.372552e-03	4.679725e-03	3.692827e-03
828           	4.938080e-04	8.588132e-02	8.366282e-03	4.676949e-03	3.689333e-03
829           	4.916688e-04	8.588096e-02	8.368302e-03	4.675820e-03	3.692482e-03
830           	4.913307e-04	8.588010e-02	8.369430e-03	4.676046e-03	3.693384e-03
831           	4.894802e-04	8.588453e-02	8.379410e-03	4.679185e-03	3.700225e-03
832           	4.862513e-04	8.590088e-02	8.417527e-03	4.695015e-03	3.722512e-03
833           	4.890705e-04	8.590076e-02	8.424824e-03	4.701483e-03	3.723342e-03
834           	4.920949e-04	8.589599e-02	8.423491e-03	4.703840e-03	3.719651e-03
835           	4.979064e-04	8.587804e-02	8.411162e-03	4.703487e-03	3.707675e-03
836           	4.974905e-04	8.587446e-02	8.407749e-03	4.701365e-03	3.706384e-03
837           	4.948618e-04	8.587596e-02	8.410577e-03	4.700150e-03	3.710427e-03
838           	4.925022e-04	8.587979e-02	8.417855e-03	4.701430e-03	3.716425e-03
839           	4.898277e-04	8.589056e-02	8.440845e-03	4.710250e-03	3.730595e-03
840           	4.915034e-04	8.589120e-02	8.454941e-03	4.718974e-03	3.735967e-03
841           	4.919413e-04	8.588920e-02	8.456590e-03	4.720236e-03	3.736354e-03
842           	4.946800e-04	8.588386e-02	8.454038e-03	4.721699e-03	3.732339e-03
843           	4.991603e-04	8.587632e-02	8.449498e-03	4.723909e-03	3.725589e-03
844           	5.008384e-04	8.587098e-02	8.450122e-03	4.725899e-03	3.724223e-03
845           	4.997585e-04	8.587208e-02	8.455463e-03	4.727490e-03	3.727973e-03
846           	4.983936e-04	8.587233e-02	8.462663e-03	4.729725e-03	3.732938e-03
847           	4.959693e-04	8.587564e-02	8.475303e-03	4.733621e-03	3.741682e-03
848           	4.932019e-04	8.588676e-02	8.497775e-03	4.742090e-03	3.755686e-03
849           	4.946203e-04	8.588713e-02	8.501511e-03	4.745376e-03	3.756135e-03
850           	4.957847e-04	8.588470e-02	8.501321e-03	4.746445e-03	3.754876e-03
851           	4.970590e-04	8.588136e-02	8.499798e-03	4.746958e-03	3.752840e-03
852           	5.030352e-04	8.586841e-02	8.491200e-03	4.748635e-03	3.742565e-03
853           	5.043341e-04	8.586326e-02	8.490285e-03	4.749476e-03	3.740808e-03
854           	5.035819e-04	8.586290e-02	8.492075e-03	4.749619e-03	3.742455e-03
855           	5.003657e-04	8.586697e-02	8.504802e-03	4.752767e-03	3.752035e-03
856           	4.998099e-04	8.586787e-02	8.508145e-03	4.753883e-03	3.754263e-03
857           	4.963494e-04	8.587869e-02	8.542588e-03	4.767643e-03	3.774945e-03
858           	4.983003e-04	8.588201e-02	8.560374e-03	4.778487e-03	3.781887e-03
859           	5.012685e-04	8.587950e-02	8.559533e-03	4.781035e-03	3.778498e-03
860           	5.020060e-04	8.587748e-02	8.557300e-03	4.780656e-03	3.776644e-03
861           	5.072948e-04	8.586092e-02	8.529193e-03	4.771891e-03	3.757302e-03
862           	5.066179e-04	8.585719e-02	8.523124e-03	4.768180e-03	3.754944e-03
863           	5.035046e-04	8.585884e-02	8.528302e-03	4.767655e-03	3.760646e-03
864           	5.011338e-04	8.586198e-02	8.537170e-03	4.769719e-03	3.767451e-03
865           	5.005612e-04	8.586242e-02	8.540150e-03	4.770636e-03	3.769514e-03
866           	4.982541e-04	8.587109e-02	8.575702e-03	4.786105e-03	3.789597e-03
867           	5.010584e-04	8.587709e-02	8.613890e-03	4.808003e-03	3.805886e-03
868           	5.043748e-04	8.587540e-02	8.614011e-03	4.811380e-03	3.802631e-03
869           	5.088783e-04	8.586992e-02	8.602651e-03	4.810204e-03	3.792447e-03
870           	5.122318e-04	8.585683e-02	8.573006e-03	4.798735e-03	3.774271e-03
871           	5.078231e-04	8.585050e-02	8.562207e-03	4.788926e-03	3.773280e-03
872           	5.045466e-04	8.585075e-02	8.563204e-03	4.786149e-03	3.777055e-03
873           	5.037461e-04	8.585193e-02	8.565226e-03	4.786359e-03	3.778867e-03
874           	4.962771e-04	8.587623e-02	8.628948e-03	4.810751e-03	3.818197e-03
875           	4.990153e-04	8.587421e-02	8.633857e-03	4.815944e-03	3.817913e-03
876           	5.045889e-04	8.586765e-02	8.629437e-03	4.819307e-03	3.810130e-03
877           	5.100927e-04	8.585744e-02	8.617127e-03	4.818656e-03	3.798471e-03
878           	5.141459e-04	8.584657e-02	8.597603e-03	4.812947e-03	3.784655e-03
879           	5.108747e-04	8.584431e-02	8.597729e-03	4.809739e-03	3.787990e-03
880           	5.070383e-04	8.584730e-02	8.606584e-03	4.810330e-03	3.796254e-03
881           	5.041251e-04	8.585446e-02	8.619633e-03	4.813942e-03	3.805691e-03
882           	5.004487e-04	8.586725e-02	8.655950e-03	4.828424e-03	3.827526e-03
883           	5.031655e-04	8.586722e-02	8.660746e-03	4.833538e-03	3.827207e-03
884           	5.064007e-04	8.586298e-02	8.658143e-03	4.835472e-03	3.822671e-03
885           	5.169072e-04	8.584408e-02	8.636762e-03	4.835288e-03	3.801474e-03
886           	5.152448e-04	8.584196e-02	8.634661e-03	4.832576e-03	3.802086e-03
887           	5.116810e-04	8.584396e-02	8.638896e-03	4.831129e-03	3.807767e-03
888           	5.075444e-04	8.584808e-02	8.647072e-03	4.831081e-03	3.815992e-03
889           	5.015687e-04	8.585692e-02	8.667401e-03	4.835269e-03	3.832132e-03
890           	5.018418e-04	8.585978e-02	8.681160e-03	4.842422e-03	3.838738e-03
891           	5.042791e-04	8.585846e-02	8.682540e-03	4.845549e-03	3.836991e-03
892           	5.089609e-04	8.585365e-02	8.677990e-03	4.847956e-03	3.830034e-03
893           	5.136136e-04	8.584641e-02	8.669466e-03	4.848346e-03	3.821119e-03
894           	5.161670e-04	8.583856e-02	8.664960e-03	4.848647e-03	3.816313e-03
895           	5.140159e-04	8.583808e-02	8.670224e-03	4.849128e-03	3.821096e-03
896           	5.133398e-04	8.583911e-02	8.672192e-03	4.849436e-03	3.822756e-03
897           	5.092179e-04	8.584296e-02	8.682533e-03	4.850484e-03	3.832049e-03
898           	5.007288e-04	8.585640e-02	8.719811e-03	4.860634e-03	3.859177e-03
899           	5.042320e-04	8.585551e-02	8.722297e-03	4.865381e-03	3.856917e-03
900           	5.099641e-04	8.585091e-02	8.715706e-03	4.867817e-03	3.847889e-03
901           	5.114140e-04	8.584870e-02	8.712338e-03	4.867583e-03	3.844755e-03
902           	5.170475e-04	8.583556e-02	8.689725e-03	4.861910e-03	3.827815e-03
903           	5.157416e-04	8.582901e-02	8.682602e-03	4.857042e-03	3.825559e-03
904           	5.128657e-04	8.583056e-02	8.688967e-03	4.857349e-03	3.831618e-03
905           	5.084291e-04	8.583716e-02	8.708393e-03	4.862626e-03	3.845767e-03
906           	5.050105e-04	8.585229e-02	8.746995e-03	4.878508e-03	3.868487e-03
907           	5.078999e-04	8.585053e-02	8.750724e-03	4.883262e-03	3.867462e-03
908           	5.114334e-04	8.584528e-02	8.744735e-03	4.883801e-03	3.860934e-03
909           	5.158087e-04	8.583680e-02	8.729937e-03	4.880777e-03	3.849160e-03
910           	5.175806e-04	8.582809e-02	8.714176e-03	4.874668e-03	3.839507e-03
911           	5.152014e-04	8.582765e-02	8.715422e-03	4.872913e-03	3.842510e-03
912           	5.130243e-04	8.582959e-02	8.720977e-03	4.873513e-03	3.847464e-03
913           	5.116897e-04	8.583075e-02	8.726201e-03	4.874790e-03	3.851411e-03
914           	5.061757e-04	8.584222e-02	8.763504e-03	4.887928e-03	3.875576e-03
915           	5.069546e-04	8.584360e-02	8.776353e-03	4.895131e-03	3.881222e-03
916           	5.111626e-04	8.584107e-02	8.776073e-03	4.899199e-03	3.876874e-03
917           	5.143045e-04	8.583854e-02	8.769983e-03	4.899296e-03	3.870687e-03
918           	5.179855e-04	8.583192e-02	8.756658e-03	4.896315e-03	3.860344e-03
919           	5.180994e-04	8.582130e-02	8.740279e-03	4.888239e-03	3.852040e-03
920           	5.159032e-04	8.582142e-02	8.741869e-03	4.886838e-03	3.855031e-03
921           	5.129283e-04	8.582348e-02	8.748744e-03	4.887300e-03	3.861444e-03
922           	5.110768e-04	8.582614e-02	8.755225e-03	4.888689e-03	3.866536e-03
923           	5.056769e-04	8.583943e-02	8.795911e-03	4.903632e-03	3.892279e-03
924           	5.059743e-04	8.583962e-02	8.795954e-03	4.903952e-03	3.892003e-03
925           	5.118993e-04	8.583604e-02	8.796702e-03	4.910250e-03	3.886452e-03
926           	5.168692e-04	8.583064e-02	8.791732e-03	4.912735e-03	3.878997e-03
927           	5.173737e-04	8.582938e-02	8.790927e-03	4.912837e-03	3.878090e-03
928           	5.197622e-04	8.581959e-02	8.775981e-03	4.907753e-03	3.868228e-03
929           	5.178519e-04	8.581617e-02	8.773100e-03	4.904402e-03	3.868698e-03
930           	5.167039e-04	8.581576e-02	8.774814e-03	4.904111e-03	3.870703e-03
931           	5.149106e-04	8.581679e-02	8.779208e-03	4.904514e-03	3.874693e-03
932           	5.131840e-04	8.581864e-02	8.785241e-03	4.905805e-03	3.879437e-03
933           	5.075421e-04	8.583216e-02	8.820467e-03	4.917776e-03	3.902692e-03
934           	5.074823e-04	8.583170e-02	8.821937e-03	4.918451e-03	3.903486e-03
935           	5.115836e-04	8.583027e-02	8.825401e-03	4.924284e-03	3.901117e-03
936           	5.152305e-04	8.582574e-02	8.822052e-03	4.926256e-03	3.895796e-03
937           	5.179808e-04	8.582244e-02	8.816663e-03	4.926312e-03	3.890351e-03
938           	5.208280e-04	8.581364e-02	8.804413e-03	4.923035e-03	3.881379e-03
939           	5.188645e-04	8.581117e-02	8.800741e-03	4.919235e-03	3.881506e-03
940           	5.185862e-04	8.581086e-02	8.801317e-03	4.919245e-03	3.882072e-03
941           	5.159993e-04	8.581168e-02	8.807386e-03	4.919692e-03	3.887694e-03
942           	5.120999e-04	8.581465e-02	8.818598e-03	4.921399e-03	3.897199e-03
943           	5.116584e-04	8.581541e-02	8.820197e-03	4.921757e-03	3.898440e-03
944           	5.097024e-04	8.582418e-02	8.844631e-03	4.932018e-03	3.912613e-03
945           	5.116592e-04	8.582641e-02	8.856525e-03	4.939922e-03	3.916603e-03
946           	5.119860e-04	8.582558e-02	8.856989e-03	4.940481e-03	3.916509e-03
947           	5.150920e-04	8.582099e-02	8.852125e-03	4.941154e-03	3.910970e-03
948           	5.192123e-04	8.581452e-02	8.840126e-03	4.939275e-03	3.900851e-03
949           	5.195822e-04	8.581362e-02	8.837753e-03	4.938459e-03	3.899294e-03
950           	5.195220e-04	8.579934e-02	8.819689e-03	4.929366e-03	3.890322e-03
951           	5.191686e-04	8.579890e-02	8.820065e-03	4.929201e-03	3.890864e-03
952           	5.158188e-04	8.580163e-02	8.825733e-03	4.928685e-03	3.897048e-03
953           	5.153700e-04	8.580207e-02	8.827181e-03	4.928960e-03	3.898220e-03
954           	5.120570e-04	8.580896e-02	8.844275e-03	4.934194e-03	3.910080e-03
955           	5.094446e-04	8.582123e-02	8.877633e-03	4.948261e-03	3.929372e-03
956           	5.096459e-04	8.582098e-02	8.879644e-03	4.949468e-03	3.930176e-03
957           	5.153272e-04	8.581739e-02	8.883504e-03	4.957079e-03	3.926425e-03
958           	5.161363e-04	8.581655e-02	8.882325e-03	4.957299e-03	3.925026e-03
959           	5.215931e-04	8.580677e-02	8.865270e-03	4.954228e-03	3.911042e-03
960           	5.229399e-04	8.579680e-02	8.847906e-03	4.946893e-03	3.901013e-03
961           	5.195992e-04	8.579395e-02	8.844626e-03	4.941912e-03	3.902714e-03
962           	5.173766e-04	8.579526e-02	8.848895e-03	4.941824e-03	3.907071e-03
963           	5.142118e-04	8.579881e-02	8.857950e-03	4.943187e-03	3.914763e-03
964           	5.096246e-04	8.581074e-02	8.881630e-03	4.950440e-03	3.931191e-03
965           	5.102968e-04	8.581333e-02	8.895170e-03	4.957882e-03	3.937288e-03
966           	5.137003e-04	8.581043e-02	8.894943e-03	4.961172e-03	3.933771e-03
967           	5.166659e-04	8.580870e-02	8.889991e-03	4.961661e-03	3.928330e-03
968           	5.196990e-04	8.580406e-02	8.881344e-03	4.960371e-03	3.920973e-03
969           	5.220732e-04	8.578935e-02	8.862937e-03	4.953542e-03	3.909395e-03
970           	5.196919e-04	8.578751e-02	8.862184e-03	4.950784e-03	3.911400e-03
971           	5.191414e-04	8.578776e-02	8.863415e-03	4.950849e-03	3.912566e-03
972           	5.142574e-04	8.579570e-02	8.880394e-03	4.954454e-03	3.925939e-03
973           	5.084921e-04	8.581205e-02	8.914109e-03	4.965546e-03	3.948562e-03
974           	5.110340e-04	8.581010e-02	8.919417e-03	4.970742e-03	3.948674e-03
975           	5.142161e-04	8.580564e-02	8.913959e-03	4.971196e-03	3.942764e-03
976           	5.191956e-04	8.579901e-02	8.899206e-03	4.968799e-03	3.930407e-03
977           	5.206613e-04	8.579581e-02	8.892434e-03	4.966878e-03	3.925556e-03
978           	5.218183e-04	8.578248e-02	8.872960e-03	4.958298e-03	3.914662e-03
979           	5.184730e-04	8.578011e-02	8.871549e-03	4.954248e-03	3.917302e-03
980           	5.179087e-04	8.578053e-02	8.873254e-03	4.954536e-03	3.918718e-03
981           	5.094876e-04	8.580462e-02	8.920883e-03	4.969929e-03	3.950954e-03
982           	5.096197e-04	8.580418e-02	8.921470e-03	4.970354e-03	3.951115e-03
983           	5.144803e-04	8.579968e-02	8.920826e-03	4.974893e-03	3.945933e-03
984           	5.179154e-04	8.579418e-02	8.916085e-03	4.975958e-03	3.940127e-03
985           	5.203154e-04	8.579024e-02	8.910145e-03	4.975388e-03	3.934757e-03
986           	5.227554e-04	8.578253e-02	8.896733e-03	4.971122e-03	3.925611e-03
987           	5.203407e-04	8.578098e-02	8.898401e-03	4.969541e-03	3.928860e-03
988           	5.179649e-04	8.578136e-02	8.905153e-03	4.970542e-03	3.934612e-03
989           	5.171367e-04	8.578294e-02	8.906699e-03	4.970486e-03	3.936213e-03
990           	5.157465e-04	8.578525e-02	8.911196e-03	4.971345e-03	3.939852e-03
991           	5.124316e-04	8.579269e-02	8.928854e-03	4.976859e-03	3.951996e-03
992           	5.132529e-04	8.579519e-02	8.937463e-03	4.981984e-03	3.955479e-03
993           	5.153702e-04	8.579402e-02	8.937464e-03	4.984102e-03	3.953362e-03
994           	5.170021e-04	8.579251e-02	8.935356e-03	4.984680e-03	3.950676e-03
995           	5.239581e-04	8.577789e-02	8.917785e-03	4.982850e-03	3.934934e-03
996           	5.238164e-04	8.577393e-02	8.909505e-03	4.978569e-03	3.930936e-03
997           	5.210750e-04	8.577487e-02	8.911098e-03	4.976624e-03	3.934474e-03
998           	5.190912e-04	8.577571e-02	8.915122e-03	4.976652e-03	3.938470e-03
999           	5.163588e-04	8.577815e-02	8.923345e-03	4.978031e-03	3.945314e-03
1000          	5.112495e-04	8.578771e-02	8.943388e-03	4.982943e-03	3.960444e-03
1001          	5.120051e-04	8.579260e-02	8.956210e-03	4.990110e-03	3.966100e-03
1002          	5.124399e-04	8.579154e-02	8.955125e-03	4.990002e-03	3.965122e-03
1003          	5.164909e-04	8.578639e-02	8.947666e-03	4.990324e-03	3.957342e-03
1004          	5.226704e-04	8.577696e-02	8.932600e-03	4.988970e-03	3.943629e-03
1005          	5.254262e-04	8.576736e-02	8.917335e-03	4.984094e-03	3.933241e-03
1006          	5.219064e-04	8.576681e-02	8.916918e-03	4.980366e-03	3.936553e-03
1007          	5.214418e-04	8.576640e-02	8.917890e-03	4.980387e-03	3.937503e-03
1008          	5.173871e-04	8.576974e-02	8.930623e-03	4.982698e-03	3.947924e-03
1009          	5.139724e-04	8.577540e-02	8.945959e-03	4.986952e-03	3.959007e-03
1010          	5.119564e-04	8.578442e-02	8.966608e-03	4.995261e-03	3.971348e-03
1011          	5.123139e-04	8.578550e-02	8.967362e-03	4.995995e-03	3.971367e-03
1012          	5.184770e-04	8.578291e-02	8.963330e-03	5.000142e-03	3.963188e-03
1013          	5.223152e-04	8.577754e-02	8.956102e-03	5.000366e-03	3.955736e-03
1014          	5.226066e-04	8.577641e-02	8.955147e-03	5.000180e-03	3.954967e-03
1015          	5.233960e-04	8.576561e-02	8.939226e-03	4.993009e-03	3.946217e-03
1016          	5.206507e-04	8.576074e-02	8.933186e-03	4.987244e-03	3.945943e-03
1017          	5.181754e-04	8.576114e-02	8.935471e-03	4.985911e-03	3.949560e-03
1018          	5.171495e-04	8.576280e-02	8.939199e-03	4.986749e-03	3.952450e-03
1019          	5.167148e-04	8.576384e-02	8.942001e-03	4.987715e-03	3.954286e-03
1020          	5.152504e-04	8.577661e-02	8.965928e-03	4.998215e-03	3.967714e-03
1021          	5.152718e-04	8.577647e-02	8.967154e-03	4.998849e-03	3.968305e-03
1022          	5.183312e-04	8.577588e-02	8.973948e-03	5.005305e-03	3.968643e-03
1023          	5.187594e-04	8.577552e-02	8.973643e-03	5.005581e-03	3.968062e-03
1024          	5.205552e-04	8.577239e-02	8.970289e-03	5.005700e-03	3.964589e-03
1025          	5.232525e-04	8.576227e-02	8.960153e-03	5.003329e-03	3.956824e-03
1026          	5.228430e-04	8.575353e-02	8.950331e-03	4.998009e-03	3.952323e-03
1027          	5.214202e-04	8.575310e-02	8.952338e-03	4.997589e-03	3.954749e-03
1028          	5.198891e-04	8.575636e-02	8.954684e-03	4.997231e-03	3.957453e-03
1029          	5.196262e-04	8.575698e-02	8.955214e-03	4.997233e-03	3.957981e-03
1030          	5.168267e-04	8.576914e-02	8.970293e-03	5.001973e-03	3.968320e-03
1031          	5.166866e-04	8.576968e-02	8.971358e-03	5.002365e-03	3.968992e-03
1032          	5.175444e-04	8.577123e-02	8.978994e-03	5.007041e-03	3.971953e-03
1033          	5.176870e-04	8.577092e-02	8.978715e-03	5.007045e-03	3.971671e-03
1034          	5.189806e-04	8.576718e-02	8.977565e-03	5.007763e-03	3.969802e-03
1035          	5.192024e-04	8.576620e-02	8.976881e-03	5.007643e-03	3.969238e-03
1036          	5.198187e-04	8.576239e-02	8.975088e-03	5.007363e-03	3.967725e-03
1037          	5.211447e-04	8.575194e-02	8.967901e-03	5.005095e-03	3.962806e-03
1038          	5.209881e-04	8.575101e-02	8.967737e-03	5.004857e-03	3.962881e-03
1039          	5.213627e-04	8.574584e-02	8.963370e-03	5.003048e-03	3.960322e-03
1040          	5.213241e-04	8.574622e-02	8.963207e-03	5.002927e-03	3.960279e-03
1041          	5.211686e-04	8.574861e-02	8.966375e-03	5.004356e-03	3.962019e-03
1042          	5.210031e-04	8.575151e-02	8.971066e-03	5.006536e-03	3.964530e-03
1043          	5.190763e-04	8.576531e-02	8.990475e-03	5.014314e-03	3.976161e-03
1044          	5.186375e-04	8.576863e-02	8.998357e-03	5.017816e-03	3.980541e-03
1045          	5.186977e-04	8.576786e-02	8.997259e-03	5.017327e-03	3.979932e-03
1046          	5.197088e-04	8.576068e-02	8.990943e-03	5.015180e-03	3.975763e-03
1047          	5.224539e-04	8.574426e-02	8.973025e-03	5.008966e-03	3.964059e-03
1048          	5.224881e-04	8.574375e-02	8.972846e-03	5.008911e-03	3.963935e-03
1049          	5.220832e-04	8.574364e-02	8.971438e-03	5.007802e-03	3.963636e-03
1050          	5.210340e-04	8.574735e-02	8.975804e-03	5.008936e-03	3.966868e-03
1051          	5.203199e-04	8.574941e-02	8.980620e-03	5.010630e-03	3.969990e-03
1052          	5.191323e-04	8.575642e-02	8.994297e-03	5.016281e-03	3.978016e-03
1053          	5.193447e-04	8.575347e-02	8.997943e-03	5.018316e-03	3.979627e-03
1054          	5.204532e-04	8.575182e-02	8.994554e-03	5.017730e-03	3.976824e-03
1055          	5.211918e-04	8.575228e-02	8.993657e-03	5.018020e-03	3.975637e-03
1056          	5.237782e-04	8.574310e-02	8.983921e-03	5.015739e-03	3.968182e-03
1057          	5.238834e-04	8.574267e-02	8.984265e-03	5.016016e-03	3.968249e-03
1058          	5.230885e-04	8.574095e-02	8.984530e-03	5.015354e-03	3.969177e-03
1059          	5.222491e-04	8.574106e-02	8.985234e-03	5.014866e-03	3.970368e-03
1060          	5.222079e-04	8.574121e-02	8.985389e-03	5.014903e-03	3.970487e-03
1061          	5.191080e-04	8.575082e-02	9.001655e-03	5.019936e-03	3.981720e-03
1062          	5.191098e-04	8.575020e-02	9.001719e-03	5.019970e-03	3.981750e-03
1063          	5.198488e-04	8.574891e-02	9.002739e-03	5.021218e-03	3.981520e-03
1064          	5.205644e-04	8.574756e-02	9.002272e-03	5.021701e-03	3.980572e-03
1065          	5.215712e-04	8.574645e-02	8.999251e-03	5.021197e-03	3.978054e-03
1066          	5.215477e-04	8.574623e-02	8.999209e-03	5.021152e-03	3.978057e-03
1067          	5.244292e-04	8.573371e-02	8.988583e-03	5.018721e-03	3.969862e-03
1068          	5.243653e-04	8.573314e-02	8.987777e-03	5.018254e-03	3.969523e-03
1069          	5.242367e-04	8.573200e-02	8.986673e-03	5.017573e-03	3.969100e-03
1070          	5.238907e-04	8.573225e-02	8.988226e-03	5.018004e-03	3.970222e-03
1071          	5.239133e-04	8.573252e-02	8.988597e-03	5.018212e-03	3.970385e-03
1072          	5.236811e-04	8.573468e-02	8.994681e-03	5.021021e-03	3.973659e-03
1073          	5.231411e-04	8.573684e-02	9.001596e-03	5.023939e-03	3.977657e-03
1074          	5.229125e-04	8.573650e-02	9.002434e-03	5.024129e-03	3.978304e-03
1075          	5.224867e-04	8.573615e-02	9.003258e-03	5.024115e-03	3.979142e-03
1076          	5.215195e-04	8.573883e-02	9.009760e-03	5.026400e-03	3.983361e-03
1077          	5.215660e-04	8.573904e-02	9.009542e-03	5.026337e-03	3.983205e-03
1078          	5.225118e-04	8.573971e-02	9.015190e-03	5.030107e-03	3.985083e-03
1079          	5.226388e-04	8.573932e-02	9.016029e-03	5.030653e-03	3.985376e-03
1080          	5.228049e-04	8.573839e-02	9.016764e-03	5.031187e-03	3.985577e-03
1081          	5.245547e-04	8.573448e-02	9.014262e-03	5.031686e-03	3.982576e-03
1082          	5.247294e-04	8.573380e-02	9.013387e-03	5.031423e-03	3.981964e-03
1083          	5.248682e-04	8.573334e-02	9.012162e-03	5.030949e-03	3.981213e-03
1084          	5.263731e-04	8.572335e-02	8.995356e-03	5.024051e-03	3.971305e-03
1085          	5.259104e-04	8.571746e-02	8.987397e-03	5.019609e-03	3.967788e-03
1086          	5.242634e-04	8.571931e-02	8.992357e-03	5.020442e-03	3.971915e-03
1087          	5.240122e-04	8.572020e-02	8.993493e-03	5.020759e-03	3.972734e-03
1088          	5.214825e-04	8.573648e-02	9.016860e-03	5.029912e-03	3.986947e-03
1089          	5.216482e-04	8.574401e-02	9.034049e-03	5.038672e-03	3.995376e-03
1090          	5.216919e-04	8.574376e-02	9.033909e-03	5.038646e-03	3.995263e-03
1091          	5.248501e-04	8.573388e-02	9.027276e-03	5.038488e-03	3.988788e-03
1092          	5.272245e-04	8.572402e-02	9.017288e-03	5.035868e-03	3.981419e-03
1093          	5.287315e-04	8.571102e-02	8.996142e-03	5.026802e-03	3.969339e-03
1094          	5.270371e-04	8.570986e-02	8.990538e-03	5.022306e-03	3.968232e-03
1095          	5.251606e-04	8.571601e-02	8.995410e-03	5.022865e-03	3.972544e-03
1096          	5.222183e-04	8.572771e-02	9.010938e-03	5.027687e-03	3.983251e-03
1097          	5.210300e-04	8.573371e-02	9.031898e-03	5.036979e-03	3.994919e-03
1098          	5.230749e-04	8.573351e-02	9.034560e-03	5.040355e-03	3.994205e-03
1099          	5.241332e-04	8.573251e-02	9.032977e-03	5.040622e-03	3.992355e-03
1100          	5.269333e-04	8.572617e-02	9.025598e-03	5.039733e-03	3.985866e-03
1101          	5.299905e-04	8.571327e-02	9.008654e-03	5.034317e-03	3.974336e-03
1102          	5.292893e-04	8.570718e-02	9.001190e-03	5.029884e-03	3.971306e-03
1103          	5.292187e-04	8.570736e-02	9.000921e-03	5.029679e-03	3.971242e-03
1104          	5.260971e-04	8.571258e-02	9.007197e-03	5.029695e-03	3.977501e-03
