# Force coefficients
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 5.105270e+01
# lRef        : 1.000000e+00
# Aref        : 1.190359e-03
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
42            	-3.464108e-03	4.403597e-01	1.638287e-02	4.727329e-03	1.165554e-02
43            	-9.879916e-05	3.762280e-01	1.598787e-02	7.895135e-03	8.092734e-03
44            	1.134142e-03	3.562355e-01	9.283908e-03	5.776096e-03	3.507812e-03
45            	-6.863144e-04	3.800929e-01	3.422643e-03	1.025007e-03	2.397636e-03
46            	-2.175201e-03	4.031053e-01	6.507917e-03	1.078758e-03	5.429159e-03
47            	-2.412188e-03	3.967379e-01	1.075641e-02	2.966016e-03	7.790392e-03
48            	-1.012756e-03	3.694851e-01	1.327271e-02	5.623600e-03	7.649112e-03
49            	-9.883184e-05	3.483527e-01	1.069732e-02	5.249827e-03	5.447491e-03
50            	5.587314e-04	3.453363e-01	9.080522e-03	5.098992e-03	3.981529e-03
51            	4.023195e-04	3.516826e-01	8.924712e-03	4.864675e-03	4.060036e-03
52            	-2.676955e-04	3.527408e-01	8.364605e-03	3.914607e-03	4.449998e-03
53            	-5.911063e-04	3.423614e-01	7.020124e-03	2.918956e-03	4.101169e-03
54            	-7.509522e-05	3.279073e-01	6.227335e-03	3.038572e-03	3.188762e-03
55            	6.978691e-04	3.190044e-01	5.934453e-03	3.665096e-03	2.269358e-03
56            	1.034891e-03	3.169465e-01	5.841498e-03	3.955640e-03	1.885858e-03
57            	1.048301e-03	3.160273e-01	5.485871e-03	3.791236e-03	1.694635e-03
58            	7.720315e-04	3.113691e-01	3.725908e-03	2.634986e-03	1.090923e-03
59            	7.137541e-04	3.032459e-01	2.130462e-03	1.778985e-03	3.514772e-04
60            	9.820730e-04	2.954809e-01	1.733744e-03	1.848945e-03	-1.152011e-04
61            	1.181705e-03	2.907503e-01	1.753466e-03	2.058438e-03	-3.049725e-04
62            	1.253202e-03	2.876094e-01	2.116779e-03	2.311591e-03	-1.948122e-04
63            	1.194705e-03	2.837759e-01	2.047710e-03	2.218560e-03	-1.708505e-04
64            	1.106654e-03	2.782895e-01	1.358787e-03	1.786048e-03	-4.272602e-04
65            	1.137734e-03	2.726013e-01	6.812559e-04	1.478362e-03	-7.971057e-04
66            	1.217696e-03	2.678069e-01	4.416317e-04	1.438512e-03	-9.968807e-04
67            	1.300678e-03	2.637062e-01	7.020065e-04	1.651681e-03	-9.496749e-04
68            	1.307320e-03	2.596317e-01	1.029709e-03	1.822174e-03	-7.924656e-04
69            	1.283243e-03	2.552138e-01	1.123742e-03	1.845114e-03	-7.213718e-04
70            	1.245802e-03	2.507185e-01	9.179020e-04	1.704753e-03	-7.868506e-04
71            	1.225970e-03	2.466188e-01	6.925314e-04	1.572236e-03	-8.797043e-04
72            	1.238940e-03	2.426446e-01	7.872557e-04	1.632568e-03	-8.453123e-04
73            	1.281291e-03	2.387730e-01	1.157970e-03	1.860276e-03	-7.023057e-04
74            	1.268571e-03	2.350627e-01	1.430869e-03	1.984005e-03	-5.531362e-04
75            	1.245729e-03	2.313411e-01	1.555007e-03	2.023233e-03	-4.682260e-04
76            	1.226700e-03	2.276574e-01	1.568614e-03	2.011007e-03	-4.423928e-04
77            	1.226417e-03	2.240008e-01	1.669787e-03	2.061310e-03	-3.915233e-04
78            	1.208055e-03	2.206709e-01	1.858434e-03	2.137272e-03	-2.788382e-04
79            	1.180865e-03	2.175159e-01	2.085879e-03	2.223805e-03	-1.379254e-04
80            	1.154835e-03	2.143414e-01	2.280270e-03	2.294970e-03	-1.470044e-05
81            	1.144068e-03	2.110711e-01	2.394687e-03	2.341411e-03	5.327574e-05
82            	1.123308e-03	2.079997e-01	2.430555e-03	2.338585e-03	9.196932e-05
83            	1.098780e-03	2.051249e-01	2.442378e-03	2.319969e-03	1.224094e-04
84            	1.081675e-03	2.023066e-01	2.506213e-03	2.334781e-03	1.714320e-04
85            	1.060905e-03	1.995581e-01	2.542071e-03	2.331941e-03	2.101301e-04
86            	1.047468e-03	1.968093e-01	2.566305e-03	2.330620e-03	2.356850e-04
87            	1.033468e-03	1.941870e-01	2.504610e-03	2.285773e-03	2.188363e-04
88            	1.021854e-03	1.916804e-01	2.424966e-03	2.234337e-03	1.906289e-04
89            	1.014939e-03	1.892322e-01	2.374055e-03	2.201967e-03	1.720881e-04
90            	9.994498e-04	1.869342e-01	2.315214e-03	2.157057e-03	1.581571e-04
91            	9.857464e-04	1.847042e-01	2.239532e-03	2.105512e-03	1.340194e-04
92            	9.810372e-04	1.825096e-01	2.167159e-03	2.064617e-03	1.025423e-04
93            	9.841588e-04	1.803611e-01	2.083405e-03	2.025861e-03	5.754368e-05
94            	9.876969e-04	1.782843e-01	2.084635e-03	2.030015e-03	5.462072e-05
95            	1.001701e-03	1.762859e-01	2.160488e-03	2.081944e-03	7.854325e-05
96            	9.854436e-04	1.743984e-01	2.139379e-03	2.055133e-03	8.424601e-05
97            	9.809831e-04	1.725594e-01	2.107893e-03	2.034929e-03	7.296330e-05
98            	1.017363e-03	1.707586e-01	2.211643e-03	2.123185e-03	8.845849e-05
99            	1.029189e-03	1.690305e-01	2.256689e-03	2.157534e-03	9.915575e-05
100           	1.021941e-03	1.673681e-01	2.279247e-03	2.161564e-03	1.176825e-04
101           	1.009948e-03	1.657617e-01	2.296498e-03	2.158197e-03	1.383008e-04
102           	9.794867e-04	1.642063e-01	2.244313e-03	2.101643e-03	1.426696e-04
103           	1.034200e-03	1.626539e-01	2.461946e-03	2.265172e-03	1.967735e-04
104           	1.059969e-03	1.611726e-01	2.583902e-03	2.351920e-03	2.319825e-04
105           	1.049555e-03	1.597567e-01	2.591453e-03	2.345281e-03	2.461719e-04
106           	1.033001e-03	1.583733e-01	2.598497e-03	2.332250e-03	2.662475e-04
107           	1.036204e-03	1.570073e-01	2.652409e-03	2.362408e-03	2.900008e-04
108           	1.035459e-03	1.556867e-01	2.699533e-03	2.385226e-03	3.143072e-04
109           	1.055948e-03	1.543834e-01	2.808638e-03	2.460267e-03	3.483708e-04
110           	1.075050e-03	1.531295e-01	2.905869e-03	2.527985e-03	3.778845e-04
111           	1.049828e-03	1.519523e-01	2.918023e-03	2.508839e-03	4.091834e-04
112           	1.042721e-03	1.507755e-01	2.963618e-03	2.524530e-03	4.390884e-04
113           	1.045611e-03	1.495973e-01	3.010142e-03	2.550682e-03	4.594606e-04
114           	1.026234e-03	1.484512e-01	2.951016e-03	2.501742e-03	4.492746e-04
115           	1.014197e-03	1.473109e-01	2.963927e-03	2.496160e-03	4.677662e-04
116           	1.007488e-03	1.462223e-01	3.034433e-03	2.524705e-03	5.097282e-04
117           	1.014832e-03	1.451389e-01	3.169964e-03	2.599815e-03	5.701497e-04
118           	1.001996e-03	1.441365e-01	3.192147e-03	2.598069e-03	5.940777e-04
119           	9.984855e-04	1.431789e-01	3.145845e-03	2.571408e-03	5.744372e-04
120           	9.609703e-04	1.421846e-01	3.113359e-03	2.517650e-03	5.957094e-04
121           	9.635465e-04	1.411902e-01	3.218880e-03	2.572986e-03	6.458934e-04
122           	9.204991e-04	1.402759e-01	3.126527e-03	2.483762e-03	6.427642e-04
123           	9.144958e-04	1.393876e-01	3.183220e-03	2.506106e-03	6.771142e-04
124           	8.991752e-04	1.385853e-01	3.165935e-03	2.482143e-03	6.837924e-04
125           	8.796445e-04	1.377541e-01	3.213268e-03	2.486279e-03	7.269896e-04
126           	8.489764e-04	1.369700e-01	3.231692e-03	2.464823e-03	7.668697e-04
127           	8.291678e-04	1.361879e-01	3.201598e-03	2.429967e-03	7.716312e-04
128           	8.059264e-04	1.354584e-01	3.154365e-03	2.383109e-03	7.712560e-04
129           	8.078496e-04	1.347851e-01	3.167890e-03	2.391794e-03	7.760952e-04
130           	7.726306e-04	1.341344e-01	3.130948e-03	2.338105e-03	7.928436e-04
131           	7.501167e-04	1.334911e-01	3.179270e-03	2.339752e-03	8.395182e-04
132           	7.379780e-04	1.329120e-01	3.244868e-03	2.360412e-03	8.844561e-04
133           	7.224882e-04	1.323664e-01	3.250256e-03	2.347616e-03	9.026399e-04
134           	7.013481e-04	1.318377e-01	3.199039e-03	2.300868e-03	8.981715e-04
135           	6.799035e-04	1.313210e-01	3.186485e-03	2.273146e-03	9.133388e-04
136           	6.431631e-04	1.308264e-01	3.127391e-03	2.206859e-03	9.205324e-04
137           	6.280062e-04	1.303698e-01	3.126834e-03	2.191423e-03	9.354107e-04
138           	6.378485e-04	1.299770e-01	3.237438e-03	2.256568e-03	9.808707e-04
139           	6.212097e-04	1.295801e-01	3.225571e-03	2.233995e-03	9.915757e-04
140           	6.018002e-04	1.291876e-01	3.240823e-03	2.222212e-03	1.018611e-03
141           	5.825384e-04	1.288034e-01	3.236641e-03	2.200859e-03	1.035782e-03
142           	5.666067e-04	1.284564e-01	3.216628e-03	2.174920e-03	1.041707e-03
143           	5.400122e-04	1.280898e-01	3.148968e-03	2.114496e-03	1.034472e-03
144           	5.285828e-04	1.277414e-01	3.158920e-03	2.108043e-03	1.050877e-03
145           	5.390839e-04	1.274292e-01	3.263092e-03	2.170630e-03	1.092462e-03
146           	5.522300e-04	1.271188e-01	3.392432e-03	2.248446e-03	1.143986e-03
147           	5.264007e-04	1.267637e-01	3.357312e-03	2.205057e-03	1.152255e-03
148           	4.922979e-04	1.264157e-01	3.277053e-03	2.130824e-03	1.146228e-03
149           	4.846018e-04	1.260747e-01	3.281829e-03	2.125517e-03	1.156313e-03
150           	4.748728e-04	1.257108e-01	3.290325e-03	2.120036e-03	1.170290e-03
151           	4.711043e-04	1.253438e-01	3.341906e-03	2.142057e-03	1.199849e-03
152           	4.734379e-04	1.249650e-01	3.426851e-03	2.186863e-03	1.239988e-03
153           	4.438470e-04	1.246002e-01	3.412662e-03	2.150178e-03	1.262484e-03
154           	4.087914e-04	1.241707e-01	3.349819e-03	2.083701e-03	1.266118e-03
155           	4.149056e-04	1.236663e-01	3.401872e-03	2.115842e-03	1.286031e-03
156           	3.783665e-04	1.232480e-01	3.376053e-03	2.066393e-03	1.309660e-03
157           	3.747728e-04	1.227389e-01	3.432086e-03	2.090816e-03	1.341270e-03
158           	3.447642e-04	1.222382e-01	3.435633e-03	2.062581e-03	1.373052e-03
159           	2.874901e-04	1.217199e-01	3.360162e-03	1.967571e-03	1.392591e-03
160           	2.282819e-04	1.211540e-01	3.255973e-03	1.856268e-03	1.399704e-03
161           	1.863804e-04	1.205295e-01	3.185231e-03	1.778996e-03	1.406235e-03
162           	1.621360e-04	1.199051e-01	3.211699e-03	1.767985e-03	1.443713e-03
163           	1.226305e-04	1.192619e-01	3.237415e-03	1.741338e-03	1.496077e-03
164           	6.568702e-05	1.186182e-01	3.190750e-03	1.661062e-03	1.529688e-03
165           	-8.089719e-06	1.179373e-01	3.071802e-03	1.527811e-03	1.543991e-03
166           	-8.817355e-05	1.172105e-01	2.938355e-03	1.381004e-03	1.557351e-03
167           	-1.435473e-04	1.164850e-01	2.889224e-03	1.301065e-03	1.588159e-03
168           	-2.241308e-04	1.157438e-01	2.777588e-03	1.164663e-03	1.612925e-03
169           	-3.056554e-04	1.150056e-01	2.684513e-03	1.036601e-03	1.647912e-03
170           	-4.044775e-04	1.142423e-01	2.505287e-03	8.481659e-04	1.657121e-03
171           	-4.995379e-04	1.134524e-01	2.337294e-03	6.691089e-04	1.668185e-03
172           	-5.732945e-04	1.126675e-01	2.264071e-03	5.587412e-04	1.705330e-03
173           	-6.579239e-04	1.118983e-01	2.157094e-03	4.206232e-04	1.736471e-03
174           	-7.668577e-04	1.111236e-01	1.965636e-03	2.159601e-04	1.749676e-03
175           	-8.699919e-04	1.103406e-01	1.788247e-03	2.413163e-05	1.764115e-03
176           	-9.762341e-04	1.095874e-01	1.595062e-03	-1.787029e-04	1.773765e-03
177           	-1.071642e-03	1.088530e-01	1.422647e-03	-3.603187e-04	1.782965e-03
178           	-1.155267e-03	1.081073e-01	1.312520e-03	-4.990075e-04	1.811527e-03
179           	-1.251769e-03	1.073938e-01	1.133950e-03	-6.847937e-04	1.818744e-03
180           	-1.370808e-03	1.067011e-01	9.125118e-04	-9.145519e-04	1.827064e-03
181           	-1.482602e-03	1.060389e-01	7.035890e-04	-1.130807e-03	1.834396e-03
182           	-1.560996e-03	1.053729e-01	5.435733e-04	-1.289209e-03	1.832783e-03
183           	-1.625517e-03	1.047359e-01	4.402258e-04	-1.405404e-03	1.845629e-03
184           	-1.695122e-03	1.041370e-01	3.355017e-04	-1.527371e-03	1.862873e-03
185           	-1.796486e-03	1.035732e-01	1.353335e-04	-1.728820e-03	1.864153e-03
186           	-1.893971e-03	1.030267e-01	-7.850197e-05	-1.933222e-03	1.854720e-03
187           	-1.968677e-03	1.024952e-01	-2.305518e-04	-2.083953e-03	1.853401e-03
188           	-2.014778e-03	1.019946e-01	-3.249935e-04	-2.177275e-03	1.852282e-03
189           	-2.069492e-03	1.015155e-01	-4.474410e-04	-2.293213e-03	1.845772e-03
190           	-2.133451e-03	1.010782e-01	-6.044424e-04	-2.435672e-03	1.831229e-03
191           	-2.192683e-03	1.006628e-01	-7.316018e-04	-2.558484e-03	1.826882e-03
192           	-2.243814e-03	1.002623e-01	-8.405913e-04	-2.664110e-03	1.823518e-03
193           	-2.278721e-03	9.986845e-02	-9.295981e-04	-2.743520e-03	1.813921e-03
194           	-2.300557e-03	9.949198e-02	-9.944318e-04	-2.797773e-03	1.803341e-03
195           	-2.334196e-03	9.915039e-02	-1.091953e-03	-2.880172e-03	1.788219e-03
196           	-2.368649e-03	9.883979e-02	-1.206375e-03	-2.971837e-03	1.765462e-03
197           	-2.390200e-03	9.854040e-02	-1.288592e-03	-3.034496e-03	1.745903e-03
198           	-2.398169e-03	9.823620e-02	-1.335280e-03	-3.065809e-03	1.730529e-03
199           	-2.404316e-03	9.795941e-02	-1.348463e-03	-3.078548e-03	1.730085e-03
200           	-2.422871e-03	9.770087e-02	-1.430678e-03	-3.138210e-03	1.707532e-03
201           	-2.432112e-03	9.745072e-02	-1.498806e-03	-3.181515e-03	1.682709e-03
202           	-2.429383e-03	9.720945e-02	-1.533139e-03	-3.195953e-03	1.662814e-03
203           	-2.419786e-03	9.698086e-02	-1.541037e-03	-3.190304e-03	1.649267e-03
204           	-2.402862e-03	9.675726e-02	-1.536240e-03	-3.170982e-03	1.634742e-03
205           	-2.380717e-03	9.653286e-02	-1.521387e-03	-3.141410e-03	1.620023e-03
206           	-2.385942e-03	9.638499e-02	-1.561467e-03	-3.166676e-03	1.605209e-03
207           	-2.387488e-03	9.622017e-02	-1.609747e-03	-3.192361e-03	1.582614e-03
208           	-2.370300e-03	9.599981e-02	-1.642125e-03	-3.191362e-03	1.549237e-03
209           	-2.322927e-03	9.577556e-02	-1.588121e-03	-3.116988e-03	1.528866e-03
210           	-2.289091e-03	9.561189e-02	-1.542107e-03	-3.060145e-03	1.518038e-03
211           	-2.276831e-03	9.551510e-02	-1.518340e-03	-3.036001e-03	1.517661e-03
212           	-2.264787e-03	9.537080e-02	-1.537078e-03	-3.033326e-03	1.496248e-03
213           	-2.238104e-03	9.516340e-02	-1.562602e-03	-3.019405e-03	1.456803e-03
214           	-2.188752e-03	9.497930e-02	-1.507289e-03	-2.942396e-03	1.435108e-03
215           	-2.148795e-03	9.489541e-02	-1.430907e-03	-2.864248e-03	1.433342e-03
216           	-2.128778e-03	9.481617e-02	-1.405591e-03	-2.831574e-03	1.425983e-03
217           	-2.103256e-03	9.468158e-02	-1.385296e-03	-2.795903e-03	1.410608e-03
218           	-2.076427e-03	9.449598e-02	-1.414861e-03	-2.783858e-03	1.368996e-03
219           	-2.031233e-03	9.434263e-02	-1.374165e-03	-2.718315e-03	1.344150e-03
220           	-1.984588e-03	9.425840e-02	-1.287931e-03	-2.628554e-03	1.340622e-03
221           	-1.937779e-03	9.420047e-02	-1.181841e-03	-2.528700e-03	1.346859e-03
222           	-1.917053e-03	9.410176e-02	-1.163097e-03	-2.498601e-03	1.335505e-03
223           	-1.894869e-03	9.396269e-02	-1.177178e-03	-2.483458e-03	1.306280e-03
224           	-1.852372e-03	9.382990e-02	-1.138769e-03	-2.421756e-03	1.282988e-03
225           	-1.805359e-03	9.373221e-02	-1.085432e-03	-2.348074e-03	1.262643e-03
226           	-1.757927e-03	9.364212e-02	-9.953246e-04	-2.255590e-03	1.260265e-03
227           	-1.733048e-03	9.362790e-02	-9.380240e-04	-2.202060e-03	1.264036e-03
228           	-1.715179e-03	9.356393e-02	-9.264148e-04	-2.178386e-03	1.251971e-03
229           	-1.691459e-03	9.342440e-02	-9.485018e-04	-2.165710e-03	1.217208e-03
230           	-1.634510e-03	9.328469e-02	-8.731355e-04	-2.071078e-03	1.197942e-03
231           	-1.599160e-03	9.322822e-02	-8.144225e-04	-2.006371e-03	1.191949e-03
232           	-1.567417e-03	9.320415e-02	-7.402918e-04	-1.937563e-03	1.197271e-03
233           	-1.539480e-03	9.314908e-02	-6.900737e-04	-1.884517e-03	1.194443e-03
234           	-1.512553e-03	9.305373e-02	-6.692697e-04	-1.847188e-03	1.177918e-03
235           	-1.463360e-03	9.292676e-02	-5.932533e-04	-1.759987e-03	1.166734e-03
236           	-1.443801e-03	9.289275e-02	-5.786484e-04	-1.733125e-03	1.154477e-03
237           	-1.428896e-03	9.287460e-02	-5.552957e-04	-1.706544e-03	1.151248e-03
238           	-1.405315e-03	9.279603e-02	-5.439923e-04	-1.677311e-03	1.133319e-03
239           	-1.380059e-03	9.276135e-02	-5.002278e-04	-1.630173e-03	1.129945e-03
240           	-1.356194e-03	9.270827e-02	-4.602888e-04	-1.586338e-03	1.126050e-03
241           	-1.330138e-03	9.264033e-02	-4.177264e-04	-1.539001e-03	1.121274e-03
242           	-1.302827e-03	9.258227e-02	-3.788350e-04	-1.492245e-03	1.113410e-03
243           	-1.287775e-03	9.255938e-02	-3.623488e-04	-1.468949e-03	1.106600e-03
244           	-1.266121e-03	9.249966e-02	-3.366398e-04	-1.434441e-03	1.097801e-03
245           	-1.255947e-03	9.248647e-02	-3.149917e-04	-1.413443e-03	1.098451e-03
246           	-1.247570e-03	9.246074e-02	-3.086184e-04	-1.401879e-03	1.093261e-03
247           	-1.233163e-03	9.237851e-02	-3.089305e-04	-1.387629e-03	1.078698e-03
248           	-1.209547e-03	9.232877e-02	-2.772984e-04	-1.348196e-03	1.070898e-03
249           	-1.187503e-03	9.232476e-02	-2.208968e-04	-1.297951e-03	1.077054e-03
250           	-1.186154e-03	9.232629e-02	-2.129768e-04	-1.292643e-03	1.079666e-03
251           	-1.191574e-03	9.229896e-02	-2.390189e-04	-1.311083e-03	1.072064e-03
252           	-1.183770e-03	9.221617e-02	-2.688066e-04	-1.318173e-03	1.049366e-03
253           	-1.166622e-03	9.217316e-02	-2.404854e-04	-1.286865e-03	1.046379e-03
254           	-1.156893e-03	9.218786e-02	-2.031200e-04	-1.258453e-03	1.055333e-03
255           	-1.153364e-03	9.219087e-02	-1.844100e-04	-1.245569e-03	1.061159e-03
256           	-1.155257e-03	9.215131e-02	-2.047508e-04	-1.257632e-03	1.052881e-03
257           	-1.147575e-03	9.210242e-02	-2.099396e-04	-1.252545e-03	1.042605e-03
258           	-1.148449e-03	9.208263e-02	-2.244802e-04	-1.260690e-03	1.036209e-03
259           	-1.147038e-03	9.206730e-02	-2.255441e-04	-1.259810e-03	1.034266e-03
260           	-1.147185e-03	9.206218e-02	-2.221575e-04	-1.258264e-03	1.036107e-03
261           	-1.148243e-03	9.204275e-02	-2.275259e-04	-1.262006e-03	1.034480e-03
262           	-1.149345e-03	9.201183e-02	-2.411683e-04	-1.269929e-03	1.028761e-03
263           	-1.150352e-03	9.199310e-02	-2.526814e-04	-1.276693e-03	1.024011e-03
264           	-1.152240e-03	9.197707e-02	-2.608939e-04	-1.282687e-03	1.021793e-03
265           	-1.157435e-03	9.197219e-02	-2.682942e-04	-1.291582e-03	1.023288e-03
266           	-1.162670e-03	9.195919e-02	-2.819570e-04	-1.303648e-03	1.021691e-03
267           	-1.166401e-03	9.192540e-02	-3.046893e-04	-1.318745e-03	1.014056e-03
268           	-1.172109e-03	9.191560e-02	-3.276390e-04	-1.335929e-03	1.008289e-03
269           	-1.177877e-03	9.189710e-02	-3.424420e-04	-1.349098e-03	1.006656e-03
270           	-1.183504e-03	9.188723e-02	-3.512993e-04	-1.359154e-03	1.007854e-03
271           	-1.190843e-03	9.188813e-02	-3.613274e-04	-1.371507e-03	1.010180e-03
272           	-1.200395e-03	9.187158e-02	-3.927264e-04	-1.396759e-03	1.004032e-03
273           	-1.209252e-03	9.183947e-02	-4.311279e-04	-1.424816e-03	9.936877e-04
274           	-1.214896e-03	9.182130e-02	-4.576603e-04	-1.443726e-03	9.860656e-04
275           	-1.220841e-03	9.181729e-02	-4.647214e-04	-1.453201e-03	9.884800e-04
276           	-1.227044e-03	9.180576e-02	-4.689544e-04	-1.461521e-03	9.925668e-04
277           	-1.236294e-03	9.180384e-02	-4.867099e-04	-1.479649e-03	9.929391e-04
278           	-1.247773e-03	9.178902e-02	-5.238833e-04	-1.509715e-03	9.858314e-04
279           	-1.260182e-03	9.175764e-02	-5.746402e-04	-1.547502e-03	9.728619e-04
280           	-1.268924e-03	9.173771e-02	-6.088406e-04	-1.573344e-03	9.645036e-04
281           	-1.274314e-03	9.173318e-02	-6.161027e-04	-1.582365e-03	9.662626e-04
282           	-1.280391e-03	9.173469e-02	-6.162591e-04	-1.588521e-03	9.722619e-04
283           	-1.288339e-03	9.172415e-02	-6.325908e-04	-1.604635e-03	9.720440e-04
284           	-1.300034e-03	9.170359e-02	-6.726669e-04	-1.636368e-03	9.637010e-04
285           	-1.313091e-03	9.167191e-02	-7.276443e-04	-1.676913e-03	9.492688e-04
286           	-1.324032e-03	9.166175e-02	-7.623921e-04	-1.705228e-03	9.428358e-04
287           	-1.330220e-03	9.166158e-02	-7.720275e-04	-1.716234e-03	9.442062e-04
288           	-1.335012e-03	9.165029e-02	-7.785314e-04	-1.724278e-03	9.457467e-04
289           	-1.341684e-03	9.163767e-02	-7.946998e-04	-1.739034e-03	9.443339e-04
290           	-1.351211e-03	9.161808e-02	-8.265589e-04	-1.764491e-03	9.379318e-04
291           	-1.364272e-03	9.159968e-02	-8.736448e-04	-1.801095e-03	9.274499e-04
292           	-1.376610e-03	9.157975e-02	-9.175557e-04	-1.835388e-03	9.178323e-04
293           	-1.381146e-03	9.157368e-02	-9.292347e-04	-1.845763e-03	9.165288e-04
294           	-1.385269e-03	9.156849e-02	-9.375400e-04	-1.854039e-03	9.164995e-04
295           	-1.390595e-03	9.155631e-02	-9.516019e-04	-1.866396e-03	9.147942e-04
296           	-1.399772e-03	9.153519e-02	-9.822962e-04	-1.890920e-03	9.086239e-04
297           	-1.411889e-03	9.151676e-02	-1.026929e-03	-1.925354e-03	8.984244e-04
298           	-1.420333e-03	9.150280e-02	-1.060355e-03	-1.950511e-03	8.901558e-04
299           	-1.422479e-03	9.148917e-02	-1.065798e-03	-1.955378e-03	8.895797e-04
300           	-1.425485e-03	9.147691e-02	-1.073781e-03	-1.962376e-03	8.885948e-04
301           	-1.432865e-03	9.147087e-02	-1.098663e-03	-1.982196e-03	8.835332e-04
302           	-1.444680e-03	9.145839e-02	-1.143061e-03	-2.016211e-03	8.731502e-04
