# y+ ()       
# Time        	patch         	min           	max           	average       
650           	wall-h2	4.256605e+01	4.671980e+01	4.585094e+01
650           	airfoil-h2	1.466015e-01	3.035202e-01	2.391045e-01
650           	wall-h1	4.489701e+01	4.617732e+01	4.560152e+01
650           	airfoil-h1	2.428663e-01	3.501595e-01	3.177274e-01
700           	airfoil-l1	2.566780e-01	3.522081e-01	3.173605e-01
700           	wall-l1	4.421414e+01	4.539142e+01	4.486600e+01
700           	airfoil-l2	1.468411e-01	3.051819e-01	2.388610e-01
700           	wall-l2	4.073476e+01	4.576300e+01	4.475094e+01
700           	wall-h2	4.254307e+01	4.671219e+01	4.584151e+01
700           	airfoil-h2	1.466050e-01	3.035190e-01	2.390902e-01
700           	wall-h1	4.489658e+01	4.617399e+01	4.559917e+01
700           	airfoil-h1	2.428607e-01	3.501573e-01	3.177258e-01
750           	airfoil-l1	2.566757e-01	3.522065e-01	3.173595e-01
750           	wall-l1	4.421808e+01	4.539416e+01	4.486948e+01
750           	airfoil-l2	1.468362e-01	3.051807e-01	2.388466e-01
750           	wall-l2	4.072830e+01	4.576581e+01	4.475203e+01
750           	wall-h2	4.255282e+01	4.672128e+01	4.585093e+01
750           	airfoil-h2	1.465978e-01	3.035175e-01	2.390758e-01
750           	wall-h1	4.490846e+01	4.618277e+01	4.561010e+01
750           	airfoil-h1	2.428623e-01	3.501573e-01	3.177250e-01
800           	airfoil-l1	2.566716e-01	3.522040e-01	3.173581e-01
800           	wall-l1	4.422129e+01	4.539631e+01	4.487227e+01
800           	airfoil-l2	1.468228e-01	3.051793e-01	2.388329e-01
800           	wall-l2	4.071589e+01	4.576564e+01	4.474995e+01
800           	wall-h2	4.256491e+01	4.673528e+01	4.586479e+01
800           	airfoil-h2	1.465839e-01	3.035163e-01	2.390616e-01
800           	wall-h1	4.492008e+01	4.619699e+01	4.562307e+01
800           	airfoil-h1	2.428658e-01	3.501575e-01	3.177246e-01
850           	airfoil-l1	2.566724e-01	3.522039e-01	3.173572e-01
850           	wall-l1	4.423201e+01	4.540729e+01	4.488360e+01
850           	airfoil-l2	1.468026e-01	3.051779e-01	2.388191e-01
850           	wall-l2	4.072440e+01	4.577610e+01	4.476041e+01
850           	wall-h2	4.255654e+01	4.673761e+01	4.586557e+01
850           	airfoil-h2	1.465647e-01	3.035151e-01	2.390483e-01
850           	wall-h1	4.492313e+01	4.620066e+01	4.562676e+01
850           	airfoil-h1	2.428638e-01	3.501565e-01	3.177236e-01
900           	airfoil-l1	2.566735e-01	3.522041e-01	3.173565e-01
900           	wall-l1	4.424255e+01	4.541783e+01	4.489301e+01
900           	airfoil-l2	1.467782e-01	3.051767e-01	2.388057e-01
900           	wall-l2	4.073050e+01	4.578545e+01	4.476935e+01
900           	wall-h2	4.254790e+01	4.673769e+01	4.586482e+01
900           	airfoil-h2	1.465396e-01	3.035138e-01	2.390350e-01
900           	wall-h1	4.492871e+01	4.620388e+01	4.563016e+01
900           	airfoil-h1	2.428615e-01	3.501553e-01	3.177224e-01
950           	airfoil-l1	2.566712e-01	3.522025e-01	3.173554e-01
950           	wall-l1	4.424741e+01	4.542102e+01	4.489729e+01
950           	airfoil-l2	1.467481e-01	3.051754e-01	2.387930e-01
950           	wall-l2	4.072547e+01	4.578762e+01	4.477046e+01
950           	wall-h2	4.255562e+01	4.674593e+01	4.587326e+01
950           	airfoil-h2	1.465084e-01	3.035125e-01	2.390224e-01
950           	wall-h1	4.493925e+01	4.621244e+01	4.563997e+01
950           	airfoil-h1	2.428632e-01	3.501551e-01	3.177218e-01
1000          	airfoil-l1	2.566692e-01	3.522011e-01	3.173543e-01
1000          	wall-l1	4.425228e+01	4.542578e+01	4.490206e+01
1000          	airfoil-l2	1.467145e-01	3.051741e-01	2.387807e-01
1000          	wall-l2	4.071988e+01	4.579157e+01	4.477285e+01
1000          	wall-h2	4.255988e+01	4.675550e+01	4.588210e+01
1000          	airfoil-h2	1.464741e-01	3.035114e-01	2.390097e-01
1000          	wall-h1	4.494737e+01	4.622192e+01	4.564875e+01
1000          	airfoil-h1	2.428644e-01	3.501548e-01	3.177211e-01
1050          	airfoil-l1	2.566697e-01	3.522008e-01	3.173535e-01
1050          	wall-l1	4.426243e+01	4.543409e+01	4.491103e+01
1050          	airfoil-l2	1.466775e-01	3.051729e-01	2.387685e-01
1050          	wall-l2	4.072235e+01	4.579751e+01	4.477855e+01
1050          	wall-h2	4.255331e+01	4.675662e+01	4.588254e+01
1050          	airfoil-h2	1.464379e-01	3.035102e-01	2.389978e-01
1050          	wall-h1	4.495290e+01	4.622641e+01	4.565338e+01
1050          	airfoil-h1	2.428629e-01	3.501539e-01	3.177201e-01
1100          	airfoil-l1	2.566701e-01	3.522006e-01	3.173527e-01
1100          	wall-l1	4.427017e+01	4.544278e+01	4.492000e+01
1100          	airfoil-l2	1.466384e-01	3.051717e-01	2.387567e-01
1100          	wall-l2	4.072875e+01	4.580679e+01	4.478747e+01
1100          	wall-h2	4.254995e+01	4.676029e+01	4.588519e+01
1100          	airfoil-h2	1.463984e-01	3.035091e-01	2.389861e-01
1100          	wall-h1	4.495808e+01	4.623036e+01	4.565853e+01
1100          	airfoil-h1	2.428615e-01	3.501532e-01	3.177191e-01
1150          	airfoil-l1	2.566688e-01	3.521995e-01	3.173519e-01
1150          	wall-l1	4.427596e+01	4.544771e+01	4.492525e+01
1150          	airfoil-l2	1.465984e-01	3.051705e-01	2.387453e-01
1150          	wall-l2	4.072432e+01	4.581078e+01	4.479000e+01
1150          	wall-h2	4.255017e+01	4.676605e+01	4.589041e+01
1150          	airfoil-h2	1.463575e-01	3.035078e-01	2.389747e-01
1150          	wall-h1	4.496619e+01	4.623739e+01	4.566594e+01
1150          	airfoil-h1	2.428621e-01	3.501524e-01	3.177184e-01
1200          	airfoil-l1	2.566672e-01	3.521984e-01	3.173508e-01
1200          	wall-l1	4.428253e+01	4.545281e+01	4.493052e+01
1200          	airfoil-l2	1.465554e-01	3.051695e-01	2.387343e-01
1200          	wall-l2	4.072081e+01	4.581386e+01	4.479231e+01
1200          	wall-h2	4.255375e+01	4.677296e+01	4.589721e+01
1200          	airfoil-h2	1.463142e-01	3.035067e-01	2.389635e-01
1200          	wall-h1	4.497477e+01	4.624570e+01	4.567403e+01
1200          	airfoil-h1	2.428629e-01	3.501523e-01	3.177178e-01
1250          	airfoil-l1	2.566671e-01	3.521979e-01	3.173500e-01
1250          	wall-l1	4.428939e+01	4.546040e+01	4.493831e+01
1250          	airfoil-l2	1.465110e-01	3.051683e-01	2.387235e-01
1250          	wall-l2	4.072362e+01	4.582021e+01	4.479847e+01
1250          	wall-h2	4.255349e+01	4.677754e+01	4.590140e+01
1250          	airfoil-h2	1.462700e-01	3.035057e-01	2.389529e-01
1250          	wall-h1	4.498013e+01	4.625183e+01	4.568023e+01
1250          	airfoil-h1	2.428619e-01	3.501517e-01	3.177168e-01
1300          	airfoil-l1	2.566672e-01	3.521975e-01	3.173493e-01
1300          	wall-l1	4.429807e+01	4.546753e+01	4.494614e+01
1300          	airfoil-l2	1.464661e-01	3.051671e-01	2.387130e-01
1300          	wall-l2	4.072553e+01	4.582597e+01	4.480366e+01
1300          	wall-h2	4.254835e+01	4.677931e+01	4.590234e+01
1300          	airfoil-h2	1.462251e-01	3.035045e-01	2.389426e-01
1300          	wall-h1	4.498594e+01	4.625555e+01	4.568493e+01
1300          	airfoil-h1	2.428609e-01	3.501506e-01	3.177159e-01
1350          	airfoil-l1	2.566666e-01	3.521968e-01	3.173485e-01
1350          	wall-l1	4.430478e+01	4.547315e+01	4.495242e+01
1350          	airfoil-l2	1.464202e-01	3.051661e-01	2.387028e-01
1350          	wall-l2	4.072631e+01	4.583194e+01	4.480880e+01
1350          	wall-h2	4.254802e+01	4.678458e+01	4.590687e+01
1350          	airfoil-h2	1.461786e-01	3.035034e-01	2.389323e-01
1350          	wall-h1	4.499288e+01	4.626102e+01	4.569118e+01
1350          	airfoil-h1	2.428609e-01	3.501505e-01	3.177152e-01
1400          	airfoil-l1	2.566653e-01	3.521958e-01	3.173476e-01
1400          	wall-l1	4.431026e+01	4.547980e+01	4.495825e+01
1400          	airfoil-l2	1.463746e-01	3.051649e-01	2.386929e-01
1400          	wall-l2	4.072320e+01	4.583747e+01	4.481293e+01
1400          	wall-h2	4.254927e+01	4.679197e+01	4.591353e+01
1400          	airfoil-h2	1.461327e-01	3.035023e-01	2.389223e-01
1400          	wall-h1	4.499985e+01	4.626928e+01	4.569878e+01
1400          	airfoil-h1	2.428612e-01	3.501496e-01	3.177145e-01
1450          	airfoil-l1	2.566646e-01	3.521952e-01	3.173468e-01
1450          	wall-l1	4.431723e+01	4.548437e+01	4.496426e+01
1450          	airfoil-l2	1.463282e-01	3.051638e-01	2.386833e-01
1450          	wall-l2	4.072451e+01	4.584035e+01	4.481599e+01
1450          	wall-h2	4.255094e+01	4.679513e+01	4.591693e+01
1450          	airfoil-h2	1.460862e-01	3.035012e-01	2.389127e-01
1450          	wall-h1	4.500651e+01	4.627417e+01	4.570484e+01
1450          	airfoil-h1	2.428612e-01	3.501491e-01	3.177137e-01
1500          	airfoil-l1	2.566648e-01	3.521949e-01	3.173460e-01
1500          	wall-l1	4.432579e+01	4.549119e+01	4.497147e+01
1500          	airfoil-l2	1.462815e-01	3.051628e-01	2.386739e-01
1500          	wall-l2	4.072661e+01	4.584802e+01	4.482266e+01
1500          	wall-h2	4.254799e+01	4.680012e+01	4.592056e+01
1500          	airfoil-h2	1.460399e-01	3.035002e-01	2.389036e-01
1500          	wall-h1	4.501316e+01	4.627867e+01	4.570987e+01
1500          	airfoil-h1	2.428602e-01	3.501486e-01	3.177129e-01
1550          	airfoil-l1	2.566644e-01	3.521942e-01	3.173453e-01
1550          	wall-l1	4.433105e+01	4.549926e+01	4.497885e+01
1550          	airfoil-l2	1.462354e-01	3.051617e-01	2.386648e-01
1550          	wall-l2	4.072719e+01	4.585464e+01	4.482845e+01
1550          	wall-h2	4.254520e+01	4.680440e+01	4.592417e+01
1550          	airfoil-h2	1.459933e-01	3.034992e-01	2.388943e-01
1550          	wall-h1	4.501737e+01	4.628510e+01	4.571589e+01
1550          	airfoil-h1	2.428595e-01	3.501477e-01	3.177121e-01
1600          	airfoil-l1	2.566638e-01	3.521936e-01	3.173444e-01
1600          	wall-l1	4.433877e+01	4.550444e+01	4.498431e+01
1600          	airfoil-l2	1.461894e-01	3.051608e-01	2.386559e-01
1600          	wall-l2	4.072697e+01	4.585786e+01	4.483142e+01
1600          	wall-h2	4.254584e+01	4.680804e+01	4.592783e+01
1600          	airfoil-h2	1.459470e-01	3.034981e-01	2.388854e-01
1600          	wall-h1	4.502557e+01	4.629082e+01	4.572182e+01
1600          	airfoil-h1	2.428595e-01	3.501474e-01	3.177114e-01
1650          	airfoil-l1	2.566628e-01	3.521926e-01	3.173437e-01
1650          	wall-l1	4.434415e+01	4.551011e+01	4.499075e+01
1650          	airfoil-l2	1.461439e-01	3.051596e-01	2.386473e-01
1650          	wall-l2	4.072568e+01	4.586343e+01	4.483588e+01
1650          	wall-h2	4.254619e+01	4.681443e+01	4.593335e+01
1650          	airfoil-h2	1.459014e-01	3.034971e-01	2.388768e-01
1650          	wall-h1	4.503173e+01	4.629749e+01	4.572891e+01
1650          	airfoil-h1	2.428596e-01	3.501469e-01	3.177107e-01
1700          	airfoil-l1	2.566626e-01	3.521922e-01	3.173430e-01
1700          	wall-l1	4.435050e+01	4.551548e+01	4.499664e+01
1700          	airfoil-l2	1.460986e-01	3.051586e-01	2.386389e-01
1700          	wall-l2	4.072590e+01	4.586820e+01	4.483999e+01
1700          	wall-h2	4.254503e+01	4.681830e+01	4.593659e+01
1700          	airfoil-h2	1.458561e-01	3.034961e-01	2.388684e-01
1700          	wall-h1	4.503735e+01	4.630203e+01	4.573418e+01
1700          	airfoil-h1	2.428590e-01	3.501462e-01	3.177099e-01
1750          	airfoil-l1	2.566626e-01	3.521919e-01	3.173423e-01
1750          	wall-l1	4.435861e+01	4.552281e+01	4.500328e+01
1750          	airfoil-l2	1.460539e-01	3.051578e-01	2.386307e-01
1750          	wall-l2	4.072660e+01	4.587289e+01	4.484444e+01
1750          	wall-h2	4.254173e+01	4.682050e+01	4.593868e+01
1750          	airfoil-h2	1.458115e-01	3.034951e-01	2.388602e-01
1750          	wall-h1	4.504370e+01	4.630760e+01	4.573904e+01
1750          	airfoil-h1	2.428583e-01	3.501455e-01	3.177092e-01
1800          	airfoil-l1	2.566622e-01	3.521913e-01	3.173416e-01
1800          	wall-l1	4.436440e+01	4.552823e+01	4.500982e+01
1800          	airfoil-l2	1.460103e-01	3.051567e-01	2.386228e-01
1800          	wall-l2	4.072683e+01	4.587920e+01	4.484955e+01
1800          	wall-h2	4.253999e+01	4.682571e+01	4.594259e+01
1800          	airfoil-h2	1.457677e-01	3.034941e-01	2.388523e-01
1800          	wall-h1	4.504867e+01	4.631219e+01	4.574488e+01
1800          	airfoil-h1	2.428578e-01	3.501448e-01	3.177084e-01
1850          	airfoil-l1	2.566614e-01	3.521906e-01	3.173408e-01
1850          	wall-l1	4.437057e+01	4.553424e+01	4.501571e+01
1850          	airfoil-l2	1.459677e-01	3.051556e-01	2.386150e-01
1850          	wall-l2	4.072822e+01	4.588401e+01	4.485421e+01
1850          	wall-h2	4.254175e+01	4.683059e+01	4.594746e+01
1850          	airfoil-h2	1.457247e-01	3.034932e-01	2.388445e-01
1850          	wall-h1	4.505580e+01	4.631863e+01	4.575107e+01
1850          	airfoil-h1	2.428579e-01	3.501446e-01	3.177077e-01
1900          	airfoil-l1	2.566610e-01	3.521899e-01	3.173401e-01
1900          	wall-l1	4.437669e+01	4.553913e+01	4.502101e+01
1900          	airfoil-l2	1.459252e-01	3.051547e-01	2.386075e-01
1900          	wall-l2	4.072535e+01	4.588776e+01	4.485687e+01
1900          	wall-h2	4.254012e+01	4.683463e+01	4.595084e+01
1900          	airfoil-h2	1.456824e-01	3.034922e-01	2.388370e-01
1900          	wall-h1	4.506126e+01	4.632382e+01	4.575662e+01
1900          	airfoil-h1	2.428575e-01	3.501439e-01	3.177071e-01
1950          	airfoil-l1	2.566609e-01	3.521897e-01	3.173394e-01
1950          	wall-l1	4.438360e+01	4.554511e+01	4.502687e+01
1950          	airfoil-l2	1.458838e-01	3.051538e-01	2.386002e-01
1950          	wall-l2	4.072670e+01	4.589279e+01	4.486159e+01
1950          	wall-h2	4.253930e+01	4.683874e+01	4.595445e+01
1950          	airfoil-h2	1.456409e-01	3.034913e-01	2.388297e-01
1950          	wall-h1	4.506781e+01	4.632888e+01	4.576166e+01
1950          	airfoil-h1	2.428570e-01	3.501436e-01	3.177064e-01
2000          	airfoil-l1	2.566606e-01	3.521891e-01	3.173388e-01
2000          	wall-l1	4.439028e+01	4.555152e+01	4.503368e+01
2000          	airfoil-l2	1.458433e-01	3.051529e-01	2.385930e-01
2000          	wall-l2	4.072786e+01	4.589811e+01	4.486635e+01
2000          	wall-h2	4.253702e+01	4.684200e+01	4.595716e+01
2000          	airfoil-h2	1.456004e-01	3.034903e-01	2.388225e-01
2000          	wall-h1	4.507288e+01	4.633403e+01	4.576710e+01
2000          	airfoil-h1	2.428564e-01	3.501427e-01	3.177056e-01
2050          	airfoil-l1	2.566603e-01	3.521886e-01	3.173381e-01
2050          	wall-l1	4.439506e+01	4.555621e+01	4.503935e+01
2050          	airfoil-l2	1.458034e-01	3.051520e-01	2.385861e-01
2050          	wall-l2	4.072844e+01	4.590367e+01	4.487096e+01
2050          	wall-h2	4.253575e+01	4.684608e+01	4.596041e+01
2050          	airfoil-h2	1.455603e-01	3.034895e-01	2.388156e-01
2050          	wall-h1	4.507793e+01	4.633750e+01	4.577204e+01
2050          	airfoil-h1	2.428560e-01	3.501424e-01	3.177049e-01
2100          	airfoil-l1	2.566595e-01	3.521879e-01	3.173374e-01
2100          	wall-l1	4.440142e+01	4.556164e+01	4.504501e+01
2100          	airfoil-l2	1.457644e-01	3.051511e-01	2.385793e-01
2100          	wall-l2	4.072689e+01	4.590557e+01	4.487293e+01
2100          	wall-h2	4.253439e+01	4.684796e+01	4.596266e+01
2100          	airfoil-h2	1.455213e-01	3.034885e-01	2.388088e-01
2100          	wall-h1	4.508394e+01	4.634339e+01	4.577786e+01
2100          	airfoil-h1	2.428559e-01	3.501419e-01	3.177042e-01
2150          	airfoil-l1	2.566593e-01	3.521873e-01	3.173367e-01
2150          	wall-l1	4.440740e+01	4.556647e+01	4.505033e+01
2150          	airfoil-l2	1.457266e-01	3.051501e-01	2.385727e-01
2150          	wall-l2	4.072716e+01	4.591040e+01	4.487701e+01
2150          	wall-h2	4.253522e+01	4.685299e+01	4.596703e+01
2150          	airfoil-h2	1.454834e-01	3.034876e-01	2.388021e-01
2150          	wall-h1	4.509013e+01	4.634807e+01	4.578336e+01
2150          	airfoil-h1	2.428555e-01	3.501412e-01	3.177037e-01
2200          	airfoil-l1	2.566589e-01	3.521870e-01	3.173361e-01
2200          	wall-l1	4.441352e+01	4.557338e+01	4.505617e+01
2200          	airfoil-l2	1.456893e-01	3.051493e-01	2.385662e-01
2200          	wall-l2	4.072675e+01	4.591669e+01	4.488221e+01
2200          	wall-h2	4.253305e+01	4.685839e+01	4.597145e+01
2200          	airfoil-h2	1.454461e-01	3.034867e-01	2.387957e-01
2200          	wall-h1	4.509578e+01	4.635452e+01	4.578849e+01
2200          	airfoil-h1	2.428552e-01	3.501405e-01	3.177030e-01
2250          	airfoil-l1	2.566588e-01	3.521866e-01	3.173354e-01
2250          	wall-l1	4.442046e+01	4.557933e+01	4.506230e+01
2250          	airfoil-l2	1.456529e-01	3.051485e-01	2.385600e-01
2250          	wall-l2	4.072713e+01	4.592112e+01	4.488626e+01
2250          	wall-h2	4.253057e+01	4.686106e+01	4.597371e+01
2250          	airfoil-h2	1.454097e-01	3.034859e-01	2.387895e-01
2250          	wall-h1	4.510144e+01	4.635914e+01	4.579338e+01
2250          	airfoil-h1	2.428546e-01	3.501401e-01	3.177023e-01
2300          	airfoil-l1	2.566586e-01	3.521862e-01	3.173348e-01
2300          	wall-l1	4.442637e+01	4.558366e+01	4.506808e+01
2300          	airfoil-l2	1.456172e-01	3.051475e-01	2.385538e-01
2300          	wall-l2	4.072826e+01	4.592474e+01	4.488966e+01
2300          	wall-h2	4.252928e+01	4.686345e+01	4.597579e+01
2300          	airfoil-h2	1.453740e-01	3.034850e-01	2.387833e-01
2300          	wall-h1	4.510649e+01	4.636254e+01	4.579834e+01
2300          	airfoil-h1	2.428542e-01	3.501395e-01	3.177016e-01
2350          	airfoil-l1	2.566579e-01	3.521855e-01	3.173341e-01
2350          	wall-l1	4.443130e+01	4.559053e+01	4.507382e+01
2350          	airfoil-l2	1.455828e-01	3.051467e-01	2.385479e-01
2350          	wall-l2	4.072495e+01	4.593083e+01	4.489410e+01
2350          	wall-h2	4.252593e+01	4.686881e+01	4.598000e+01
2350          	airfoil-h2	1.453394e-01	3.034841e-01	2.387773e-01
2350          	wall-h1	4.511182e+01	4.636921e+01	4.580407e+01
2350          	airfoil-h1	2.428540e-01	3.501390e-01	3.177010e-01
2400          	airfoil-l1	2.566577e-01	3.521851e-01	3.173335e-01
2400          	wall-l1	4.443727e+01	4.559336e+01	4.507878e+01
2400          	airfoil-l2	1.455490e-01	3.051458e-01	2.385420e-01
2400          	wall-l2	4.072802e+01	4.593369e+01	4.489726e+01
2400          	wall-h2	4.252882e+01	4.687195e+01	4.598322e+01
2400          	airfoil-h2	1.453056e-01	3.034832e-01	2.387715e-01
2400          	wall-h1	4.511786e+01	4.637215e+01	4.580901e+01
2400          	airfoil-h1	2.428537e-01	3.501388e-01	3.177004e-01
2450          	airfoil-l1	2.566572e-01	3.521845e-01	3.173329e-01
2450          	wall-l1	4.444322e+01	4.560050e+01	4.508465e+01
2450          	airfoil-l2	1.455159e-01	3.051451e-01	2.385364e-01
2450          	wall-l2	4.072478e+01	4.593926e+01	4.490142e+01
2450          	wall-h2	4.252438e+01	4.687660e+01	4.598683e+01
2450          	airfoil-h2	1.452726e-01	3.034824e-01	2.387658e-01
2450          	wall-h1	4.512281e+01	4.637896e+01	4.581433e+01
2450          	airfoil-h1	2.428533e-01	3.501382e-01	3.176997e-01
2500          	airfoil-l1	2.566571e-01	3.521841e-01	3.173323e-01
2500          	wall-l1	4.444866e+01	4.560523e+01	4.509014e+01
2500          	airfoil-l2	1.454839e-01	3.051441e-01	2.385308e-01
