# Residuals   
# Time        	p             	Ux            	Uy            
0             	N/A	N/A
66            	1.387432e-02	1.373167e-04	6.151669e-03
67            	1.354495e-02	1.351839e-04	6.132422e-03
68            	1.317596e-02	1.331952e-04	6.119689e-03
69            	1.289302e-02	1.313502e-04	6.114940e-03
70            	1.262664e-02	1.294906e-04	6.111191e-03
71            	1.229565e-02	1.276738e-04	6.101088e-03
72            	1.200126e-02	1.259659e-04	6.086892e-03
73            	1.175303e-02	1.242993e-04	6.072934e-03
74            	1.146861e-02	1.227473e-04	6.067284e-03
75            	1.112906e-02	1.213346e-04	6.072553e-03
76            	1.084328e-02	1.199132e-04	6.074899e-03
77            	1.061910e-02	1.184736e-04	6.071666e-03
78            	1.030713e-02	1.170209e-04	6.064113e-03
79            	9.963624e-03	1.156526e-04	6.060952e-03
80            	9.724802e-03	1.143423e-04	6.061123e-03
81            	9.470914e-03	1.130822e-04	6.061040e-03
82            	9.143390e-03	1.118696e-04	6.060479e-03
83            	8.842207e-03	1.106762e-04	6.062769e-03
84            	8.612376e-03	1.094846e-04	6.068972e-03
85            	8.349299e-03	1.082902e-04	6.075782e-03
86            	8.001526e-03	1.071384e-04	6.079118e-03
87            	7.708485e-03	1.059990e-04	6.079804e-03
88            	7.503372e-03	1.048572e-04	6.080959e-03
89            	7.243529e-03	1.037577e-04	6.087183e-03
90            	6.882509e-03	1.028261e-04	6.098016e-03
91            	6.636219e-03	1.019704e-04	6.108640e-03
92            	6.432191e-03	1.011350e-04	6.118918e-03
93            	6.153171e-03	1.002697e-04	6.129224e-03
94            	5.842170e-03	9.940413e-05	6.139335e-03
95            	5.622680e-03	9.862146e-05	6.146570e-03
96            	5.434037e-03	9.787773e-05	6.150044e-03
97            	5.173985e-03	9.722141e-05	6.154729e-03
98            	4.884418e-03	9.658409e-05	6.160361e-03
99            	4.705153e-03	9.598316e-05	6.165797e-03
100           	4.546815e-03	9.548330e-05	6.171621e-03
101           	4.305349e-03	9.502641e-05	6.175827e-03
102           	4.068714e-03	9.456369e-05	6.177297e-03
103           	3.926792e-03	9.412217e-05	6.176558e-03
104           	3.785255e-03	9.364022e-05	6.169453e-03
105           	3.591471e-03	9.324737e-05	6.161518e-03
106           	3.401321e-03	9.292182e-05	6.154633e-03
107           	3.261093e-03	9.259421e-05	6.147828e-03
108           	3.158029e-03	9.226027e-05	6.139166e-03
109           	3.022905e-03	9.196349e-05	6.129601e-03
110           	2.862111e-03	9.168933e-05	6.116776e-03
111           	2.747863e-03	9.140965e-05	6.101517e-03
112           	2.675304e-03	9.124144e-05	6.082444e-03
113           	2.580896e-03	9.102075e-05	6.062141e-03
114           	2.454757e-03	9.079914e-05	6.044928e-03
115           	2.352764e-03	9.060391e-05	6.030271e-03
116           	2.290809e-03	9.042561e-05	6.013207e-03
117           	2.231069e-03	9.027696e-05	5.992235e-03
118           	2.143708e-03	9.009633e-05	5.968042e-03
119           	2.058578e-03	8.995578e-05	5.944753e-03
120           	2.000985e-03	8.979133e-05	5.920719e-03
121           	1.955689e-03	8.964290e-05	5.895915e-03
122           	1.899168e-03	8.943723e-05	5.867790e-03
123           	1.824376e-03	8.927430e-05	5.840324e-03
124           	1.761637e-03	8.907053e-05	5.809101e-03
125           	1.711723e-03	8.890150e-05	5.775523e-03
126           	1.664504e-03	8.874043e-05	5.740332e-03
127           	1.603351e-03	8.858617e-05	5.704249e-03
128           	1.538634e-03	8.842730e-05	5.664307e-03
129           	1.479637e-03	8.829850e-05	5.620847e-03
130           	1.431150e-03	8.816802e-05	5.573126e-03
131           	1.379765e-03	8.808942e-05	5.526752e-03
132           	1.317841e-03	8.803040e-05	5.477785e-03
133           	1.253774e-03	8.798948e-05	5.427069e-03
134           	1.197406e-03	8.799229e-05	5.374583e-03
135           	1.145608e-03	8.804631e-05	5.321978e-03
136           	1.092231e-03	8.812307e-05	5.267648e-03
137           	1.033202e-03	8.824997e-05	5.215214e-03
138           	9.756003e-04	8.838235e-05	5.161921e-03
139           	9.241087e-04	8.849332e-05	5.105753e-03
140           	8.790601e-04	8.863973e-05	5.052564e-03
141           	8.353058e-04	8.877197e-05	4.999833e-03
142           	7.911685e-04	8.889844e-05	4.949574e-03
143           	7.512820e-04	8.901274e-05	4.901394e-03
144           	7.195680e-04	8.910234e-05	4.855956e-03
145           	6.955800e-04	8.913399e-05	4.810877e-03
146           	6.758963e-04	8.909045e-05	4.765529e-03
147           	6.585502e-04	8.899239e-05	4.722497e-03
148           	6.467578e-04	8.885650e-05	4.685966e-03
149           	6.437659e-04	8.864751e-05	4.653547e-03
150           	6.478599e-04	8.834770e-05	4.622093e-03
151           	6.514866e-04	8.797015e-05	4.593687e-03
152           	6.534537e-04	8.752597e-05	4.567314e-03
153           	6.564068e-04	8.703586e-05	4.541320e-03
154           	6.581964e-04	8.648423e-05	4.519722e-03
155           	6.609611e-04	8.587666e-05	4.497856e-03
156           	6.634643e-04	8.521867e-05	4.470645e-03
157           	6.624982e-04	8.454989e-05	4.449245e-03
158           	6.605492e-04	8.382633e-05	4.422387e-03
159           	6.565942e-04	8.309171e-05	4.396557e-03
160           	6.510485e-04	8.235782e-05	4.371773e-03
161           	6.447579e-04	8.161622e-05	4.345507e-03
162           	6.377968e-04	8.085448e-05	4.315004e-03
163           	6.306296e-04	8.007378e-05	4.280564e-03
164           	6.228179e-04	7.929813e-05	4.244203e-03
165           	6.138931e-04	7.850959e-05	4.208349e-03
166           	6.039576e-04	7.773373e-05	4.172024e-03
167           	5.942188e-04	7.697079e-05	4.132887e-03
168           	5.837452e-04	7.617580e-05	4.089399e-03
169           	5.726490e-04	7.538390e-05	4.044919e-03
170           	5.613003e-04	7.459751e-05	3.997154e-03
171           	5.500472e-04	7.381744e-05	3.950775e-03
172           	5.389679e-04	7.304492e-05	3.901730e-03
173           	5.282378e-04	7.222036e-05	3.846367e-03
174           	5.179097e-04	7.136131e-05	3.789438e-03
175           	5.074582e-04	7.052425e-05	3.735109e-03
176           	4.958025e-04	6.966810e-05	3.678005e-03
177           	4.844953e-04	6.879304e-05	3.622683e-03
178           	4.733802e-04	6.785517e-05	3.564888e-03
179           	4.625171e-04	6.687781e-05	3.502737e-03
180           	4.517641e-04	6.591050e-05	3.445002e-03
181           	4.407466e-04	6.492775e-05	3.387999e-03
182           	4.298118e-04	6.392096e-05	3.332437e-03
183           	4.194522e-04	6.285053e-05	3.272540e-03
184           	4.092880e-04	6.173783e-05	3.211163e-03
185           	3.987047e-04	6.062023e-05	3.151516e-03
186           	3.876615e-04	5.954833e-05	3.098601e-03
187           	3.773764e-04	5.846966e-05	3.047288e-03
188           	3.668862e-04	5.734800e-05	2.992491e-03
189           	3.573594e-04	5.619944e-05	2.936458e-03
190           	3.473322e-04	5.504294e-05	2.884171e-03
191           	3.374756e-04	5.391960e-05	2.836048e-03
192           	3.279217e-04	5.279071e-05	2.787525e-03
193           	3.187771e-04	5.166000e-05	2.739587e-03
194           	3.090955e-04	5.052144e-05	2.690904e-03
195           	2.996389e-04	4.936590e-05	2.641808e-03
196           	2.949113e-04	4.828587e-05	2.598834e-03
197           	2.848458e-04	4.725767e-05	2.555512e-03
198           	2.735428e-04	4.625975e-05	2.513493e-03
199           	2.647506e-04	4.525987e-05	2.471509e-03
200           	2.586401e-04	4.427735e-05	2.431221e-03
201           	2.535637e-04	4.336317e-05	2.396359e-03
202           	2.471309e-04	4.248107e-05	2.360220e-03
203           	2.388894e-04	4.163240e-05	2.322933e-03
204           	2.309910e-04	4.081861e-05	2.286566e-03
205           	2.255438e-04	4.003558e-05	2.251244e-03
206           	2.216484e-04	3.926880e-05	2.215067e-03
207           	2.167892e-04	3.860370e-05	2.189903e-03
208           	2.112628e-04	3.798002e-05	2.164201e-03
209           	2.055566e-04	3.737987e-05	2.132583e-03
210           	2.014692e-04	3.680665e-05	2.096002e-03
211           	1.977770e-04	3.630999e-05	2.066418e-03
212           	1.935882e-04	3.586498e-05	2.045372e-03
213           	1.892948e-04	3.544017e-05	2.023050e-03
214           	1.851213e-04	3.502198e-05	1.995858e-03
215           	1.817482e-04	3.461251e-05	1.965883e-03
216           	1.789739e-04	3.421935e-05	1.943308e-03
217           	1.763865e-04	3.383196e-05	1.924744e-03
218           	1.738232e-04	3.344591e-05	1.903041e-03
219           	1.709891e-04	3.306787e-05	1.879328e-03
220           	1.685405e-04	3.269074e-05	1.853870e-03
221           	1.667133e-04	3.232092e-05	1.832342e-03
222           	1.649426e-04	3.194988e-05	1.812888e-03
223           	1.635558e-04	3.156316e-05	1.793672e-03
224           	1.623131e-04	3.117891e-05	1.772478e-03
225           	1.612948e-04	3.080950e-05	1.748829e-03
226           	1.604626e-04	3.044440e-05	1.726693e-03
227           	1.600022e-04	3.009507e-05	1.703343e-03
228           	1.593804e-04	2.969072e-05	1.688865e-03
229           	1.589985e-04	2.928684e-05	1.671865e-03
230           	1.588598e-04	2.890505e-05	1.649067e-03
231           	1.585705e-04	2.859436e-05	1.620487e-03
232           	1.576584e-04	2.823892e-05	1.600572e-03
233           	1.574988e-04	2.786985e-05	1.582865e-03
234           	1.590263e-04	2.751140e-05	1.563088e-03
235           	1.585077e-04	2.720328e-05	1.537246e-03
236           	1.571037e-04	2.698327e-05	1.508168e-03
237           	1.561296e-04	2.663804e-05	1.490136e-03
238           	1.556999e-04	2.627341e-05	1.475417e-03
239           	1.560195e-04	2.601524e-05	1.453228e-03
240           	1.555519e-04	2.573589e-05	1.432702e-03
241           	1.543509e-04	2.548732e-05	1.411072e-03
242           	1.533816e-04	2.527944e-05	1.388190e-03
243           	1.520443e-04	2.507313e-05	1.366897e-03
244           	1.510226e-04	2.481933e-05	1.348056e-03
245           	1.504445e-04	2.464012e-05	1.326687e-03
246           	1.491792e-04	2.437786e-05	1.308361e-03
247           	1.476164e-04	2.414355e-05	1.288881e-03
248           	1.461545e-04	2.400385e-05	1.266332e-03
249           	1.450181e-04	2.386303e-05	1.245742e-03
250           	1.434088e-04	2.367823e-05	1.227164e-03
251           	1.415959e-04	2.344248e-05	1.210102e-03
252           	1.393729e-04	2.324579e-05	1.190923e-03
253           	1.377318e-04	2.314598e-05	1.169032e-03
254           	1.358498e-04	2.304359e-05	1.148936e-03
255           	1.332452e-04	2.285771e-05	1.131661e-03
256           	1.310822e-04	2.267481e-05	1.114625e-03
257           	1.291193e-04	2.253574e-05	1.095837e-03
258           	1.266658e-04	2.245301e-05	1.076461e-03
259           	1.241198e-04	2.231565e-05	1.058194e-03
260           	1.214555e-04	2.217354e-05	1.041018e-03
261           	1.185317e-04	2.203676e-05	1.023830e-03
262           	1.155526e-04	2.192621e-05	1.006298e-03
263           	1.127844e-04	2.181754e-05	9.891729e-04
264           	1.101461e-04	2.171322e-05	9.725160e-04
265           	1.074866e-04	2.161420e-05	9.562193e-04
266           	1.046316e-04	2.151143e-05	9.399266e-04
267           	1.016053e-04	2.141187e-05	9.238079e-04
268           	9.869857e-05	2.131903e-05	9.082028e-04
269           	9.550699e-05	2.123028e-05	8.929842e-04
270           	9.284818e-05	2.115034e-05	8.781456e-04
271           	8.985977e-05	2.106567e-05	8.635673e-04
272           	8.718483e-05	2.097224e-05	8.489860e-04
273           	8.432430e-05	2.089694e-05	8.344898e-04
274           	8.197983e-05	2.082882e-05	8.205905e-04
275           	7.951877e-05	2.076708e-05	8.077095e-04
276           	7.717152e-05	2.069927e-05	7.948097e-04
277           	7.479114e-05	2.062081e-05	7.821416e-04
278           	7.227686e-05	2.054255e-05	7.693296e-04
279           	6.993027e-05	2.047104e-05	7.565839e-04
280           	6.803641e-05	2.040934e-05	7.444893e-04
281           	6.627915e-05	2.034585e-05	7.335270e-04
282           	6.471202e-05	2.027378e-05	7.228629e-04
283           	6.301189e-05	2.020068e-05	7.117595e-04
284           	6.181867e-05	2.012362e-05	7.008289e-04
285           	6.035428e-05	2.005168e-05	6.900514e-04
286           	5.934807e-05	1.998471e-05	6.801317e-04
287           	5.813830e-05	1.991726e-05	6.709186e-04
288           	5.710696e-05	1.984432e-05	6.617315e-04
289           	5.689938e-05	1.976480e-05	6.530496e-04
290           	5.641962e-05	1.968446e-05	6.442412e-04
291           	5.596148e-05	1.960330e-05	6.357361e-04
292           	5.577368e-05	1.952896e-05	6.273677e-04
293           	5.544274e-05	1.945463e-05	6.198523e-04
294           	5.548033e-05	1.937074e-05	6.127871e-04
295           	5.523929e-05	1.928923e-05	6.057766e-04
296           	5.525520e-05	1.920442e-05	5.988636e-04
297           	5.525018e-05	1.912114e-05	5.920636e-04
298           	5.466573e-05	1.904134e-05	5.855924e-04
299           	5.447424e-05	1.895817e-05	5.800476e-04
300           	5.477359e-05	1.886865e-05	5.747079e-04
301           	5.525689e-05	1.877972e-05	5.690205e-04
302           	5.500596e-05	1.869457e-05	5.630180e-04
303           	5.459213e-05	1.861294e-05	5.577915e-04
304           	5.457116e-05	1.852808e-05	5.535029e-04
305           	5.473010e-05	1.844177e-05	5.493533e-04
306           	5.430318e-05	1.835716e-05	5.450618e-04
307           	5.406305e-05	1.827374e-05	5.409806e-04
308           	5.412147e-05	1.819052e-05	5.368026e-04
309           	5.447824e-05	1.810643e-05	5.325791e-04
310           	5.445028e-05	1.802153e-05	5.284694e-04
311           	5.400296e-05	1.793807e-05	5.252269e-04
312           	5.388192e-05	1.785841e-05	5.221210e-04
313           	5.428105e-05	1.778077e-05	5.192730e-04
314           	5.393453e-05	1.770198e-05	5.175219e-04
315           	5.343885e-05	1.762553e-05	5.144527e-04
316           	5.372344e-05	1.754825e-05	5.113358e-04
317           	5.383813e-05	1.747006e-05	5.082907e-04
318           	5.346509e-05	1.739263e-05	5.054992e-04
319           	5.338758e-05	1.731753e-05	5.030258e-04
320           	5.340060e-05	1.724355e-05	5.009823e-04
321           	5.352506e-05	1.717089e-05	4.993036e-04
322           	5.338809e-05	1.709753e-05	4.978068e-04
323           	5.352597e-05	1.702347e-05	4.967299e-04
324           	5.296582e-05	1.694732e-05	4.953174e-04
325           	5.267436e-05	1.687094e-05	4.939075e-04
326           	5.252697e-05	1.679435e-05	4.925236e-04
327           	5.265253e-05	1.671732e-05	4.911225e-04
328           	5.222601e-05	1.664014e-05	4.897612e-04
329           	5.219782e-05	1.656318e-05	4.885097e-04
330           	5.220791e-05	1.648382e-05	4.873531e-04
331           	5.219368e-05	1.640110e-05	4.862677e-04
332           	5.186401e-05	1.631873e-05	4.852814e-04
333           	5.193624e-05	1.623740e-05	4.845174e-04
334           	5.181609e-05	1.615581e-05	4.840214e-04
335           	5.181972e-05	1.607255e-05	4.836633e-04
336           	5.156604e-05	1.599064e-05	4.833293e-04
337           	5.124522e-05	1.590598e-05	4.829591e-04
338           	5.126344e-05	1.581963e-05	4.825292e-04
339           	5.090823e-05	1.573530e-05	4.818288e-04
340           	5.065958e-05	1.565176e-05	4.810701e-04
341           	5.055980e-05	1.556786e-05	4.801715e-04
342           	5.045993e-05	1.548188e-05	4.793147e-04
343           	5.019801e-05	1.539420e-05	4.789374e-04
344           	4.994074e-05	1.530706e-05	4.786557e-04
345           	4.977442e-05	1.522286e-05	4.779790e-04
346           	4.962776e-05	1.513758e-05	4.770994e-04
347           	4.910599e-05	1.504966e-05	4.761617e-04
348           	4.892120e-05	1.495800e-05	4.755707e-04
349           	4.873002e-05	1.486947e-05	4.744942e-04
350           	4.816229e-05	1.478304e-05	4.730972e-04
351           	4.781944e-05	1.469648e-05	4.715839e-04
352           	4.775355e-05	1.460555e-05	4.704860e-04
353           	4.745349e-05	1.451632e-05	4.688287e-04
354           	4.700970e-05	1.442441e-05	4.675584e-04
355           	4.674856e-05	1.433196e-05	4.667419e-04
356           	4.638912e-05	1.423885e-05	4.654084e-04
357           	4.604342e-05	1.414955e-05	4.631265e-04
358           	4.786192e-05	1.405914e-05	4.613495e-04
359           	4.700629e-05	1.397726e-05	4.574211e-04
360           	4.525638e-05	1.389141e-05	4.533068e-04
361           	4.459480e-05	1.379874e-05	4.507613e-04
362           	4.414460e-05	1.370385e-05	4.492090e-04
363           	4.400915e-05	1.361022e-05	4.479674e-04
364           	4.380158e-05	1.351932e-05	4.462845e-04
365           	4.337711e-05	1.342935e-05	4.442200e-04
366           	4.261367e-05	1.333860e-05	4.420306e-04
367           	4.189320e-05	1.324389e-05	4.401676e-04
368           	4.129797e-05	1.314923e-05	4.376253e-04
369           	4.079790e-05	1.305275e-05	4.355276e-04
370           	4.051578e-05	1.295805e-05	4.327631e-04
371           	4.012919e-05	1.286470e-05	4.295780e-04
372           	3.968912e-05	1.276974e-05	4.266051e-04
373           	3.902090e-05	1.267592e-05	4.239542e-04
374           	3.864198e-05	1.258297e-05	4.218371e-04
375           	3.808749e-05	1.249350e-05	4.194357e-04
376           	3.749649e-05	1.240657e-05	4.168545e-04
377           	3.721284e-05	1.232254e-05	4.133506e-04
378           	3.692179e-05	1.223694e-05	4.101199e-04
379           	3.644992e-05	1.214876e-05	4.076002e-04
380           	3.596043e-05	1.206101e-05	4.049722e-04
381           	3.551155e-05	1.197409e-05	4.020086e-04
382           	3.509165e-05	1.188815e-05	3.985639e-04
383           	3.467488e-05	1.180201e-05	3.947279e-04
384           	3.426530e-05	1.171313e-05	3.921817e-04
385           	3.389078e-05	1.162522e-05	3.891104e-04
386           	3.329396e-05	1.153746e-05	3.856712e-04
387           	3.269893e-05	1.144896e-05	3.820928e-04
388           	3.236476e-05	1.136139e-05	3.782291e-04
389           	3.204247e-05	1.127227e-05	3.748820e-04
390           	3.160240e-05	1.118225e-05	3.720289e-04
391           	3.108491e-05	1.109423e-05	3.686234e-04
392           	3.053257e-05	1.100690e-05	3.649534e-04
393           	3.007320e-05	1.091871e-05	3.614370e-04
394           	2.964952e-05	1.083153e-05	3.572061e-04
395           	2.927094e-05	1.074281e-05	3.535482e-04
396           	2.862676e-05	1.065245e-05	3.508199e-04
397           	2.829850e-05	1.056628e-05	3.469659e-04
398           	2.760765e-05	1.048116e-05	3.423100e-04
399           	2.745891e-05	1.039245e-05	3.385346e-04
400           	2.699720e-05	1.030420e-05	3.354009e-04
401           	2.654745e-05	1.021959e-05	3.317347e-04
402           	2.609157e-05	1.013539e-05	3.277877e-04
403           	2.563446e-05	1.005116e-05	3.234528e-04
404           	2.521623e-05	9.965189e-06	3.196093e-04
405           	2.476911e-05	9.879968e-06	3.160024e-04
406           	2.461209e-05	9.795936e-06	3.125741e-04
407           	2.415702e-05	9.716148e-06	3.087359e-04
408           	2.369517e-05	9.639827e-06	3.045762e-04
409           	2.299356e-05	9.561345e-06	3.005208e-04
410           	2.255051e-05	9.481596e-06	2.965576e-04
411           	2.226139e-05	9.401288e-06	2.929713e-04
412           	2.216945e-05	9.324548e-06	2.897444e-04
413           	2.195772e-05	9.257247e-06	2.858635e-04
414           	2.113399e-05	9.200023e-06	2.816228e-04
415           	2.083587e-05	9.140034e-06	2.774418e-04
416           	2.065100e-05	9.071981e-06	2.737245e-04
417           	2.031165e-05	9.004309e-06	2.705360e-04
418           	2.010338e-05	8.951779e-06	2.669768e-04
419           	1.977809e-05	8.908068e-06	2.630688e-04
420           	1.931183e-05	8.865865e-06	2.591152e-04
421           	1.933643e-05	8.808182e-06	2.561204e-04
422           	1.895212e-05	8.768855e-06	2.523411e-04
423           	1.859227e-05	8.726656e-06	2.483513e-04
424           	1.866623e-05	8.686481e-06	2.446443e-04
425           	1.831505e-05	8.646858e-06	2.411325e-04
426           	1.801497e-05	8.607100e-06	2.378512e-04
427           	1.769060e-05	8.575844e-06	2.342769e-04
428           	1.774559e-05	8.526849e-06	2.314280e-04
429           	1.742031e-05	8.498193e-06	2.277260e-04
430           	1.716903e-05	8.471519e-06	2.240518e-04
431           	1.653490e-05	8.440443e-06	2.206801e-04
432           	1.665530e-05	8.400118e-06	2.178306e-04
433           	1.654066e-05	8.370167e-06	2.146930e-04
434           	1.633491e-05	8.344820e-06	2.113752e-04
435           	1.607024e-05	8.316286e-06	2.081815e-04
436           	1.627544e-05	8.269879e-06	2.059210e-04
437           	1.630090e-05	8.259013e-06	2.022707e-04
438           	1.564626e-05	8.245843e-06	1.988352e-04
439           	1.583606e-05	8.208655e-06	1.962918e-04
440           	1.614024e-05	8.173038e-06	1.936775e-04
441           	1.566244e-05	8.159548e-06	1.902058e-04
442           	1.571637e-05	8.138658e-06	1.872146e-04
443           	1.538250e-05	8.117040e-06	1.846780e-04
444           	1.508018e-05	8.075517e-06	1.825882e-04
445           	1.549404e-05	8.061659e-06	1.797782e-04
446           	1.513833e-05	8.047819e-06	1.768852e-04
447           	1.501180e-05	8.018886e-06	1.745476e-04
448           	1.491998e-05	7.997264e-06	1.722221e-04
449           	1.479688e-05	7.991416e-06	1.688273e-04
450           	1.450720e-05	7.980634e-06	1.658228e-04
451           	1.429991e-05	7.943268e-06	1.641390e-04
452           	1.435637e-05	7.908516e-06	1.625817e-04
453           	1.484567e-05	7.888760e-06	1.607266e-04
454           	1.444422e-05	7.885196e-06	1.580239e-04
455           	1.465421e-05	7.883929e-06	1.551665e-04
456           	1.446829e-05	7.857612e-06	1.531823e-04
457           	1.378706e-05	7.843599e-06	1.496919e-04
458           	1.412026e-05	7.804390e-06	1.483782e-04
459           	1.847449e-05	7.782477e-06	1.469779e-04
460           	1.479061e-05	7.820233e-06	1.425682e-04
461           	1.460887e-05	7.794395e-06	1.416733e-04
462           	1.617568e-05	7.744308e-06	1.417321e-04
463           	1.693127e-05	7.737614e-06	1.381420e-04
464           	1.479753e-05	7.752396e-06	1.338110e-04
465           	1.453620e-05	7.717748e-06	1.333641e-04
466           	1.494767e-05	7.716631e-06	1.311901e-04
467           	1.446715e-05	7.718663e-06	1.285549e-04
468           	1.341882e-05	7.700301e-06	1.267575e-04
469           	1.310624e-05	7.672399e-06	1.256945e-04
470           	1.331830e-05	7.649610e-06	1.247968e-04
471           	1.334775e-05	7.627173e-06	1.237588e-04
472           	1.324512e-05	7.624481e-06	1.217666e-04
473           	1.295011e-05	7.613829e-06	1.197915e-04
474           	1.271474e-05	7.607736e-06	1.177334e-04
475           	1.251417e-05	7.582439e-06	1.168935e-04
476           	1.274771e-05	7.556895e-06	1.161531e-04
477           	1.269644e-05	7.534703e-06	1.152422e-04
478           	1.287670e-05	7.516363e-06	1.139848e-04
479           	1.276024e-05	7.517412e-06	1.116519e-04
480           	1.216340e-05	7.508545e-06	1.094634e-04
481           	1.175684e-05	7.480690e-06	1.087546e-04
482           	1.182556e-05	7.453689e-06	1.083544e-04
483           	1.166995e-05	7.431348e-06	1.076633e-04
484           	1.191919e-05	7.412560e-06	1.068355e-04
485           	1.239294e-05	7.395742e-06	1.059959e-04
486           	1.248884e-05	7.387792e-06	1.047683e-04
487           	1.227211e-05	7.378131e-06	1.032595e-04
488           	1.192363e-05	7.359438e-06	1.018149e-04
489           	1.164433e-05	7.334708e-06	1.010036e-04
490           	1.188440e-05	7.309505e-06	9.984799e-05
491           	1.184969e-05	7.290128e-06	9.906895e-05
492           	1.161787e-05	7.283737e-06	9.774376e-05
493           	1.139658e-05	7.260425e-06	9.722842e-05
494           	1.114912e-05	7.236245e-06	9.699652e-05
495           	1.110868e-05	7.220389e-06	9.719271e-05
496           	1.150020e-05	7.217458e-06	9.659850e-05
497           	1.193473e-05	7.197844e-06	9.573205e-05
498           	1.133850e-05	7.172357e-06	9.307360e-05
499           	1.124703e-05	7.150476e-06	9.274108e-05
500           	1.131101e-05	7.128856e-06	9.267246e-05
501           	1.111911e-05	7.108716e-06	9.248024e-05
502           	1.111712e-05	7.090896e-06	9.191788e-05
503           	1.112230e-05	7.076270e-06	9.118196e-05
504           	1.076910e-05	7.062071e-06	9.051772e-05
505           	1.080817e-05	7.044318e-06	9.015383e-05
506           	1.070754e-05	7.025290e-06	8.971478e-05
507           	1.086073e-05	7.006209e-06	8.911576e-05
508           	1.098683e-05	6.987582e-06	8.844779e-05
509           	1.092632e-05	6.968537e-06	8.792026e-05
510           	1.064556e-05	6.950117e-06	8.725998e-05
511           	1.042945e-05	6.930018e-06	8.710854e-05
512           	1.005631e-05	6.909133e-06	8.717979e-05
513           	9.908065e-06	6.890170e-06	8.672966e-05
514           	9.819687e-06	6.872408e-06	8.657415e-05
515           	9.510275e-06	6.856788e-06	8.658848e-05
