"p","U:0","U:1","U:2","Cp","Points:0","Points:1","Points:2"
99629.7,0,0,0,-0.284147,0.393673,-0.0578825,0.01
99629.7,0,0,0,-0.284147,0.393673,-0.0578825,0
99632.9,0,0,0,-0.281695,0.398146,-0.0577219,0.01
99632.9,0,0,0,-0.281695,0.398146,-0.0577219,0
99636.1,0,0,0,-0.279237,0.402608,-0.0575555,0.01
99636.1,0,0,0,-0.279237,0.402608,-0.0575555,0
99639.3,0,0,0,-0.276785,0.407059,-0.0573834,0.01
99639.3,0,0,0,-0.276785,0.407059,-0.0573834,0
99642.5,0,0,0,-0.274327,0.411499,-0.0572058,0.01
99642.5,0,0,0,-0.274327,0.411499,-0.0572058,0
99645.7,0,0,0,-0.271869,0.415927,-0.0570227,0.01
99645.7,0,0,0,-0.271869,0.415927,-0.0570227,0
99648.9,0,0,0,-0.269453,0.420344,-0.0568344,0.01
99648.9,0,0,0,-0.269453,0.420344,-0.0568344,0
99652,0,0,0,-0.267037,0.424749,-0.0566409,0.01
99652,0,0,0,-0.267037,0.424749,-0.0566409,0
99655.2,0,0,0,-0.264579,0.429144,-0.0564424,0.01
99655.2,0,0,0,-0.264579,0.429144,-0.0564424,0
99658.4,0,0,0,-0.262163,0.433527,-0.0562388,0.01
99658.4,0,0,0,-0.262163,0.433527,-0.0562388,0
99661.5,0,0,0,-0.259747,0.437899,-0.0560305,0.01
99661.5,0,0,0,-0.259747,0.437899,-0.0560305,0
99664.6,0,0,0,-0.257331,0.44226,-0.0558174,0.01
99664.6,0,0,0,-0.257331,0.44226,-0.0558174,0
99667.8,0,0,0,-0.254951,0.44661,-0.0555997,0.01
99667.8,0,0,0,-0.254951,0.44661,-0.0555997,0
99670.9,0,0,0,-0.252572,0.450949,-0.0553775,0.01
99670.9,0,0,0,-0.252572,0.450949,-0.0553775,0
99674,0,0,0,-0.250192,0.455276,-0.0551509,0.01
99674,0,0,0,-0.250192,0.455276,-0.0551509,0
99677,0,0,0,-0.247818,0.459593,-0.0549199,0.01
99677,0,0,0,-0.247818,0.459593,-0.0549199,0
99680.2,0,0,0,-0.245396,0.463899,-0.0546847,0.01
99680.2,0,0,0,-0.245396,0.463899,-0.0546847,0
99683.3,0,0,0,-0.243022,0.468194,-0.0544454,0.01
99683.3,0,0,0,-0.243022,0.468194,-0.0544454,0
99686.4,0,0,0,-0.240678,0.472477,-0.054202,0.01
99686.4,0,0,0,-0.240678,0.472477,-0.054202,0
99689.5,0,0,0,-0.238298,0.47675,-0.0539547,0.01
99689.5,0,0,0,-0.238298,0.47675,-0.0539547,0
99692.5,0,0,0,-0.235924,0.481012,-0.0537034,0.01
99692.5,0,0,0,-0.235924,0.481012,-0.0537034,0
99695.6,0,0,0,-0.23358,0.485263,-0.0534484,0.01
99695.6,0,0,0,-0.23358,0.485263,-0.0534484,0
99698.6,0,0,0,-0.231242,0.489503,-0.0531897,0.01
99698.6,0,0,0,-0.231242,0.489503,-0.0531897,0
99701.7,0,0,0,-0.228898,0.493733,-0.0529274,0.01
99701.7,0,0,0,-0.228898,0.493733,-0.0529274,0
99704.8,0,0,0,-0.22656,0.497951,-0.0526615,0.01
99704.8,0,0,0,-0.22656,0.497951,-0.0526615,0
99707.8,0,0,0,-0.224222,0.502159,-0.0523921,0.01
99707.8,0,0,0,-0.224222,0.502159,-0.0523921,0
99710.9,0,0,0,-0.221878,0.506356,-0.0521193,0.01
99710.9,0,0,0,-0.221878,0.506356,-0.0521193,0
99713.9,0,0,0,-0.21954,0.510543,-0.0518432,0.01
99713.9,0,0,0,-0.21954,0.510543,-0.0518432,0
99716.9,0,0,0,-0.217238,0.514719,-0.0515639,0.01
99716.9,0,0,0,-0.217238,0.514719,-0.0515639,0
99719.9,0,0,0,-0.214935,0.518884,-0.0512813,0.01
99719.9,0,0,0,-0.214935,0.518884,-0.0512813,0
99723,0,0,0,-0.212591,0.523038,-0.0509957,0.01
99723,0,0,0,-0.212591,0.523038,-0.0509957,0
99726,0,0,0,-0.210289,0.527182,-0.050707,0.01
99726,0,0,0,-0.210289,0.527182,-0.050707,0
99729,0,0,0,-0.207987,0.531315,-0.0504153,0.01
99729,0,0,0,-0.207987,0.531315,-0.0504153,0
99732,0,0,0,-0.205685,0.535438,-0.0501207,0.01
99732,0,0,0,-0.205685,0.535438,-0.0501207,0
99735,0,0,0,-0.203383,0.53955,-0.0498232,0.01
99735,0,0,0,-0.203383,0.53955,-0.0498232,0
99738,0,0,0,-0.201081,0.543652,-0.0495229,0.01
99738,0,0,0,-0.201081,0.543652,-0.0495229,0
99740.9,0,0,0,-0.198821,0.547743,-0.0492199,0.01
99740.9,0,0,0,-0.198821,0.547743,-0.0492199,0
99743.9,0,0,0,-0.196519,0.551824,-0.0489143,0.01
99743.9,0,0,0,-0.196519,0.551824,-0.0489143,0
99746.9,0,0,0,-0.194253,0.555895,-0.048606,0.01
99746.9,0,0,0,-0.194253,0.555895,-0.048606,0
99749.8,0,0,0,-0.191993,0.559955,-0.0482951,0.01
99749.8,0,0,0,-0.191993,0.559955,-0.0482951,0
99752.8,0,0,0,-0.189691,0.564004,-0.0479818,0.01
99752.8,0,0,0,-0.189691,0.564004,-0.0479818,0
99755.8,0,0,0,-0.187425,0.568044,-0.0476659,0.01
99755.8,0,0,0,-0.187425,0.568044,-0.0476659,0
99758.7,0,0,0,-0.185159,0.572073,-0.0473477,0.01
99758.7,0,0,0,-0.185159,0.572073,-0.0473477,0
99761.7,0,0,0,-0.182857,0.576091,-0.0470272,0.01
99761.7,0,0,0,-0.182857,0.576091,-0.0470272,0
99764.6,0,0,0,-0.180597,0.5801,-0.0467043,0.01
99764.6,0,0,0,-0.180597,0.5801,-0.0467043,0
99767.6,0,0,0,-0.178331,0.584098,-0.0463792,0.01
99767.6,0,0,0,-0.178331,0.584098,-0.0463792,0
99770.5,0,0,0,-0.17607,0.588086,-0.0460519,0.01
99770.5,0,0,0,-0.17607,0.588086,-0.0460519,0
99773.5,0,0,0,-0.173804,0.592064,-0.0457225,0.01
99773.5,0,0,0,-0.173804,0.592064,-0.0457225,0
99776.5,0,0,0,-0.171538,0.596032,-0.0453909,0.01
99776.5,0,0,0,-0.171538,0.596032,-0.0453909,0
99779.4,0,0,0,-0.169278,0.59999,-0.0450573,0.01
99779.4,0,0,0,-0.169278,0.59999,-0.0450573,0
99782.4,0,0,0,-0.166976,0.603937,-0.0447217,0.01
99782.4,0,0,0,-0.166976,0.603937,-0.0447217,0
99785.3,0,0,0,-0.164752,0.607875,-0.0443841,0.01
99785.3,0,0,0,-0.164752,0.607875,-0.0443841,0
99788.2,0,0,0,-0.162522,0.611802,-0.0440446,0.01
99788.2,0,0,0,-0.162522,0.611802,-0.0440446,0
99791.1,0,0,0,-0.160262,0.61572,-0.0437033,0.01
99791.1,0,0,0,-0.160262,0.61572,-0.0437033,0
99794.1,0,0,0,-0.157996,0.619627,-0.0433601,0.01
99794.1,0,0,0,-0.157996,0.619627,-0.0433601,0
99797,0,0,0,-0.155772,0.623525,-0.0430151,0.01
99797,0,0,0,-0.155772,0.623525,-0.0430151,0
99800,0,0,0,-0.153506,0.627412,-0.0426683,0.01
99800,0,0,0,-0.153506,0.627412,-0.0426683,0
99802.9,0,0,0,-0.151246,0.63129,-0.0423199,0.01
99802.9,0,0,0,-0.151246,0.63129,-0.0423199,0
99805.8,0,0,0,-0.149021,0.635158,-0.0419697,0.01
99805.8,0,0,0,-0.149021,0.635158,-0.0419697,0
99808.8,0,0,0,-0.146755,0.639016,-0.0416179,0.01
99808.8,0,0,0,-0.146755,0.639016,-0.0416179,0
99811.7,0,0,0,-0.144489,0.642864,-0.0412646,0.01
99811.7,0,0,0,-0.144489,0.642864,-0.0412646,0
99814.6,0,0,0,-0.142229,0.646702,-0.0409096,0.01
99814.6,0,0,0,-0.142229,0.646702,-0.0409096,0
99817.5,0,0,0,-0.140005,0.650531,-0.0405532,0.01
99817.5,0,0,0,-0.140005,0.650531,-0.0405532,0
99820.5,0,0,0,-0.137775,0.65435,-0.0401952,0.01
99820.5,0,0,0,-0.137775,0.65435,-0.0401952,0
99823.4,0,0,0,-0.135515,0.658159,-0.0398359,0.01
99823.4,0,0,0,-0.135515,0.658159,-0.0398359,0
99826.4,0,0,0,-0.133249,0.661958,-0.0394751,0.01
99826.4,0,0,0,-0.133249,0.661958,-0.0394751,0
99829.2,0,0,0,-0.131025,0.665748,-0.0391129,0.01
99829.2,0,0,0,-0.131025,0.665748,-0.0391129,0
99832.2,0,0,0,-0.128759,0.669528,-0.0387493,0.01
99832.2,0,0,0,-0.128759,0.669528,-0.0387493,0
99835.2,0,0,0,-0.126457,0.673298,-0.0383845,0.01
99835.2,0,0,0,-0.126457,0.673298,-0.0383845,0
99838.1,0,0,0,-0.124197,0.677059,-0.0380183,0.01
99838.1,0,0,0,-0.124197,0.677059,-0.0380183,0
99841,0,0,0,-0.121972,0.68081,-0.037651,0.01
99841,0,0,0,-0.121972,0.68081,-0.037651,0
99844,0,0,0,-0.119742,0.684552,-0.0372824,0.01
99844,0,0,0,-0.119742,0.684552,-0.0372824,0
99846.9,0,0,0,-0.117482,0.688284,-0.0369126,0.01
99846.9,0,0,0,-0.117482,0.688284,-0.0369126,0
99849.9,0,0,0,-0.11518,0.692007,-0.0365416,0.01
99849.9,0,0,0,-0.11518,0.692007,-0.0365416,0
99852.9,0,0,0,-0.112878,0.69572,-0.0361695,0.01
99852.9,0,0,0,-0.112878,0.69572,-0.0361695,0
99855.9,0,0,0,-0.110612,0.699424,-0.0357964,0.01
99855.9,0,0,0,-0.110612,0.699424,-0.0357964,0
99858.8,0,0,0,-0.108388,0.703119,-0.0354221,0.01
99858.8,0,0,0,-0.108388,0.703119,-0.0354221,0
99861.8,0,0,0,-0.106086,0.706803,-0.0350468,0.01
99861.8,0,0,0,-0.106086,0.706803,-0.0350468,0
99864.8,0,0,0,-0.103784,0.710479,-0.0346705,0.01
99864.8,0,0,0,-0.103784,0.710479,-0.0346705,0
99867.7,0,0,0,-0.101518,0.714145,-0.0342932,0.01
99867.7,0,0,0,-0.101518,0.714145,-0.0342932,0
99870.7,0,0,0,-0.0992157,0.717802,-0.033915,0.01
99870.7,0,0,0,-0.0992157,0.717802,-0.033915,0
99873.7,0,0,0,-0.0969137,0.72145,-0.0335358,0.01
99873.7,0,0,0,-0.0969137,0.72145,-0.0335358,0
99876.7,0,0,0,-0.0946117,0.725088,-0.0331557,0.01
99876.7,0,0,0,-0.0946117,0.725088,-0.0331557,0
99879.6,0,0,0,-0.0923516,0.728718,-0.0327747,0.01
99879.6,0,0,0,-0.0923516,0.728718,-0.0327747,0
99882.6,0,0,0,-0.0900495,0.732337,-0.0323929,0.01
99882.6,0,0,0,-0.0900495,0.732337,-0.0323929,0
99885.7,0,0,0,-0.0877055,0.735948,-0.0320102,0.01
99885.7,0,0,0,-0.0877055,0.735948,-0.0320102,0
99888.7,0,0,0,-0.0854035,0.73955,-0.0316268,0.01
99888.7,0,0,0,-0.0854035,0.73955,-0.0316268,0
99891.8,0,0,0,-0.0830655,0.743142,-0.0312425,0.01
99891.8,0,0,0,-0.0830655,0.743142,-0.0312425,0
99894.9,0,0,0,-0.0806855,0.746725,-0.0308575,0.01
99894.9,0,0,0,-0.0806855,0.746725,-0.0308575,0
99897.9,0,0,0,-0.0783834,0.7503,-0.0304718,0.01
99897.9,0,0,0,-0.0783834,0.7503,-0.0304718,0
99900.9,0,0,0,-0.0760814,0.753865,-0.0300854,0.01
99900.9,0,0,0,-0.0760814,0.753865,-0.0300854,0
99904,0,0,0,-0.0737014,0.757421,-0.0296982,0.01
99904,0,0,0,-0.0737014,0.757421,-0.0296982,0
99907,0,0,0,-0.0713634,0.760968,-0.0293105,0.01
99907,0,0,0,-0.0713634,0.760968,-0.0293105,0
99910.1,0,0,0,-0.0689834,0.764506,-0.028922,0.01
99910.1,0,0,0,-0.0689834,0.764506,-0.028922,0
99913.2,0,0,0,-0.0665675,0.768035,-0.0285329,0.01
99913.2,0,0,0,-0.0665675,0.768035,-0.0285329,0
99916.4,0,0,0,-0.0641875,0.771555,-0.0281433,0.01
99916.4,0,0,0,-0.0641875,0.771555,-0.0281433,0
99919.5,0,0,0,-0.0618075,0.775066,-0.0277531,0.01
99919.5,0,0,0,-0.0618075,0.775066,-0.0277531,0
99922.5,0,0,0,-0.0594335,0.778568,-0.0273623,0.01
99922.5,0,0,0,-0.0594335,0.778568,-0.0273623,0
99925.7,0,0,0,-0.0570116,0.782061,-0.026971,0.01
99925.7,0,0,0,-0.0570116,0.782061,-0.026971,0
99928.9,0,0,0,-0.0545956,0.785546,-0.0265791,0.01
99928.9,0,0,0,-0.0545956,0.785546,-0.0265791,0
99932,0,0,0,-0.0521797,0.789022,-0.0261868,0.01
99932,0,0,0,-0.0521797,0.789022,-0.0261868,0
99935.2,0,0,0,-0.0497218,0.792489,-0.025794,0.01
99935.2,0,0,0,-0.0497218,0.792489,-0.025794,0
99938.5,0,0,0,-0.0472279,0.795946,-0.0254007,0.01
99938.5,0,0,0,-0.0472279,0.795946,-0.0254007,0
99941.6,0,0,0,-0.044776,0.799396,-0.025007,0.01
99941.6,0,0,0,-0.044776,0.799396,-0.025007,0
99944.8,0,0,0,-0.04236,0.802837,-0.0246129,0.01
99944.8,0,0,0,-0.04236,0.802837,-0.0246129,0
99948,0,0,0,-0.0398661,0.806268,-0.0242184,0.01
99948,0,0,0,-0.0398661,0.806268,-0.0242184,0
99951.4,0,0,0,-0.0373303,0.809691,-0.0238235,0.01
99951.4,0,0,0,-0.0373303,0.809691,-0.0238235,0
99954.6,0,0,0,-0.0348004,0.813106,-0.0234282,0.01
99954.6,0,0,0,-0.0348004,0.813106,-0.0234282,0
99958,0,0,0,-0.0322646,0.816512,-0.0230326,0.01
99958,0,0,0,-0.0322646,0.816512,-0.0230326,0
99961.2,0,0,0,-0.0297347,0.819909,-0.0226367,0.01
99961.2,0,0,0,-0.0297347,0.819909,-0.0226367,0
99964.6,0,0,0,-0.0271629,0.823297,-0.0222405,0.01
99964.6,0,0,0,-0.0271629,0.823297,-0.0222405,0
99968,0,0,0,-0.0245911,0.826677,-0.0218439,0.01
99968,0,0,0,-0.0245911,0.826677,-0.0218439,0
99971.3,0,0,0,-0.0220253,0.830049,-0.0214471,0.01
99971.3,0,0,0,-0.0220253,0.830049,-0.0214471,0
99974.7,0,0,0,-0.0194115,0.833412,-0.02105,0.01
99974.7,0,0,0,-0.0194115,0.833412,-0.02105,0
99978.1,0,0,0,-0.0167678,0.836766,-0.0206527,0.01
99978.1,0,0,0,-0.0167678,0.836766,-0.0206527,0
99981.6,0,0,0,-0.014118,0.840112,-0.0202552,0.01
99981.6,0,0,0,-0.014118,0.840112,-0.0202552,0
99985.1,0,0,0,-0.0114323,0.843449,-0.0198574,0.01
99985.1,0,0,0,-0.0114323,0.843449,-0.0198574,0
99988.6,0,0,0,-0.0087106,0.846778,-0.0194595,0.01
99988.6,0,0,0,-0.0087106,0.846778,-0.0194595,0
99992.1,0,0,0,-0.00602488,0.850099,-0.0190613,0.01
99992.1,0,0,0,-0.00602488,0.850099,-0.0190613,0
99995.7,0,0,0,-0.0032972,0.853411,-0.0186631,0.01
99995.7,0,0,0,-0.0032972,0.853411,-0.0186631,0
99999.2,0,0,0,-0.000575511,0.856714,-0.0182646,0.01
99999.2,0,0,0,-0.000575511,0.856714,-0.0182646,0
100003,0,0,0,0.00230205,0.86001,-0.0178661,0.01
100003,0,0,0,0.00230205,0.86001,-0.0178661,0
100006,0,0,0,0.00498776,0.863297,-0.0174674,0.01
100006,0,0,0,0.00498776,0.863297,-0.0174674,0
100010,0,0,0,0.00767348,0.866576,-0.0170686,0.01
100010,0,0,0,0.00767348,0.866576,-0.0170686,0
100014,0,0,0,0.0107429,0.869846,-0.0166697,0.01
100014,0,0,0,0.0107429,0.869846,-0.0166697,0
100018,0,0,0,0.0138123,0.873108,-0.0162707,0.01
100018,0,0,0,0.0138123,0.873108,-0.0162707,0
100022,0,0,0,0.0168817,0.876362,-0.0158717,0.01
100022,0,0,0,0.0168817,0.876362,-0.0158717,0
100026,0,0,0,0.0195674,0.879608,-0.0154726,0.01
100026,0,0,0,0.0195674,0.879608,-0.0154726,0
100029,0,0,0,0.0222531,0.882845,-0.0150735,0.01
100029,0,0,0,0.0222531,0.882845,-0.0150735,0
100033,0,0,0,0.0253225,0.886075,-0.0146744,0.01
100033,0,0,0,0.0253225,0.886075,-0.0146744,0
100037,0,0,0,0.0283919,0.889296,-0.0142752,0.01
100037,0,0,0,0.0283919,0.889296,-0.0142752,0
100041,0,0,0,0.0314613,0.892509,-0.0138761,0.01
100041,0,0,0,0.0314613,0.892509,-0.0138761,0
100045,0,0,0,0.0345307,0.895714,-0.013477,0.01
100045,0,0,0,0.0345307,0.895714,-0.013477,0
100050,0,0,0,0.0379837,0.898911,-0.0130779,0.01
100050,0,0,0,0.0379837,0.898911,-0.0130779,0
100054,0,0,0,0.0414368,0.9021,-0.0126789,0.01
100054,0,0,0,0.0414368,0.9021,-0.0126789,0
100058,0,0,0,0.0445062,0.90528,-0.0122799,0.01
100058,0,0,0,0.0445062,0.90528,-0.0122799,0
100062,0,0,0,0.0479593,0.908453,-0.011881,0.01
100062,0,0,0,0.0479593,0.908453,-0.011881,0
100067,0,0,0,0.0514123,0.911617,-0.0114822,0.01
100067,0,0,0,0.0514123,0.911617,-0.0114822,0
100071,0,0,0,0.0544817,0.914774,-0.0110834,0.01
100071,0,0,0,0.0544817,0.914774,-0.0110834,0
100076,0,0,0,0.0579348,0.917923,-0.0106848,0.01
100076,0,0,0,0.0579348,0.917923,-0.0106848,0
100080,0,0,0,0.0617715,0.921063,-0.0102863,0.01
100080,0,0,0,0.0617715,0.921063,-0.0102863,0
100085,0,0,0,0.0652246,0.924196,-0.00988782,0.01
100085,0,0,0,0.0652246,0.924196,-0.00988782,0
100090,0,0,0,0.0686777,0.927321,-0.00948957,0.01
100090,0,0,0,0.0686777,0.927321,-0.00948957,0
100094,0,0,0,0.0725144,0.930438,-0.00909147,0.01
100094,0,0,0,0.0725144,0.930438,-0.00909147,0
100100,0,0,0,0.0763512,0.933547,-0.00869353,0.01
100100,0,0,0,0.0763512,0.933547,-0.00869353,0
100104,0,0,0,0.0801879,0.936648,-0.00829576,0.01
100104,0,0,0,0.0801879,0.936648,-0.00829576,0
100110,0,0,0,0.0844083,0.939742,-0.00789815,0.01
100110,0,0,0,0.0844083,0.939742,-0.00789815,0
100116,0,0,0,0.0886287,0.942828,-0.00750074,0.01
100116,0,0,0,0.0886287,0.942828,-0.00750074,0
100121,0,0,0,0.0928492,0.945906,-0.00710355,0.01
100121,0,0,0,0.0928492,0.945906,-0.00710355,0
100126,0,0,0,0.0970696,0.948976,-0.0067066,0.01
100126,0,0,0,0.0970696,0.948976,-0.0067066,0
100132,0,0,0,0.10129,0.952038,-0.00630979,0.01
100132,0,0,0,0.10129,0.952038,-0.00630979,0
100138,0,0,0,0.105894,0.955093,-0.00591329,0.01
100138,0,0,0,0.105894,0.955093,-0.00591329,0
100144,0,0,0,0.110498,0.958139,-0.00551704,0.01
100144,0,0,0,0.110498,0.958139,-0.00551704,0
100150,0,0,0,0.115102,0.961179,-0.00512099,0.01
100150,0,0,0,0.115102,0.961179,-0.00512099,0
100156,0,0,0,0.12009,0.96421,-0.00472525,0.01
100156,0,0,0,0.12009,0.96421,-0.00472525,0
100164,0,0,0,0.125461,0.967235,-0.00432971,0.01
100164,0,0,0,0.125461,0.967235,-0.00432971,0
100170,0,0,0,0.130833,0.970251,-0.0039345,0.01
100170,0,0,0,0.130833,0.970251,-0.0039345,0
100178,0,0,0,0.136204,0.97326,-0.00353957,0.01
100178,0,0,0,0.136204,0.97326,-0.00353957,0
100185,0,0,0,0.141959,0.976261,-0.00314495,0.01
100185,0,0,0,0.141959,0.976261,-0.00314495,0
100192,0,0,0,0.147715,0.979255,-0.0027507,0.01
100192,0,0,0,0.147715,0.979255,-0.0027507,0
100200,0,0,0,0.153853,0.982241,-0.00235673,0.01
100200,0,0,0,0.153853,0.982241,-0.00235673,0
100209,0,0,0,0.160376,0.98522,-0.00196299,0.01
100209,0,0,0,0.160376,0.98522,-0.00196299,0
100218,0,0,0,0.167666,0.988191,-0.00156969,0.01
100218,0,0,0,0.167666,0.988191,-0.00156969,0
100228,0,0,0,0.174572,0.991154,-0.00117675,0.01
100228,0,0,0,0.174572,0.991154,-0.00117675,0
100239,0,0,0,0.183396,0.99411,-0.000784111,0.01
100239,0,0,0,0.183396,0.99411,-0.000784111,0
100247,0,0,0,0.189535,0.997059,-0.000391808,0.01
100247,0,0,0,0.189535,0.997059,-0.000391808,0
100247,0,0,0,0.189535,1,0,0.01
100247,0,0,0,0.189535,1,0,0
