# Residuals   
# Time        	p             	Ux            	Uy            
658           	7.689482e-04	1.431207e-03	7.070764e-04
659           	7.730126e-04	1.445148e-03	7.069672e-04
660           	7.764371e-04	1.464597e-03	7.093806e-04
661           	7.832931e-04	1.488207e-03	7.178104e-04
662           	7.871062e-04	1.511934e-03	7.266914e-04
663           	7.884997e-04	1.536127e-03	7.345187e-04
664           	7.937387e-04	1.563247e-03	7.418764e-04
665           	8.008837e-04	1.594309e-03	7.523562e-04
666           	8.066965e-04	1.626667e-03	7.630374e-04
667           	8.146310e-04	1.662857e-03	7.737391e-04
668           	8.225373e-04	1.702193e-03	7.833000e-04
669           	8.244847e-04	1.741944e-03	7.950653e-04
670           	8.285217e-04	1.780612e-03	8.071283e-04
671           	8.332337e-04	1.820634e-03	8.188070e-04
672           	8.376921e-04	1.862924e-03	8.306563e-04
673           	8.396190e-04	1.904762e-03	8.428608e-04
674           	8.393894e-04	1.945414e-03	8.558658e-04
675           	8.389080e-04	1.988473e-03	8.688142e-04
676           	8.396966e-04	2.028358e-03	8.795487e-04
677           	8.434114e-04	2.066553e-03	8.897679e-04
678           	8.417590e-04	2.102229e-03	9.020808e-04
679           	8.441886e-04	2.139939e-03	9.173436e-04
680           	8.479608e-04	2.174949e-03	9.293010e-04
681           	8.491339e-04	2.209133e-03	9.393477e-04
682           	8.510476e-04	2.244366e-03	9.496566e-04
683           	8.550686e-04	2.277132e-03	9.609297e-04
684           	8.607556e-04	2.309859e-03	9.750844e-04
685           	8.648337e-04	2.341805e-03	9.883131e-04
686           	8.705960e-04	2.373132e-03	1.000575e-03
687           	8.808185e-04	2.403004e-03	1.012404e-03
688           	8.921454e-04	2.431891e-03	1.024526e-03
689           	9.063065e-04	2.460678e-03	1.035263e-03
690           	9.119182e-04	2.488443e-03	1.047552e-03
691           	9.301802e-04	2.516231e-03	1.061158e-03
692           	9.410186e-04	2.544270e-03	1.073842e-03
693           	9.470377e-04	2.570358e-03	1.085294e-03
694           	9.508454e-04	2.599373e-03	1.096292e-03
695           	9.573398e-04	2.626961e-03	1.105985e-03
696           	9.636556e-04	2.657416e-03	1.116753e-03
697           	9.693610e-04	2.688553e-03	1.125757e-03
698           	9.713484e-04	2.720846e-03	1.135287e-03
699           	9.738839e-04	2.756878e-03	1.147098e-03
700           	9.792396e-04	2.795593e-03	1.159091e-03
701           	9.798662e-04	2.836577e-03	1.169328e-03
702           	9.844987e-04	2.881070e-03	1.178662e-03
703           	9.851488e-04	2.928812e-03	1.188687e-03
704           	9.800214e-04	2.978566e-03	1.198744e-03
705           	9.696438e-04	3.029957e-03	1.209265e-03
706           	9.655769e-04	3.082812e-03	1.220522e-03
707           	9.621063e-04	3.136586e-03	1.230607e-03
708           	9.529233e-04	3.191492e-03	1.242658e-03
709           	9.451598e-04	3.248320e-03	1.256508e-03
710           	9.399075e-04	3.304818e-03	1.270711e-03
711           	9.410620e-04	3.361112e-03	1.285814e-03
712           	9.410702e-04	3.418685e-03	1.300054e-03
713           	9.348278e-04	3.475543e-03	1.314685e-03
714           	9.272727e-04	3.531026e-03	1.332111e-03
715           	9.174978e-04	3.588140e-03	1.354101e-03
716           	9.163194e-04	3.635196e-03	1.370270e-03
717           	9.112791e-04	3.681164e-03	1.386144e-03
718           	9.056289e-04	3.727765e-03	1.402812e-03
719           	9.019735e-04	3.772941e-03	1.420742e-03
720           	9.027601e-04	3.815218e-03	1.438259e-03
721           	9.096702e-04	3.851773e-03	1.453534e-03
722           	9.126040e-04	3.885241e-03	1.468926e-03
723           	9.177156e-04	3.917182e-03	1.483483e-03
724           	9.219955e-04	3.944434e-03	1.495326e-03
725           	9.312226e-04	3.966684e-03	1.506012e-03
726           	9.327445e-04	3.987540e-03	1.519553e-03
727           	9.298086e-04	4.006668e-03	1.532046e-03
728           	9.353389e-04	4.024441e-03	1.543149e-03
729           	9.435915e-04	4.037129e-03	1.550753e-03
730           	9.530700e-04	4.041814e-03	1.554540e-03
731           	9.515213e-04	4.046586e-03	1.559689e-03
732           	9.491983e-04	4.051348e-03	1.565643e-03
733           	9.535175e-04	4.048494e-03	1.567057e-03
734           	9.584452e-04	4.043071e-03	1.567716e-03
735           	9.618082e-04	4.034012e-03	1.568317e-03
736           	9.577814e-04	4.021622e-03	1.568149e-03
737           	9.563138e-04	4.006477e-03	1.566513e-03
738           	9.478731e-04	3.988785e-03	1.563710e-03
739           	9.437343e-04	3.966602e-03	1.558113e-03
740           	9.430455e-04	3.942646e-03	1.552346e-03
741           	9.434219e-04	3.917609e-03	1.547187e-03
742           	9.344470e-04	3.890286e-03	1.541071e-03
743           	9.223660e-04	3.863200e-03	1.533924e-03
744           	9.123977e-04	3.833668e-03	1.526505e-03
745           	9.049327e-04	3.803395e-03	1.518648e-03
746           	8.992708e-04	3.772701e-03	1.510690e-03
747           	8.864482e-04	3.740634e-03	1.502962e-03
748           	8.684323e-04	3.708432e-03	1.495942e-03
749           	8.551013e-04	3.675819e-03	1.487867e-03
750           	8.433227e-04	3.643465e-03	1.479006e-03
751           	8.345567e-04	3.612257e-03	1.470102e-03
752           	8.228094e-04	3.579901e-03	1.460622e-03
753           	8.106183e-04	3.547021e-03	1.451406e-03
754           	7.989204e-04	3.514291e-03	1.442812e-03
755           	7.875034e-04	3.482135e-03	1.433975e-03
756           	7.752190e-04	3.449740e-03	1.425040e-03
757           	7.663205e-04	3.415936e-03	1.415932e-03
758           	7.565541e-04	3.382703e-03	1.406301e-03
759           	7.481648e-04	3.348873e-03	1.397112e-03
760           	7.410471e-04	3.314690e-03	1.387795e-03
761           	7.337883e-04	3.280295e-03	1.377190e-03
762           	7.308427e-04	3.246387e-03	1.368124e-03
763           	7.280352e-04	3.213378e-03	1.357541e-03
764           	7.288314e-04	3.179597e-03	1.348253e-03
765           	7.240947e-04	3.145607e-03	1.339717e-03
766           	7.246915e-04	3.111810e-03	1.331137e-03
767           	7.248455e-04	3.078845e-03	1.320985e-03
768           	7.275623e-04	3.046694e-03	1.311294e-03
769           	7.246204e-04	3.013324e-03	1.302396e-03
770           	7.236991e-04	2.981012e-03	1.291821e-03
771           	7.259229e-04	2.949069e-03	1.281539e-03
772           	7.241519e-04	2.917016e-03	1.271781e-03
773           	7.272960e-04	2.886644e-03	1.261442e-03
774           	7.270906e-04	2.857312e-03	1.249470e-03
775           	7.252741e-04	2.825877e-03	1.240982e-03
776           	7.269964e-04	2.795884e-03	1.231157e-03
777           	7.233885e-04	2.771687e-03	1.220096e-03
778           	7.260645e-04	2.739263e-03	1.210281e-03
779           	7.300679e-04	2.709906e-03	1.201091e-03
780           	7.279124e-04	2.685340e-03	1.189729e-03
781           	7.356252e-04	2.663635e-03	1.177920e-03
782           	7.330654e-04	2.639085e-03	1.168157e-03
783           	7.273435e-04	2.612852e-03	1.158710e-03
784           	7.251574e-04	2.589033e-03	1.148427e-03
785           	7.226342e-04	2.568723e-03	1.134792e-03
786           	7.279855e-04	2.548016e-03	1.123022e-03
787           	7.215195e-04	2.526303e-03	1.110623e-03
788           	7.184422e-04	2.506963e-03	1.098707e-03
789           	7.154080e-04	2.485179e-03	1.085734e-03
790           	7.118601e-04	2.465057e-03	1.072417e-03
791           	7.064342e-04	2.445421e-03	1.057757e-03
792           	7.044473e-04	2.428096e-03	1.044462e-03
793           	6.981128e-04	2.405841e-03	1.030610e-03
794           	6.902809e-04	2.383552e-03	1.016604e-03
795           	6.849114e-04	2.361522e-03	1.000878e-03
796           	6.756973e-04	2.340750e-03	9.857664e-04
797           	6.771435e-04	2.320971e-03	9.716105e-04
798           	6.682191e-04	2.294254e-03	9.565746e-04
799           	6.581995e-04	2.267452e-03	9.408424e-04
800           	6.529877e-04	2.242264e-03	9.241238e-04
801           	6.397421e-04	2.218594e-03	9.080745e-04
802           	6.406894e-04	2.191884e-03	8.940188e-04
803           	6.280019e-04	2.161837e-03	8.803605e-04
804           	6.161180e-04	2.132084e-03	8.642892e-04
805           	6.093838e-04	2.104297e-03	8.489419e-04
806           	6.002052e-04	2.073376e-03	8.325438e-04
807           	5.956938e-04	2.041509e-03	8.165833e-04
808           	5.959662e-04	2.010950e-03	8.025140e-04
809           	5.962535e-04	1.979380e-03	7.881938e-04
810           	5.942803e-04	1.945315e-03	7.739631e-04
811           	5.915827e-04	1.910623e-03	7.577024e-04
812           	5.836638e-04	1.877296e-03	7.424757e-04
813           	5.856133e-04	1.846864e-03	7.296067e-04
814           	5.840909e-04	1.811959e-03	7.155248e-04
815           	5.838527e-04	1.776874e-03	7.024227e-04
816           	5.807070e-04	1.740486e-03	6.887275e-04
817           	5.779154e-04	1.706684e-03	6.750859e-04
818           	5.691217e-04	1.673542e-03	6.621639e-04
819           	5.659747e-04	1.639144e-03	6.495128e-04
820           	5.606057e-04	1.605317e-03	6.370008e-04
821           	5.542151e-04	1.573874e-03	6.251925e-04
822           	5.478753e-04	1.545596e-03	6.141682e-04
823           	5.375595e-04	1.517051e-03	6.032765e-04
824           	5.314866e-04	1.488689e-03	5.922414e-04
825           	5.268182e-04	1.462300e-03	5.809306e-04
826           	5.177883e-04	1.437552e-03	5.716917e-04
827           	5.094100e-04	1.415661e-03	5.621465e-04
828           	4.978055e-04	1.394959e-03	5.515618e-04
829           	4.883318e-04	1.375191e-03	5.422519e-04
830           	4.765577e-04	1.355386e-03	5.329661e-04
831           	4.691949e-04	1.336412e-03	5.234945e-04
832           	4.596291e-04	1.318473e-03	5.157282e-04
833           	4.491411e-04	1.301777e-03	5.073981e-04
834           	4.395652e-04	1.286913e-03	4.981093e-04
835           	4.249360e-04	1.271278e-03	4.894328e-04
836           	4.142493e-04	1.255984e-03	4.802994e-04
837           	4.051914e-04	1.242240e-03	4.713788e-04
838           	3.912468e-04	1.229327e-03	4.630221e-04
839           	3.799374e-04	1.215633e-03	4.561185e-04
840           	3.712843e-04	1.203015e-03	4.498870e-04
841           	3.619576e-04	1.190541e-03	4.433169e-04
842           	3.518537e-04	1.180579e-03	4.352542e-04
843           	3.419637e-04	1.171899e-03	4.276007e-04
844           	3.349503e-04	1.160907e-03	4.205023e-04
845           	3.265621e-04	1.151150e-03	4.136727e-04
846           	3.205568e-04	1.142043e-03	4.071222e-04
847           	3.168062e-04	1.132842e-03	3.988749e-04
848           	3.126481e-04	1.125885e-03	3.915196e-04
849           	3.076485e-04	1.118312e-03	3.851570e-04
850           	3.022194e-04	1.110490e-03	3.777881e-04
851           	2.996398e-04	1.103277e-03	3.706927e-04
852           	2.995861e-04	1.096638e-03	3.645409e-04
853           	2.956288e-04	1.091420e-03	3.578774e-04
854           	2.901516e-04	1.083254e-03	3.510800e-04
855           	2.870133e-04	1.075340e-03	3.457784e-04
856           	2.843301e-04	1.067683e-03	3.401242e-04
857           	2.838399e-04	1.060948e-03	3.349786e-04
858           	2.814008e-04	1.051952e-03	3.289021e-04
859           	2.811385e-04	1.042831e-03	3.240073e-04
860           	2.769635e-04	1.031640e-03	3.193880e-04
861           	2.756768e-04	1.021556e-03	3.170961e-04
862           	2.800380e-04	1.011998e-03	3.138073e-04
863           	2.786400e-04	1.002105e-03	3.103156e-04
864           	2.808802e-04	9.911570e-04	3.072937e-04
865           	2.814944e-04	9.784323e-04	3.033258e-04
866           	2.819777e-04	9.671802e-04	3.012274e-04
867           	2.836943e-04	9.553696e-04	3.003877e-04
868           	2.835794e-04	9.423107e-04	2.983892e-04
869           	2.866490e-04	9.294573e-04	2.952306e-04
870           	2.855833e-04	9.158210e-04	2.917412e-04
871           	2.896213e-04	9.038836e-04	2.905815e-04
872           	2.904718e-04	8.901935e-04	2.886303e-04
873           	2.864234e-04	8.776840e-04	2.884255e-04
874           	2.911468e-04	8.632555e-04	2.856174e-04
875           	2.839748e-04	8.508907e-04	2.823734e-04
876           	2.836039e-04	8.352412e-04	2.781808e-04
877           	2.817182e-04	8.207503e-04	2.765777e-04
878           	2.774764e-04	8.080313e-04	2.757654e-04
879           	2.716189e-04	7.957986e-04	2.735811e-04
880           	2.697133e-04	7.832122e-04	2.707183e-04
881           	2.673853e-04	7.708821e-04	2.680627e-04
882           	2.622558e-04	7.577514e-04	2.637642e-04
883           	2.590189e-04	7.451913e-04	2.595494e-04
884           	2.568520e-04	7.329243e-04	2.564291e-04
885           	2.514741e-04	7.215866e-04	2.541962e-04
886           	2.446071e-04	7.111398e-04	2.520609e-04
887           	2.396794e-04	7.010236e-04	2.500114e-04
888           	2.375573e-04	6.910775e-04	2.473915e-04
889           	2.327457e-04	6.817109e-04	2.439315e-04
890           	2.262022e-04	6.726175e-04	2.406451e-04
891           	2.206414e-04	6.642553e-04	2.380760e-04
892           	2.165368e-04	6.567774e-04	2.346779e-04
893           	2.119228e-04	6.496203e-04	2.304042e-04
894           	2.051689e-04	6.431889e-04	2.270620e-04
895           	1.988199e-04	6.377200e-04	2.238085e-04
896           	1.952879e-04	6.333130e-04	2.194617e-04
897           	1.912467e-04	6.288398e-04	2.147617e-04
898           	1.857282e-04	6.243371e-04	2.112173e-04
899           	1.833390e-04	6.197220e-04	2.080847e-04
900           	1.793762e-04	6.140934e-04	2.050126e-04
901           	1.742889e-04	6.092285e-04	2.022157e-04
902           	1.716837e-04	6.053377e-04	1.991600e-04
903           	1.690022e-04	6.048658e-04	1.966083e-04
904           	1.677323e-04	6.018573e-04	1.928746e-04
905           	1.612883e-04	5.974534e-04	1.895975e-04
906           	1.628790e-04	5.927942e-04	1.869761e-04
907           	1.621478e-04	5.878614e-04	1.843334e-04
908           	1.612119e-04	5.834413e-04	1.815571e-04
909           	1.595812e-04	5.796512e-04	1.797136e-04
910           	1.574782e-04	5.765360e-04	1.778988e-04
911           	1.567080e-04	5.739090e-04	1.767421e-04
912           	1.555808e-04	5.684477e-04	1.743617e-04
913           	1.552938e-04	5.623217e-04	1.732362e-04
914           	1.554126e-04	5.564077e-04	1.719542e-04
915           	1.587729e-04	5.515266e-04	1.710217e-04
916           	1.584566e-04	5.461410e-04	1.697206e-04
917           	1.560871e-04	5.413821e-04	1.680954e-04
918           	1.573838e-04	5.355630e-04	1.660680e-04
919           	1.542328e-04	5.303256e-04	1.649635e-04
920           	1.534068e-04	5.257485e-04	1.649604e-04
921           	1.546436e-04	5.191975e-04	1.638517e-04
922           	1.517721e-04	5.136424e-04	1.623740e-04
923           	1.527981e-04	5.077699e-04	1.608970e-04
924           	1.506791e-04	5.026916e-04	1.592591e-04
925           	1.488500e-04	4.977169e-04	1.573997e-04
926           	1.453015e-04	4.927179e-04	1.551596e-04
927           	1.427972e-04	4.879401e-04	1.536189e-04
928           	1.441762e-04	4.835313e-04	1.528474e-04
929           	1.425314e-04	4.785251e-04	1.513246e-04
930           	1.419049e-04	4.739414e-04	1.498800e-04
931           	1.409422e-04	4.695504e-04	1.487113e-04
932           	1.386641e-04	4.660088e-04	1.475879e-04
933           	1.362384e-04	4.628636e-04	1.457537e-04
934           	1.340217e-04	4.588332e-04	1.435622e-04
935           	1.306048e-04	4.553037e-04	1.423750e-04
936           	1.286408e-04	4.521436e-04	1.414205e-04
937           	1.269643e-04	4.493361e-04	1.400503e-04
938           	1.244432e-04	4.467355e-04	1.381836e-04
939           	1.229905e-04	4.455637e-04	1.374275e-04
940           	1.214426e-04	4.421768e-04	1.362625e-04
941           	1.229462e-04	4.388902e-04	1.347142e-04
942           	1.219358e-04	4.365033e-04	1.329804e-04
943           	1.197308e-04	4.352561e-04	1.320466e-04
944           	1.200666e-04	4.332723e-04	1.316084e-04
945           	1.199792e-04	4.305381e-04	1.308648e-04
946           	1.201289e-04	4.275733e-04	1.296467e-04
947           	1.213352e-04	4.257309e-04	1.286286e-04
948           	1.233702e-04	4.234097e-04	1.277528e-04
949           	1.231258e-04	4.206292e-04	1.271829e-04
950           	1.240438e-04	4.177245e-04	1.266048e-04
951           	1.251803e-04	4.169767e-04	1.272634e-04
952           	1.266124e-04	4.127569e-04	1.260546e-04
953           	1.275132e-04	4.085389e-04	1.251885e-04
954           	1.280441e-04	4.049455e-04	1.248991e-04
955           	1.274414e-04	4.030666e-04	1.251585e-04
956           	1.261762e-04	4.009638e-04	1.254636e-04
957           	1.232459e-04	3.956756e-04	1.241629e-04
958           	1.262381e-04	3.907725e-04	1.232446e-04
959           	1.268846e-04	3.876662e-04	1.233252e-04
960           	1.239755e-04	3.854930e-04	1.235206e-04
961           	1.230432e-04	3.828813e-04	1.235686e-04
962           	1.196102e-04	3.778057e-04	1.226651e-04
963           	1.212811e-04	3.732220e-04	1.222073e-04
964           	1.236435e-04	3.703157e-04	1.220966e-04
965           	1.203949e-04	3.671958e-04	1.212122e-04
966           	1.196569e-04	3.639590e-04	1.201084e-04
967           	1.178991e-04	3.607971e-04	1.197144e-04
968           	1.149631e-04	3.578972e-04	1.199592e-04
969           	1.142287e-04	3.550249e-04	1.198611e-04
970           	1.150257e-04	3.514272e-04	1.188846e-04
971           	1.132689e-04	3.483936e-04	1.177168e-04
972           	1.129115e-04	3.461335e-04	1.171659e-04
973           	1.097961e-04	3.444192e-04	1.167240e-04
974           	1.077232e-04	3.421224e-04	1.159945e-04
975           	1.072381e-04	3.395301e-04	1.148731e-04
976           	1.074565e-04	3.369422e-04	1.136658e-04
977           	1.058170e-04	3.348421e-04	1.129612e-04
978           	1.038037e-04	3.328922e-04	1.117878e-04
979           	1.014586e-04	3.313376e-04	1.108914e-04
980           	9.875423e-05	3.293709e-04	1.096668e-04
981           	9.810165e-05	3.281585e-04	1.090735e-04
982           	9.789237e-05	3.258827e-04	1.077517e-04
983           	9.638934e-05	3.241562e-04	1.066179e-04
984           	9.550302e-05	3.215598e-04	1.051766e-04
985           	9.430680e-05	3.187597e-04	1.037712e-04
986           	9.642657e-05	3.170186e-04	1.032360e-04
987           	9.294874e-05	3.154407e-04	1.027695e-04
988           	9.083404e-05	3.142961e-04	1.020489e-04
989           	9.053512e-05	3.113971e-04	1.005737e-04
990           	8.841449e-05	3.085449e-04	9.933592e-05
991           	8.969268e-05	3.064021e-04	9.935564e-05
992           	8.719916e-05	3.056580e-04	9.985328e-05
993           	8.571008e-05	3.026976e-04	9.898046e-05
994           	8.696702e-05	2.994299e-04	9.779744e-05
995           	8.635919e-05	2.957246e-04	9.721317e-05
996           	8.803162e-05	2.932579e-04	9.664544e-05
997           	8.506934e-05	2.912440e-04	9.574225e-05
998           	8.321775e-05	2.895077e-04	9.528277e-05
999           	8.229317e-05	2.863111e-04	9.464270e-05
1000          	8.017830e-05	2.830183e-04	9.396613e-05
1001          	7.999660e-05	2.800769e-04	9.387945e-05
1002          	7.900949e-05	2.773012e-04	9.336496e-05
1003          	7.925113e-05	2.742011e-04	9.250694e-05
1004          	7.902570e-05	2.715063e-04	9.136763e-05
1005          	7.646777e-05	2.699134e-04	9.055803e-05
1006          	7.616674e-05	2.666947e-04	8.950931e-05
1007          	7.522139e-05	2.632448e-04	8.906209e-05
1008          	7.563428e-05	2.606591e-04	8.886612e-05
1009          	7.392555e-05	2.580919e-04	8.765083e-05
1010          	7.248968e-05	2.592333e-04	8.763714e-05
1011          	7.173331e-05	2.558870e-04	8.675906e-05
1012          	7.098083e-05	2.520899e-04	8.596043e-05
1013          	7.163879e-05	2.490470e-04	8.512793e-05
1014          	7.131488e-05	2.466932e-04	8.426714e-05
1015          	7.215783e-05	2.450725e-04	8.311189e-05
1016          	7.360408e-05	2.444433e-04	8.221542e-05
1017          	7.315529e-05	2.441498e-04	8.141264e-05
1018          	7.023213e-05	2.413646e-04	8.037435e-05
1019          	6.945553e-05	2.389709e-04	7.922698e-05
1020          	7.235605e-05	2.377818e-04	7.838932e-05
1021          	6.941491e-05	2.355785e-04	7.739036e-05
1022          	7.299389e-05	2.343303e-04	7.680065e-05
1023          	7.594794e-05	2.338909e-04	7.605012e-05
1024          	7.467685e-05	2.325641e-04	7.479808e-05
1025          	7.227288e-05	2.306884e-04	7.339016e-05
1026          	7.142836e-05	2.284773e-04	7.242209e-05
1027          	7.353906e-05	2.269218e-04	7.189240e-05
1028          	7.179068e-05	2.267023e-04	7.175546e-05
1029          	7.107530e-05	2.246677e-04	7.071691e-05
1030          	6.801987e-05	2.223306e-04	6.943216e-05
1031          	7.249529e-05	2.202825e-04	6.800206e-05
1032          	7.171954e-05	2.192600e-04	6.645247e-05
1033          	7.057429e-05	2.181187e-04	6.559216e-05
1034          	7.034732e-05	2.164463e-04	6.500701e-05
1035          	6.731745e-05	2.144992e-04	6.442867e-05
1036          	6.580968e-05	2.124829e-04	6.369385e-05
1037          	6.656820e-05	2.106731e-04	6.276700e-05
1038          	6.802887e-05	2.082351e-04	6.157286e-05
1039          	6.900320e-05	2.066258e-04	5.995813e-05
1040          	6.793894e-05	2.045502e-04	5.928092e-05
1041          	6.889087e-05	2.032092e-04	5.914404e-05
1042          	6.418577e-05	2.011670e-04	5.821205e-05
1043          	6.005621e-05	1.994813e-04	5.773676e-05
1044          	6.238999e-05	1.975044e-04	5.717677e-05
1045          	6.112556e-05	1.953161e-04	5.629740e-05
1046          	5.879933e-05	1.933908e-04	5.550443e-05
1047          	5.852102e-05	1.915777e-04	5.478700e-05
1048          	5.989348e-05	1.897150e-04	5.403870e-05
1049          	5.940964e-05	1.879432e-04	5.320124e-05
1050          	5.802130e-05	1.861160e-04	5.213992e-05
1051          	6.016764e-05	1.844165e-04	5.110643e-05
1052          	5.687185e-05	1.826120e-04	5.025550e-05
1053          	5.844912e-05	1.807624e-04	4.952759e-05
1054          	5.785599e-05	1.786403e-04	4.842340e-05
1055          	5.461857e-05	1.769179e-04	4.770942e-05
1056          	5.467238e-05	1.754184e-04	4.693562e-05
1057          	5.566739e-05	1.733240e-04	4.578478e-05
1058          	5.346455e-05	1.716036e-04	4.481233e-05
1059          	5.425208e-05	1.698787e-04	4.378185e-05
1060          	5.174480e-05	1.680042e-04	4.276338e-05
1061          	5.049136e-05	1.660938e-04	4.173740e-05
1062          	5.039232e-05	1.641902e-04	4.084839e-05
1063          	4.874455e-05	1.623545e-04	4.022149e-05
1064          	4.852059e-05	1.604339e-04	3.991965e-05
1065          	4.926344e-05	1.584155e-04	3.956346e-05
1066          	4.814912e-05	1.564125e-04	3.892051e-05
1067          	4.953294e-05	1.541601e-04	3.801070e-05
1068          	4.782433e-05	1.520487e-04	3.730517e-05
1069          	4.978939e-05	1.498511e-04	3.661526e-05
1070          	4.749381e-05	1.475331e-04	3.582026e-05
1071          	4.676816e-05	1.455795e-04	3.524180e-05
1072          	4.586607e-05	1.432358e-04	3.473068e-05
1073          	4.621213e-05	1.407489e-04	3.405121e-05
1074          	4.447590e-05	1.387457e-04	3.348635e-05
1075          	4.414122e-05	1.365948e-04	3.309515e-05
1076          	4.349313e-05	1.345518e-04	3.276533e-05
1077          	4.378604e-05	1.322115e-04	3.205594e-05
1078          	4.199654e-05	1.303179e-04	3.159399e-05
1079          	4.247484e-05	1.282950e-04	3.104347e-05
1080          	4.293559e-05	1.262621e-04	3.048630e-05
1081          	4.550764e-05	1.240304e-04	2.980873e-05
1082          	4.143874e-05	1.225811e-04	2.925941e-05
1083          	4.184611e-05	1.208772e-04	2.900703e-05
1084          	4.120228e-05	1.191831e-04	2.878013e-05
1085          	4.091451e-05	1.174007e-04	2.827448e-05
1086          	3.874822e-05	1.158873e-04	2.776521e-05
1087          	4.018593e-05	1.139092e-04	2.723984e-05
1088          	3.821843e-05	1.121402e-04	2.684026e-05
1089          	3.581134e-05	1.109223e-04	2.632808e-05
1090          	3.795574e-05	1.092250e-04	2.590564e-05
1091          	3.526350e-05	1.080070e-04	2.531941e-05
1092          	3.276560e-05	1.068381e-04	2.476521e-05
1093          	3.464928e-05	1.052947e-04	2.427673e-05
1094          	3.347239e-05	1.041550e-04	2.391727e-05
1095          	3.183356e-05	1.027568e-04	2.363248e-05
1096          	3.319329e-05	1.012481e-04	2.332762e-05
1097          	3.028023e-05	1.002206e-04	2.316035e-05
1098          	3.431097e-05	9.864459e-05	2.280357e-05
1099          	3.092768e-05	9.746181e-05	2.240737e-05
1100          	3.640133e-05	9.648293e-05	2.228437e-05
1101          	3.320099e-05	9.516796e-05	2.167770e-05
1102          	3.113752e-05	9.397626e-05	2.138173e-05
1103          	3.691571e-05	9.239619e-05	2.091156e-05
1104          	3.280414e-05	9.153819e-05	2.095972e-05
1105          	3.364352e-05	9.015108e-05	2.077047e-05
1106          	3.282066e-05	8.921251e-05	2.030000e-05
1107          	3.621301e-05	8.764231e-05	1.994385e-05
1108          	3.194647e-05	8.772977e-05	1.964440e-05
1109          	3.271562e-05	8.606635e-05	1.925346e-05
1110          	3.355632e-05	8.448625e-05	1.893839e-05
1111          	3.159087e-05	8.309853e-05	1.946331e-05
1112          	3.361495e-05	8.152358e-05	1.895778e-05
1113          	2.929239e-05	8.103386e-05	1.875371e-05
1114          	3.356179e-05	7.961125e-05	1.849715e-05
1115          	3.055037e-05	7.843865e-05	1.846941e-05
1116          	3.194543e-05	7.722554e-05	1.799228e-05
1117          	3.184567e-05	7.672161e-05	1.686890e-05
1118          	3.265734e-05	7.675170e-05	1.661503e-05
1119          	3.202425e-05	7.420438e-05	1.739641e-05
1120          	3.244034e-05	7.286301e-05	1.776237e-05
1121          	3.395673e-05	7.161134e-05	1.734660e-05
1122          	3.230706e-05	7.135422e-05	1.711797e-05
1123          	3.132939e-05	7.012570e-05	1.711123e-05
1124          	3.285664e-05	6.889378e-05	1.672152e-05
1125          	3.264043e-05	6.812153e-05	1.578047e-05
1126          	3.033574e-05	6.680199e-05	1.491092e-05
1127          	3.487679e-05	6.576252e-05	1.453386e-05
1128          	3.449359e-05	6.487154e-05	1.452302e-05
1129          	3.550515e-05	6.444677e-05	1.536650e-05
1130          	3.303038e-05	6.373567e-05	1.557546e-05
1131          	3.506169e-05	6.277337e-05	1.509424e-05
1132          	3.171202e-05	6.206488e-05	1.488992e-05
1133          	3.513546e-05	6.086651e-05	1.450226e-05
1134          	3.110828e-05	6.037845e-05	1.414078e-05
1135          	3.065458e-05	5.937462e-05	1.368600e-05
1136          	3.396698e-05	5.849693e-05	1.341687e-05
1137          	3.092021e-05	5.841759e-05	1.322240e-05
1138          	3.706419e-05	5.716138e-05	1.292228e-05
1139          	3.241937e-05	5.609557e-05	1.268839e-05
1140          	3.316244e-05	5.794627e-05	1.533748e-05
1141          	3.386487e-05	5.675344e-05	1.505385e-05
1142          	3.341564e-05	5.573333e-05	1.476649e-05
1143          	3.466973e-05	5.699377e-05	1.419128e-05
1144          	3.595653e-05	5.606187e-05	1.395036e-05
1145          	3.771497e-05	5.460990e-05	1.357358e-05
1146          	3.877076e-05	5.310339e-05	1.275185e-05
1147          	3.836421e-05	5.232873e-05	1.263131e-05
1148          	3.831046e-05	5.290834e-05	1.406962e-05
1149          	3.593340e-05	5.211680e-05	1.414035e-05
1150          	3.413780e-05	5.182114e-05	1.420390e-05
1151          	3.494702e-05	5.132645e-05	1.409497e-05
1152          	3.250975e-05	5.049075e-05	1.413318e-05
1153          	3.278238e-05	5.112963e-05	1.388518e-05
1154          	3.784732e-05	5.013814e-05	1.362445e-05
1155          	3.581709e-05	4.933847e-05	1.284776e-05
1156          	3.352546e-05	4.899605e-05	1.345624e-05
1157          	3.381063e-05	4.814350e-05	1.413777e-05
1158          	3.728933e-05	4.731014e-05	1.392500e-05
1159          	3.626901e-05	4.649733e-05	1.340784e-05
1160          	3.970716e-05	4.867194e-05	1.395866e-05
1161          	3.646007e-05	4.770631e-05	1.358273e-05
1162          	3.730850e-05	4.715082e-05	1.338754e-05
1163          	3.491666e-05	4.590855e-05	1.356663e-05
1164          	3.275954e-05	4.477152e-05	1.388959e-05
1165          	3.687971e-05	4.409704e-05	1.366182e-05
1166          	3.316561e-05	4.446764e-05	1.340160e-05
1167          	3.322934e-05	4.433458e-05	1.333088e-05
1168          	3.307635e-05	4.610962e-05	1.382376e-05
