# Force coefficient bins
# bins        : 31
# start       : 7.799950e-05
# delta       : 3.204169e-02
# direction   : (1.000000e+00 0.000000e+00 0.000000e+00)
# x co-ords  :	3.211969e-02	6.416137e-02	9.620306e-02	1.282448e-01	1.602864e-01	1.923281e-01	2.243698e-01	2.564115e-01	2.884532e-01	3.204949e-01	3.525366e-01	3.845783e-01	4.166199e-01	4.486616e-01	4.807033e-01	5.127450e-01	5.447867e-01	5.768284e-01	6.088701e-01	6.409118e-01	6.729534e-01	7.049951e-01	7.370368e-01	7.690785e-01	8.011202e-01	8.331619e-01	8.652036e-01	8.972453e-01	9.292869e-01	9.613286e-01	9.933703e-01
# y co-ords  :	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
# z co-ords  :	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00	0.000000e+00
# Time        	Cm(0)         	Cd(0)         	Cl(0)         	Cm(1)         	Cd(1)         	Cl(1)         	Cm(2)         	Cd(2)         	Cl(2)         	Cm(3)         	Cd(3)         	Cl(3)         	Cm(4)         	Cd(4)         	Cl(4)         	Cm(5)         	Cd(5)         	Cl(5)         	Cm(6)         	Cd(6)         	Cl(6)         	Cm(7)         	Cd(7)         	Cl(7)         	Cm(8)         	Cd(8)         	Cl(8)         	Cm(9)         	Cd(9)         	Cl(9)         	Cm(10)        	Cd(10)        	Cl(10)        	Cm(11)        	Cd(11)        	Cl(11)        	Cm(12)        	Cd(12)        	Cl(12)        	Cm(13)        	Cd(13)        	Cl(13)        	Cm(14)        	Cd(14)        	Cl(14)        	Cm(15)        	Cd(15)        	Cl(15)        	Cm(16)        	Cd(16)        	Cl(16)        	Cm(17)        	Cd(17)        	Cl(17)        	Cm(18)        	Cd(18)        	Cl(18)        	Cm(19)        	Cd(19)        	Cl(19)        	Cm(20)        	Cd(20)        	Cl(20)        	Cm(21)        	Cd(21)        	Cl(21)        	Cm(22)        	Cd(22)        	Cl(22)        	Cm(23)        	Cd(23)        	Cl(23)        	Cm(24)        	Cd(24)        	Cl(24)        	Cm(25)        	Cd(25)        	Cl(25)        	Cm(26)        	Cd(26)        	Cl(26)        	Cm(27)        	Cd(27)        	Cl(27)        	Cm(28)        	Cd(28)        	Cl(28)        	Cm(29)        	Cd(29)        	Cl(29)        	Cm(30)        	Cd(30)        	Cl(30)        
179           	-1.070931e-02	-6.234158e-03	5.157456e-02	-1.631400e-02	9.562483e-03	7.734451e-02	-2.015109e-02	2.101734e-02	9.902130e-02	-3.330062e-02	3.877058e-02	1.997464e-01	-5.187413e-02	7.164957e-02	3.818328e-01	-6.471414e-02	1.083352e-01	5.617751e-01	-7.090399e-02	1.445790e-01	7.219411e-01	-7.158789e-02	1.621262e-01	7.940229e-01	-6.980380e-02	1.835884e-01	8.772202e-01	-6.866792e-02	1.889625e-01	8.971854e-01	-6.717566e-02	1.935535e-01	9.145280e-01	-6.682765e-02	1.941687e-01	9.174256e-01	-6.652296e-02	1.942354e-01	9.195691e-01	-6.638062e-02	1.941741e-01	9.204091e-01	-6.579586e-02	1.944081e-01	9.232354e-01	-6.462640e-02	1.952792e-01	9.279003e-01	-6.381112e-02	1.959308e-01	9.307984e-01	-6.177431e-02	1.975532e-01	9.373239e-01	-5.930121e-02	1.994563e-01	9.443566e-01	-5.651470e-02	2.015070e-01	9.514948e-01	-5.351601e-02	2.036181e-01	9.584946e-01	-5.196265e-02	2.046786e-01	9.618963e-01	-4.878779e-02	2.067874e-01	9.684514e-01	-4.556428e-02	2.088619e-01	9.746387e-01	-4.233326e-02	2.108896e-01	9.804371e-01	-3.912871e-02	2.128638e-01	9.858397e-01	-3.598418e-02	2.147796e-01	9.908399e-01	-3.146355e-02	2.175314e-01	9.975539e-01	-2.865800e-02	2.192691e-01	1.001454e+00	-2.617966e-02	2.208720e-01	1.004723e+00	-2.330024e-02	2.230322e-01	1.008236e+00
180           	-1.085877e-02	-6.911306e-03	5.245064e-02	-1.647868e-02	8.882591e-03	7.830056e-02	-2.011430e-02	2.023810e-02	9.863524e-02	-3.242105e-02	3.726406e-02	1.929972e-01	-5.067258e-02	6.966505e-02	3.720124e-01	-6.350243e-02	1.063465e-01	5.519014e-01	-6.977830e-02	1.431143e-01	7.144546e-01	-7.048225e-02	1.611599e-01	7.886420e-01	-6.861193e-02	1.835869e-01	8.756362e-01	-6.740305e-02	1.893080e-01	8.968868e-01	-6.579257e-02	1.942832e-01	9.155914e-01	-6.541574e-02	1.949678e-01	9.187249e-01	-6.512453e-02	1.950097e-01	9.207906e-01	-6.501884e-02	1.948860e-01	9.214337e-01	-6.454668e-02	1.949525e-01	9.237434e-01	-6.351752e-02	1.956421e-01	9.278659e-01	-6.277575e-02	1.962068e-01	9.305099e-01	-6.088322e-02	1.976714e-01	9.365831e-01	-5.854467e-02	1.994404e-01	9.432405e-01	-5.588001e-02	2.013790e-01	9.500719e-01	-5.299011e-02	2.033969e-01	9.568219e-01	-5.148644e-02	2.044168e-01	9.601165e-01	-4.840211e-02	2.064549e-01	9.664873e-01	-4.525817e-02	2.084703e-01	9.725239e-01	-4.209676e-02	2.104485e-01	9.781988e-01	-3.895287e-02	2.123813e-01	9.835002e-01	-3.586076e-02	2.142625e-01	9.884176e-01	-3.140373e-02	2.169731e-01	9.950377e-01	-2.863047e-02	2.186899e-01	9.988932e-01	-2.617675e-02	2.202762e-01	1.002130e+00	-2.331892e-02	2.224192e-01	1.005617e+00
181           	-1.100763e-02	-7.584937e-03	5.332316e-02	-1.664967e-02	8.207013e-03	7.929244e-02	-2.014131e-02	1.949602e-02	9.867424e-02	-3.158723e-02	3.577787e-02	1.865293e-01	-4.949849e-02	6.767280e-02	3.622948e-01	-6.230859e-02	1.043246e-01	5.419970e-01	-6.866700e-02	1.415975e-01	7.068494e-01	-6.939094e-02	1.601398e-01	7.831357e-01	-6.743172e-02	1.835572e-01	8.740259e-01	-6.614575e-02	1.896449e-01	8.966337e-01	-6.440599e-02	1.950396e-01	9.168252e-01	-6.399477e-02	1.958070e-01	9.202403e-01	-6.370709e-02	1.958439e-01	9.222934e-01	-6.363470e-02	1.956635e-01	9.227576e-01	-6.327104e-02	1.955683e-01	9.245698e-01	-6.238066e-02	1.960782e-01	9.281559e-01	-6.171233e-02	1.965560e-01	9.305461e-01	-5.996508e-02	1.978616e-01	9.361639e-01	-5.776268e-02	1.994947e-01	9.424416e-01	-5.522158e-02	2.013194e-01	9.489621e-01	-5.244202e-02	2.032424e-01	9.554586e-01	-5.098872e-02	2.042211e-01	9.586447e-01	-4.799611e-02	2.061871e-01	9.648290e-01	-4.493270e-02	2.081424e-01	9.707130e-01	-4.184168e-02	2.100703e-01	9.762631e-01	-3.875906e-02	2.119608e-01	9.814623e-01	-3.571978e-02	2.138067e-01	9.862965e-01	-3.132662e-02	2.164754e-01	9.928224e-01	-2.858574e-02	2.181707e-01	9.966333e-01	-2.615666e-02	2.197400e-01	9.998374e-01	-2.332011e-02	2.218652e-01	1.003299e+00
182           	-1.115188e-02	-8.239322e-03	5.416885e-02	-1.681920e-02	7.551432e-03	8.027696e-02	-2.022296e-02	1.880335e-02	9.908507e-02	-3.080725e-02	3.433643e-02	1.804142e-01	-4.836202e-02	6.569974e-02	3.527711e-01	-6.114251e-02	1.022953e-01	5.321483e-01	-6.757956e-02	1.400518e-01	6.992012e-01	-6.832335e-02	1.590876e-01	7.775719e-01	-6.627283e-02	1.835177e-01	8.724454e-01	-6.490579e-02	1.899910e-01	8.964806e-01	-6.302563e-02	1.958406e-01	9.182844e-01	-6.257438e-02	1.967046e-01	9.220272e-01	-6.228011e-02	1.967566e-01	9.241339e-01	-6.223758e-02	1.965253e-01	9.244376e-01	-6.197821e-02	1.962747e-01	9.257719e-01	-6.122540e-02	1.966064e-01	9.288264e-01	-6.063055e-02	1.969973e-01	9.309627e-01	-5.902985e-02	1.981424e-01	9.361213e-01	-5.696573e-02	1.996372e-01	9.420133e-01	-5.455055e-02	2.013457e-01	9.482169e-01	-5.188364e-02	2.031718e-01	9.544548e-01	-5.048182e-02	2.041082e-01	9.575301e-01	-4.758302e-02	2.060003e-01	9.635235e-01	-4.460206e-02	2.078939e-01	9.692515e-01	-4.158323e-02	2.097699e-01	9.746737e-01	-3.856352e-02	2.116170e-01	9.797680e-01	-3.557847e-02	2.134264e-01	9.845168e-01	-3.125091e-02	2.160517e-01	9.909460e-01	-2.854343e-02	2.177247e-01	9.947109e-01	-2.613977e-02	2.192762e-01	9.978818e-01	-2.332486e-02	2.213829e-01	1.001318e+00
183           	-1.128911e-02	-8.857620e-03	5.497186e-02	-1.698131e-02	6.934647e-03	8.121799e-02	-2.032795e-02	1.816861e-02	9.966546e-02	-3.005426e-02	3.294917e-02	1.744757e-01	-4.723056e-02	6.374658e-02	3.432095e-01	-5.996963e-02	1.002544e-01	5.220971e-01	-6.648070e-02	1.384688e-01	6.912322e-01	-6.724409e-02	1.579917e-01	7.716610e-01	-6.510026e-02	1.834524e-01	8.705870e-01	-6.364841e-02	1.903291e-01	8.961154e-01	-6.161687e-02	1.966688e-01	9.196549e-01	-6.111998e-02	1.976428e-01	9.237714e-01	-6.080912e-02	1.977300e-01	9.259974e-01	-6.079301e-02	1.974535e-01	9.261591e-01	-6.063383e-02	1.970537e-01	9.270346e-01	-6.001810e-02	1.972078e-01	9.295595e-01	-5.949718e-02	1.975111e-01	9.314404e-01	-5.804500e-02	1.984936e-01	9.361335e-01	-5.612216e-02	1.998472e-01	9.416316e-01	-5.383626e-02	2.014363e-01	9.475099e-01	-5.128541e-02	2.031625e-01	9.534814e-01	-4.993671e-02	2.040553e-01	9.564422e-01	-4.713484e-02	2.058710e-01	9.622385e-01	-4.423928e-02	2.077005e-01	9.678048e-01	-4.129539e-02	2.095228e-01	9.730942e-01	-3.834107e-02	2.113246e-01	9.780795e-01	-3.541244e-02	2.130959e-01	9.827396e-01	-3.115327e-02	2.156757e-01	9.890681e-01	-2.848078e-02	2.173252e-01	9.927848e-01	-2.610375e-02	2.188581e-01	9.959210e-01	-2.331129e-02	2.209451e-01	9.993302e-01
184           	-1.143322e-02	-9.499124e-03	5.581413e-02	-1.716673e-02	6.290375e-03	8.229049e-02	-2.049202e-02	1.752356e-02	1.006145e-01	-2.939233e-02	3.157032e-02	1.691207e-01	-4.617791e-02	6.178344e-02	3.341114e-01	-5.886776e-02	9.818294e-02	5.123995e-01	-6.544937e-02	1.368362e-01	6.835279e-01	-6.623223e-02	1.568427e-01	7.659995e-01	-6.399269e-02	1.833561e-01	8.690632e-01	-6.245175e-02	1.906565e-01	8.961602e-01	-6.025616e-02	1.975266e-01	9.215780e-01	-5.970690e-02	1.986269e-01	9.261233e-01	-5.936728e-02	1.987735e-01	9.285484e-01	-5.937285e-02	1.984599e-01	9.285935e-01	-5.930748e-02	1.979201e-01	9.290400e-01	-5.882619e-02	1.978998e-01	9.310457e-01	-5.837883e-02	1.981160e-01	9.326724e-01	-5.707528e-02	1.989354e-01	9.368999e-01	-5.529491e-02	2.001465e-01	9.420007e-01	-5.314003e-02	2.016146e-01	9.475494e-01	-5.070710e-02	2.032391e-01	9.532502e-01	-4.941245e-02	2.040874e-01	9.560946e-01	-4.670929e-02	2.058252e-01	9.616902e-01	-4.390080e-02	2.075893e-01	9.670917e-01	-4.103342e-02	2.093565e-01	9.722456e-01	-3.814590e-02	2.111119e-01	9.771196e-01	-3.527493e-02	2.128441e-01	9.816890e-01	-3.108585e-02	2.153773e-01	9.879144e-01	-2.844931e-02	2.170025e-01	9.915816e-01	-2.609955e-02	2.185161e-01	9.946822e-01	-2.332973e-02	2.205829e-01	9.980646e-01
185           	-1.157337e-02	-1.011448e-02	5.663105e-02	-1.734868e-02	5.675785e-03	8.334129e-02	-2.065772e-02	1.691256e-02	1.015772e-01	-2.876839e-02	3.024629e-02	1.640207e-01	-4.514332e-02	5.984470e-02	3.250738e-01	-5.777274e-02	9.610612e-02	5.026057e-01	-6.442018e-02	1.351721e-01	6.756065e-01	-6.522220e-02	1.556550e-01	7.600895e-01	-6.288511e-02	1.832368e-01	8.673523e-01	-6.125115e-02	1.909798e-01	8.960870e-01	-5.887940e-02	1.984188e-01	9.235193e-01	-5.827122e-02	1.996612e-01	9.285470e-01	-5.789095e-02	1.998909e-01	9.312489e-01	-5.791350e-02	1.995479e-01	9.312029e-01	-5.793593e-02	1.988771e-01	9.312481e-01	-5.758659e-02	1.986855e-01	9.327445e-01	-5.721275e-02	1.988144e-01	9.341171e-01	-5.605857e-02	1.994699e-01	9.378768e-01	-5.442216e-02	2.005367e-01	9.425763e-01	-5.240031e-02	2.018816e-01	9.477903e-01	-5.008738e-02	2.034023e-01	9.532158e-01	-4.884775e-02	2.042053e-01	9.559417e-01	-4.624507e-02	2.058635e-01	9.613331e-01	-4.352514e-02	2.075607e-01	9.665671e-01	-4.073543e-02	2.092717e-01	9.715834e-01	-3.791552e-02	2.109798e-01	9.763449e-01	-3.510278e-02	2.126723e-01	9.808228e-01	-3.098439e-02	2.151576e-01	9.869443e-01	-2.838405e-02	2.167580e-01	9.905618e-01	-2.606146e-02	2.182519e-01	9.936272e-01	-2.331377e-02	2.202979e-01	9.969836e-01
186           	-1.171736e-02	-1.075718e-02	5.747403e-02	-1.754421e-02	5.030762e-03	8.447305e-02	-2.083895e-02	1.627044e-02	1.026308e-01	-2.820512e-02	2.891784e-02	1.593174e-01	-4.414748e-02	5.786791e-02	3.162195e-01	-5.670586e-02	9.396305e-02	4.928469e-01	-6.341477e-02	1.334175e-01	6.676081e-01	-6.423567e-02	1.543696e-01	7.540727e-01	-6.179911e-02	1.830363e-01	8.655973e-01	-6.006805e-02	1.912412e-01	8.960419e-01	-5.750736e-02	1.992899e-01	9.256320e-01	-5.683313e-02	2.006916e-01	9.312006e-01	-5.639907e-02	2.010305e-01	9.342652e-01	-5.643322e-02	2.006674e-01	9.341570e-01	-5.653638e-02	1.998758e-01	9.338338e-01	-5.631521e-02	1.995177e-01	9.348357e-01	-5.601437e-02	1.995598e-01	9.359561e-01	-5.500997e-02	2.000507e-01	9.392466e-01	-5.351861e-02	2.009720e-01	9.435418e-01	-5.163161e-02	2.021918e-01	9.484168e-01	-4.944085e-02	2.036067e-01	9.535619e-01	-4.825737e-02	2.043633e-01	9.561671e-01	-4.575738e-02	2.059398e-01	9.613497e-01	-4.312808e-02	2.075685e-01	9.664123e-01	-4.041788e-02	2.092217e-01	9.712880e-01	-3.766720e-02	2.108810e-01	9.759343e-01	-3.491414e-02	2.125324e-01	9.803185e-01	-3.086844e-02	2.149682e-01	9.863333e-01	-2.830533e-02	2.165428e-01	9.898997e-01	-2.601054e-02	2.180161e-01	9.929291e-01	-2.328539e-02	2.200403e-01	9.962594e-01
187           	-1.185748e-02	-1.137818e-02	5.829335e-02	-1.773386e-02	4.410334e-03	8.557085e-02	-2.101269e-02	1.565028e-02	1.036361e-01	-2.768803e-02	2.764685e-02	1.549385e-01	-4.317670e-02	5.591575e-02	3.074832e-01	-5.565189e-02	9.181200e-02	4.830362e-01	-6.241695e-02	1.316252e-01	6.594210e-01	-6.325631e-02	1.530362e-01	7.478233e-01	-6.071890e-02	1.827981e-01	8.636497e-01	-5.888704e-02	1.914826e-01	8.958692e-01	-5.612517e-02	2.001798e-01	9.277546e-01	-5.537790e-02	2.017578e-01	9.339212e-01	-5.487712e-02	2.022318e-01	9.374330e-01	-5.491760e-02	2.018572e-01	9.372908e-01	-5.509495e-02	2.009547e-01	9.366296e-01	-5.499874e-02	2.004342e-01	9.371495e-01	-5.477056e-02	2.003899e-01	9.380190e-01	-5.391731e-02	2.007144e-01	9.408361e-01	-5.257321e-02	2.014878e-01	9.447209e-01	-5.082347e-02	2.025801e-01	9.492508e-01	-4.875756e-02	2.038868e-01	9.541095e-01	-4.763156e-02	2.045956e-01	9.565910e-01	-4.523682e-02	2.060884e-01	9.615598e-01	-4.270045e-02	2.076465e-01	9.664468e-01	-4.007172e-02	2.092402e-01	9.711784e-01	-3.739193e-02	2.108493e-01	9.757068e-01	-3.470002e-02	2.124582e-01	9.799951e-01	-3.072886e-02	2.148429e-01	9.859005e-01	-2.820391e-02	2.163907e-01	9.894148e-01	-2.593745e-02	2.178426e-01	9.924076e-01	-2.323533e-02	2.198440e-01	9.957112e-01
188           	-1.199388e-02	-1.197245e-02	5.908839e-02	-1.791686e-02	3.819543e-03	8.662855e-02	-2.118017e-02	1.505765e-02	1.045998e-01	-2.722363e-02	2.644548e-02	1.509372e-01	-4.224105e-02	5.400592e-02	2.989524e-01	-5.462152e-02	8.967229e-02	4.732689e-01	-6.143733e-02	1.298139e-01	6.511378e-01	-6.229469e-02	1.516724e-01	7.414296e-01	-5.965525e-02	1.825377e-01	8.615885e-01	-5.771901e-02	1.917189e-01	8.956460e-01	-5.474340e-02	2.011046e-01	9.299673e-01	-5.391580e-02	2.028765e-01	9.367917e-01	-5.333482e-02	2.035122e-01	9.408386e-01	-5.337611e-02	2.031357e-01	9.406920e-01	-5.362061e-02	2.021326e-01	9.397256e-01	-5.364609e-02	2.014537e-01	9.397763e-01	-5.349010e-02	2.013234e-01	9.403964e-01	-5.278930e-02	2.014801e-01	9.427363e-01	-5.159531e-02	2.021025e-01	9.462028e-01	-4.998561e-02	2.030646e-01	9.503806e-01	-4.804736e-02	2.042604e-01	9.549466e-01	-4.698028e-02	2.049203e-01	9.573013e-01	-4.469357e-02	2.063269e-01	9.620507e-01	-4.225266e-02	2.078122e-01	9.667573e-01	-3.970767e-02	2.093446e-01	9.713408e-01	-3.710083e-02	2.109018e-01	9.757480e-01	-3.447194e-02	2.124669e-01	9.799375e-01	-3.057773e-02	2.147985e-01	9.857302e-01	-2.809220e-02	2.163184e-01	9.891905e-01	-2.585500e-02	2.177481e-01	9.921456e-01	-2.317682e-02	2.197255e-01	9.954215e-01
189           	-1.213024e-02	-1.254112e-02	5.987698e-02	-1.810258e-02	3.256067e-03	8.769436e-02	-2.135633e-02	1.449322e-02	1.056056e-01	-2.682594e-02	2.531753e-02	1.473970e-01	-4.135590e-02	5.214500e-02	2.907238e-01	-5.363089e-02	8.755291e-02	4.636522e-01	-6.049207e-02	1.279928e-01	6.428656e-01	-6.136695e-02	1.502867e-01	7.349953e-01	-5.862447e-02	1.822616e-01	8.595098e-01	-5.658033e-02	1.919563e-01	8.954674e-01	-5.337774e-02	2.020723e-01	9.323723e-01	-5.246201e-02	2.040570e-01	9.399184e-01	-5.178620e-02	2.048836e-01	9.445959e-01	-5.182216e-02	2.045153e-01	9.444781e-01	-5.212528e-02	2.034243e-01	9.432461e-01	-5.226823e-02	2.025921e-01	9.428442e-01	-5.218339e-02	2.023771e-01	9.432186e-01	-5.163495e-02	2.023657e-01	9.450816e-01	-5.059318e-02	2.028348e-01	9.481240e-01	-4.912608e-02	2.036640e-01	9.519433e-01	-4.731775e-02	2.047466e-01	9.562114e-01	-4.631071e-02	2.053567e-01	9.584370e-01	-4.413431e-02	2.066749e-01	9.629624e-01	-4.179104e-02	2.080857e-01	9.674845e-01	-3.933183e-02	2.095550e-01	9.719165e-01	-3.679985e-02	2.110588e-01	9.761993e-01	-3.423574e-02	2.125787e-01	9.802873e-01	-3.042073e-02	2.148552e-01	9.859640e-01	-2.797583e-02	2.163462e-01	9.893688e-01	-2.576878e-02	2.177528e-01	9.922851e-01	-2.311542e-02	2.197052e-01	9.955324e-01
190           	-1.227190e-02	-1.313636e-02	6.069828e-02	-1.830141e-02	2.661390e-03	8.883618e-02	-2.155829e-02	1.389983e-02	1.067646e-01	-2.651041e-02	2.420548e-02	1.444231e-01	-4.053470e-02	5.027208e-02	2.828835e-01	-5.269354e-02	8.539311e-02	4.542741e-01	-5.959493e-02	1.261023e-01	6.346978e-01	-6.048684e-02	1.488198e-01	7.286147e-01	-5.764035e-02	1.819103e-01	8.575071e-01	-5.548472e-02	1.921355e-01	8.954278e-01	-5.204124e-02	2.030259e-01	9.350719e-01	-5.102903e-02	2.052435e-01	9.434081e-01	-5.024238e-02	2.062927e-01	9.488205e-01	-5.026604e-02	2.059444e-01	9.487689e-01	-5.061730e-02	2.047810e-01	9.473200e-01	-5.087196e-02	2.038029e-01	9.464879e-01	-5.085652e-02	2.035049e-01	9.466227e-01	-5.045877e-02	2.033271e-01	9.480142e-01	-4.956984e-02	2.036421e-01	9.506309e-01	-4.824739e-02	2.043363e-01	9.540867e-01	-4.657116e-02	2.053037e-01	9.580520e-01	-4.562515e-02	2.058628e-01	9.601463e-01	-4.356105e-02	2.070911e-01	9.644437e-01	-4.131755e-02	2.084254e-01	9.687774e-01	-3.894629e-02	2.098299e-01	9.730540e-01	-3.649128e-02	2.112786e-01	9.772090e-01	-3.399391e-02	2.127516e-01	9.811924e-01	-3.026068e-02	2.149712e-01	9.867495e-01	-2.785782e-02	2.164321e-01	9.900969e-01	-2.568204e-02	2.178146e-01	9.929730e-01	-2.305461e-02	2.197408e-01	9.961904e-01
191           	-1.241383e-02	-1.372901e-02	6.152061e-02	-1.850165e-02	2.068870e-03	8.998465e-02	-2.176510e-02	1.330854e-02	1.079489e-01	-2.624647e-02	2.313472e-02	1.418209e-01	-3.974094e-02	4.840341e-02	2.751797e-01	-5.177062e-02	8.320273e-02	4.448498e-01	-5.870612e-02	1.241469e-01	6.263258e-01	-5.961444e-02	1.472727e-01	7.219656e-01	-5.666352e-02	1.814784e-01	8.552334e-01	-5.439333e-02	1.922489e-01	8.951715e-01	-5.069584e-02	2.039553e-01	9.377010e-01	-4.957901e-02	2.064254e-01	9.468940e-01	-4.866565e-02	2.077288e-01	9.531448e-01	-4.867002e-02	2.074124e-01	9.531970e-01	-4.905882e-02	2.061923e-01	9.515805e-01	-4.941961e-02	2.050753e-01	9.503399e-01	-4.947205e-02	2.046961e-01	9.502403e-01	-4.922373e-02	2.043530e-01	9.511643e-01	-4.848814e-02	2.045130e-01	9.533541e-01	-4.731241e-02	2.050701e-01	9.564413e-01	-4.577085e-02	2.059197e-01	9.600979e-01	-4.488708e-02	2.064268e-01	9.620584e-01	-4.293728e-02	2.075631e-01	9.661239e-01	-4.079521e-02	2.088195e-01	9.702661e-01	-3.851343e-02	2.101577e-01	9.743847e-01	-3.613674e-02	2.115500e-01	9.784098e-01	-3.370720e-02	2.129751e-01	9.822870e-01	-3.005693e-02	2.151363e-01	9.877228e-01	-2.769659e-02	2.165663e-01	9.910123e-01	-2.555228e-02	2.179241e-01	9.938480e-01	-2.295070e-02	2.198234e-01	9.970358e-01
192           	-1.255673e-02	-1.433554e-02	6.235152e-02	-1.870235e-02	1.456540e-03	9.113926e-02	-2.198073e-02	1.269650e-02	1.091912e-01	-2.604846e-02	2.209156e-02	1.397091e-01	-3.899508e-02	4.653358e-02	2.677903e-01	-5.088404e-02	8.097961e-02	4.355774e-01	-5.784753e-02	1.221238e-01	6.179460e-01	-5.877161e-02	1.456413e-01	7.152389e-01	-5.571620e-02	1.809583e-01	8.528651e-01	-5.332872e-02	1.922869e-01	8.948684e-01	-4.936466e-02	2.048490e-01	9.404232e-01	-4.813511e-02	2.075914e-01	9.505393e-01	-4.707916e-02	2.091807e-01	9.577322e-01	-4.705723e-02	2.089080e-01	9.579258e-01	-4.747304e-02	2.076469e-01	9.561905e-01	-4.793490e-02	2.063976e-01	9.545613e-01	-4.805421e-02	2.059383e-01	9.542308e-01	-4.795560e-02	2.054295e-01	9.546866e-01	-4.737522e-02	2.054325e-01	9.564442e-01	-4.634937e-02	2.058493e-01	9.591549e-01	-4.494662e-02	2.065774e-01	9.624934e-01	-4.412723e-02	2.070306e-01	9.643156e-01	-4.229576e-02	2.080716e-01	9.681409e-01	-4.025858e-02	2.092472e-01	9.720852e-01	-3.806920e-02	2.105167e-01	9.760407e-01	-3.577345e-02	2.118506e-01	9.799315e-01	-3.341411e-02	2.132259e-01	9.836989e-01	-2.984987e-02	2.153262e-01	9.890090e-01	-2.753375e-02	2.167240e-01	9.922383e-01	-2.542223e-02	2.180558e-01	9.950321e-01	-2.284774e-02	2.199267e-01	9.981889e-01
193           	-1.269319e-02	-1.487543e-02	6.313441e-02	-1.888896e-02	9.250798e-04	9.219945e-02	-2.218502e-02	1.217169e-02	1.103524e-01	-2.589016e-02	2.118576e-02	1.379076e-01	-3.826473e-02	4.476564e-02	2.604745e-01	-4.999890e-02	7.882137e-02	4.261809e-01	-5.698348e-02	1.201270e-01	6.092628e-01	-5.792255e-02	1.440174e-01	7.081288e-01	-5.476293e-02	1.804375e-01	8.500805e-01	-5.225571e-02	1.923361e-01	8.941925e-01	-4.801235e-02	2.057939e-01	9.429136e-01	-4.666144e-02	2.088294e-01	9.540236e-01	-4.544549e-02	2.107394e-01	9.622721e-01	-4.538932e-02	2.105238e-01	9.626499e-01	-4.581976e-02	2.092403e-01	9.608531e-01	-4.637559e-02	2.078677e-01	9.588630e-01	-4.655968e-02	2.073307e-01	9.583089e-01	-4.660911e-02	2.066580e-01	9.583017e-01	-4.618409e-02	2.065040e-01	9.596268e-01	-4.530904e-02	2.067797e-01	9.619586e-01	-4.404675e-02	2.073849e-01	9.649753e-01	-4.329275e-02	2.077834e-01	9.666568e-01	-4.158169e-02	2.087274e-01	9.702379e-01	-3.965111e-02	2.098209e-01	9.739810e-01	-3.755531e-02	2.110209e-01	9.777712e-01	-3.534112e-02	2.122959e-01	9.815268e-01	-3.305233e-02	2.136212e-01	9.851838e-01	-2.957439e-02	2.156604e-01	9.903679e-01	-2.730251e-02	2.170257e-01	9.935369e-01	-2.522360e-02	2.183316e-01	9.962890e-01	-2.267551e-02	2.201742e-01	9.994159e-01
