# Force coefficients
# liftDir     : (-1.736480e-01 9.848078e-01 0.000000e+00)
# dragDir     : (9.848078e-01 1.736480e-01 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 5.105270e+01
# lRef        : 1.000000e+00
# Aref        : 1.000000e-02
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
# Time        	Cm            	Cd            	Cl            	Cl(f)         	Cl(r)         
30            	1.741347e-02	8.425988e-02	6.479643e-01	3.413956e-01	3.065687e-01
31            	-5.699718e-03	7.147882e-02	5.561029e-01	2.723517e-01	2.837512e-01
32            	-1.217894e-02	6.188015e-02	5.398063e-01	2.577242e-01	2.820821e-01
33            	1.371580e-04	6.471735e-02	5.962383e-01	2.982563e-01	2.979820e-01
34            	1.302096e-02	7.388109e-02	6.567388e-01	3.413904e-01	3.153484e-01
35            	1.395691e-02	7.831205e-02	6.712702e-01	3.495920e-01	3.216782e-01
36            	4.370475e-03	7.354135e-02	6.436095e-01	3.261752e-01	3.174343e-01
37            	-2.722684e-03	6.605190e-02	6.184978e-01	3.065262e-01	3.119716e-01
38            	-1.642242e-03	6.308474e-02	6.205334e-01	3.086245e-01	3.119090e-01
39            	4.664585e-03	6.551405e-02	6.413957e-01	3.253624e-01	3.160333e-01
40            	7.491834e-03	6.854368e-02	6.560862e-01	3.355349e-01	3.205513e-01
41            	5.251582e-03	6.900591e-02	6.586841e-01	3.345936e-01	3.240905e-01
42            	1.100463e-03	6.666076e-02	6.543556e-01	3.282783e-01	3.260773e-01
43            	-1.108736e-03	6.386295e-02	6.518923e-01	3.248374e-01	3.270549e-01
44            	-4.265597e-04	6.265021e-02	6.547039e-01	3.269254e-01	3.277785e-01
45            	1.393441e-03	6.296096e-02	6.607893e-01	3.317881e-01	3.290012e-01
46            	1.878115e-03	6.351360e-02	6.657710e-01	3.347636e-01	3.310074e-01
47            	4.751445e-04	6.309139e-02	6.674445e-01	3.341974e-01	3.332471e-01
48            	-1.573857e-03	6.172235e-02	6.667146e-01	3.317834e-01	3.349311e-01
49            	-2.464305e-03	6.068438e-02	6.679337e-01	3.315026e-01	3.364312e-01
50            	-2.376185e-03	6.018649e-02	6.706309e-01	3.329392e-01	3.376916e-01
51            	-2.036541e-03	6.018983e-02	6.742671e-01	3.350970e-01	3.391701e-01
52            	-2.405640e-03	5.995596e-02	6.769110e-01	3.360499e-01	3.408611e-01
53            	-3.274505e-03	5.939368e-02	6.786691e-01	3.360600e-01	3.426090e-01
54            	-3.992346e-03	5.875669e-02	6.805259e-01	3.362706e-01	3.442553e-01
55            	-4.382284e-03	5.834401e-02	6.825561e-01	3.368958e-01	3.456604e-01
56            	-4.497643e-03	5.816404e-02	6.853362e-01	3.381704e-01	3.471657e-01
57            	-4.632563e-03	5.806830e-02	6.885962e-01	3.396656e-01	3.489307e-01
58            	-5.012320e-03	5.786962e-02	6.916744e-01	3.408249e-01	3.508495e-01
59            	-5.467411e-03	5.757057e-02	6.942552e-01	3.416602e-01	3.525950e-01
60            	-5.819298e-03	5.726162e-02	6.966336e-01	3.424975e-01	3.541361e-01
61            	-5.977504e-03	5.705133e-02	6.994913e-01	3.437681e-01	3.557231e-01
62            	-6.151075e-03	5.690073e-02	7.023946e-01	3.450462e-01	3.573484e-01
63            	-6.433074e-03	5.674028e-02	7.052543e-01	3.461941e-01	3.590602e-01
64            	-6.782687e-03	5.652995e-02	7.080835e-01	3.472591e-01	3.608245e-01
65            	-7.069434e-03	5.635565e-02	7.109762e-01	3.484187e-01	3.625575e-01
66            	-7.286915e-03	5.616111e-02	7.137243e-01	3.495752e-01	3.641491e-01
67            	-7.465185e-03	5.600151e-02	7.164503e-01	3.507599e-01	3.656903e-01
68            	-7.685401e-03	5.582263e-02	7.190498e-01	3.518395e-01	3.672103e-01
69            	-7.915765e-03	5.563824e-02	7.218257e-01	3.529971e-01	3.688286e-01
70            	-8.167211e-03	5.542844e-02	7.247272e-01	3.541964e-01	3.705308e-01
71            	-8.399100e-03	5.522483e-02	7.276317e-01	3.554167e-01	3.722149e-01
72            	-8.651784e-03	5.498218e-02	7.301981e-01	3.564473e-01	3.737508e-01
73            	-8.906203e-03	5.473338e-02	7.325427e-01	3.573652e-01	3.751776e-01
74            	-9.150716e-03	5.452439e-02	7.349032e-01	3.583009e-01	3.766023e-01
75            	-9.379709e-03	5.427408e-02	7.374276e-01	3.593341e-01	3.780935e-01
76            	-9.632289e-03	5.398021e-02	7.399573e-01	3.603464e-01	3.796110e-01
77            	-9.917766e-03	5.362267e-02	7.423693e-01	3.612669e-01	3.811024e-01
78            	-1.023241e-02	5.334405e-02	7.444333e-01	3.619843e-01	3.824491e-01
79            	-1.057935e-02	5.303404e-02	7.463779e-01	3.626096e-01	3.837683e-01
80            	-1.093318e-02	5.268990e-02	7.485016e-01	3.633176e-01	3.851840e-01
81            	-1.128587e-02	5.229890e-02	7.506181e-01	3.640232e-01	3.865949e-01
82            	-1.165762e-02	5.191498e-02	7.525041e-01	3.645944e-01	3.879097e-01
83            	-1.202193e-02	5.151437e-02	7.541334e-01	3.650447e-01	3.890886e-01
84            	-1.238200e-02	5.110461e-02	7.558636e-01	3.655498e-01	3.903138e-01
85            	-1.276585e-02	5.069108e-02	7.575957e-01	3.660320e-01	3.915637e-01
86            	-1.318525e-02	5.026744e-02	7.593015e-01	3.664655e-01	3.928360e-01
87            	-1.365097e-02	4.986839e-02	7.607748e-01	3.667364e-01	3.940383e-01
88            	-1.411211e-02	4.944872e-02	7.621239e-01	3.669499e-01	3.951741e-01
89            	-1.450438e-02	4.899829e-02	7.636000e-01	3.672956e-01	3.963044e-01
90            	-1.482957e-02	4.853692e-02	7.652249e-01	3.677829e-01	3.974420e-01
91            	-1.514300e-02	4.812302e-02	7.668302e-01	3.682721e-01	3.985581e-01
92            	-1.546322e-02	4.773719e-02	7.683881e-01	3.687308e-01	3.996573e-01
93            	-1.583074e-02	4.735874e-02	7.697881e-01	3.690633e-01	4.007248e-01
94            	-1.619230e-02	4.695520e-02	7.712152e-01	3.694153e-01	4.017999e-01
95            	-1.652992e-02	4.652781e-02	7.726628e-01	3.698015e-01	4.028613e-01
96            	-1.679902e-02	4.612759e-02	7.742380e-01	3.703200e-01	4.039180e-01
97            	-1.699050e-02	4.577071e-02	7.759257e-01	3.709723e-01	4.049533e-01
98            	-1.716656e-02	4.542837e-02	7.775667e-01	3.716168e-01	4.059499e-01
99            	-1.732265e-02	4.508914e-02	7.792112e-01	3.722830e-01	4.069283e-01
100           	-1.745756e-02	4.475349e-02	7.808949e-01	3.729899e-01	4.079050e-01
101           	-1.761440e-02	4.441192e-02	7.825485e-01	3.736598e-01	4.088886e-01
102           	-1.776745e-02	4.408700e-02	7.841986e-01	3.743318e-01	4.098667e-01
103           	-1.789619e-02	4.376644e-02	7.858632e-01	3.750354e-01	4.108278e-01
104           	-1.799733e-02	4.347836e-02	7.875005e-01	3.757529e-01	4.117476e-01
105           	-1.804772e-02	4.321266e-02	7.891599e-01	3.765322e-01	4.126277e-01
106           	-1.807228e-02	4.291315e-02	7.909513e-01	3.774034e-01	4.135479e-01
107           	-1.807402e-02	4.262721e-02	7.927405e-01	3.782962e-01	4.144443e-01
108           	-1.809432e-02	4.235794e-02	7.944098e-01	3.791106e-01	4.152992e-01
109           	-1.813135e-02	4.209318e-02	7.960622e-01	3.798997e-01	4.161624e-01
110           	-1.819118e-02	4.182480e-02	7.975862e-01	3.806019e-01	4.169843e-01
111           	-1.823508e-02	4.156799e-02	7.991337e-01	3.813318e-01	4.178019e-01
112           	-1.825892e-02	4.131388e-02	8.007010e-01	3.820916e-01	4.186094e-01
113           	-1.826498e-02	4.106553e-02	8.022636e-01	3.828668e-01	4.193968e-01
114           	-1.825382e-02	4.081832e-02	8.038621e-01	3.836772e-01	4.201849e-01
115           	-1.824744e-02	4.058892e-02	8.054001e-01	3.844526e-01	4.209475e-01
116           	-1.824162e-02	4.035284e-02	8.068961e-01	3.852064e-01	4.216897e-01
117           	-1.822701e-02	4.012607e-02	8.083622e-01	3.859541e-01	4.224081e-01
118           	-1.821002e-02	3.990042e-02	8.098324e-01	3.867062e-01	4.231262e-01
119           	-1.819896e-02	3.967978e-02	8.112898e-01	3.874459e-01	4.238439e-01
120           	-1.819807e-02	3.946409e-02	8.126957e-01	3.881498e-01	4.245459e-01
121           	-1.819529e-02	3.925829e-02	8.140781e-01	3.888438e-01	4.252344e-01
122           	-1.817949e-02	3.905697e-02	8.154552e-01	3.895481e-01	4.259071e-01
123           	-1.814477e-02	3.886541e-02	8.168307e-01	3.902706e-01	4.265601e-01
124           	-1.810009e-02	3.866269e-02	8.182329e-01	3.910164e-01	4.272166e-01
125           	-1.804449e-02	3.847038e-02	8.196104e-01	3.917607e-01	4.278497e-01
126           	-1.798634e-02	3.828953e-02	8.209724e-01	3.924999e-01	4.284726e-01
127           	-1.792587e-02	3.813681e-02	8.222852e-01	3.932167e-01	4.290685e-01
128           	-1.789948e-02	3.794503e-02	8.236066e-01	3.939038e-01	4.297028e-01
129           	-1.787747e-02	3.776254e-02	8.248814e-01	3.945632e-01	4.303182e-01
130           	-1.784199e-02	3.760230e-02	8.261291e-01	3.952226e-01	4.309065e-01
131           	-1.778311e-02	3.745258e-02	8.273832e-01	3.959085e-01	4.314747e-01
132           	-1.770986e-02	3.729572e-02	8.286543e-01	3.966173e-01	4.320370e-01
133           	-1.764247e-02	3.713387e-02	8.298988e-01	3.973069e-01	4.325919e-01
134           	-1.757921e-02	3.697822e-02	8.311317e-01	3.979867e-01	4.331451e-01
135           	-1.752015e-02	3.683319e-02	8.323432e-01	3.986514e-01	4.336917e-01
136           	-1.746408e-02	3.669672e-02	8.335349e-01	3.993034e-01	4.342316e-01
137           	-1.742289e-02	3.654888e-02	8.346767e-01	3.999155e-01	4.347613e-01
138           	-1.738185e-02	3.640399e-02	8.357994e-01	4.005178e-01	4.352815e-01
139           	-1.733104e-02	3.626827e-02	8.369234e-01	4.011306e-01	4.357927e-01
140           	-1.726882e-02	3.613847e-02	8.380552e-01	4.017588e-01	4.362964e-01
141           	-1.720578e-02	3.600673e-02	8.391671e-01	4.023778e-01	4.367893e-01
142           	-1.714826e-02	3.587388e-02	8.402530e-01	4.029783e-01	4.372748e-01
143           	-1.710250e-02	3.574468e-02	8.412969e-01	4.035459e-01	4.377509e-01
144           	-1.706692e-02	3.561428e-02	8.423286e-01	4.040974e-01	4.382312e-01
145           	-1.703891e-02	3.548541e-02	8.433184e-01	4.046203e-01	4.386981e-01
146           	-1.700185e-02	3.536780e-02	8.443010e-01	4.051486e-01	4.391523e-01
147           	-1.696500e-02	3.523776e-02	8.452706e-01	4.056703e-01	4.396003e-01
148           	-1.692153e-02	3.511621e-02	8.462386e-01	4.061978e-01	4.400408e-01
149           	-1.687591e-02	3.499855e-02	8.472102e-01	4.067292e-01	4.404810e-01
150           	-1.684041e-02	3.488784e-02	8.481300e-01	4.072246e-01	4.409054e-01
151           	-1.682049e-02	3.476654e-02	8.490006e-01	4.076798e-01	4.413208e-01
152           	-1.680661e-02	3.464480e-02	8.498530e-01	4.081199e-01	4.417331e-01
153           	-1.678056e-02	3.454833e-02	8.507002e-01	4.085696e-01	4.421307e-01
154           	-1.676654e-02	3.441478e-02	8.515758e-01	4.090214e-01	4.425545e-01
155           	-1.673886e-02	3.430483e-02	8.524455e-01	4.094839e-01	4.429616e-01
156           	-1.670924e-02	3.421538e-02	8.532317e-01	4.099066e-01	4.433251e-01
157           	-1.670004e-02	3.408515e-02	8.539787e-01	4.102893e-01	4.436894e-01
158           	-1.668437e-02	3.397207e-02	8.547638e-01	4.106975e-01	4.440663e-01
159           	-1.665145e-02	3.390090e-02	8.555807e-01	4.111389e-01	4.444418e-01
160           	-1.665715e-02	3.377520e-02	8.563012e-01	4.114935e-01	4.448078e-01
161           	-1.666521e-02	3.365031e-02	8.569721e-01	4.118208e-01	4.451513e-01
162           	-1.663175e-02	3.359006e-02	8.577611e-01	4.122488e-01	4.455123e-01
163           	-1.663409e-02	3.347382e-02	8.584165e-01	4.125741e-01	4.458423e-01
164           	-1.662936e-02	3.336938e-02	8.590638e-01	4.129025e-01	4.461612e-01
165           	-1.661924e-02	3.326680e-02	8.597601e-01	4.132608e-01	4.464993e-01
166           	-1.659965e-02	3.317629e-02	8.604759e-01	4.136383e-01	4.468376e-01
167           	-1.658922e-02	3.309024e-02	8.611529e-01	4.139872e-01	4.471657e-01
168           	-1.659061e-02	3.299991e-02	8.617577e-01	4.142882e-01	4.474695e-01
169           	-1.659561e-02	3.290584e-02	8.623470e-01	4.145779e-01	4.477691e-01
170           	-1.659286e-02	3.281515e-02	8.629734e-01	4.148938e-01	4.480795e-01
171           	-1.658735e-02	3.272885e-02	8.635806e-01	4.152030e-01	4.483777e-01
172           	-1.658231e-02	3.263959e-02	8.641799e-01	4.155076e-01	4.486723e-01
173           	-1.657773e-02	3.255196e-02	8.647688e-01	4.158067e-01	4.489621e-01
174           	-1.657108e-02	3.246976e-02	8.653448e-01	4.161013e-01	4.492435e-01
175           	-1.657381e-02	3.238690e-02	8.658999e-01	4.163761e-01	4.495238e-01
176           	-1.657827e-02	3.230788e-02	8.664231e-01	4.166333e-01	4.497898e-01
177           	-1.658150e-02	3.222202e-02	8.669413e-01	4.168892e-01	4.500522e-01
178           	-1.657790e-02	3.213790e-02	8.675037e-01	4.171739e-01	4.503297e-01
179           	-1.657711e-02	3.206508e-02	8.680512e-01	4.174485e-01	4.506027e-01
180           	-1.658368e-02	3.199155e-02	8.685367e-01	4.176846e-01	4.508520e-01
181           	-1.658824e-02	3.191728e-02	8.689958e-01	4.179096e-01	4.510861e-01
182           	-1.658935e-02	3.183301e-02	8.694807e-01	4.181510e-01	4.513297e-01
183           	-1.658819e-02	3.176967e-02	8.699735e-01	4.183986e-01	4.515749e-01
184           	-1.658791e-02	3.169572e-02	8.704828e-01	4.186535e-01	4.518293e-01
185           	-1.659524e-02	3.162361e-02	8.709532e-01	4.188814e-01	4.520718e-01
186           	-1.660025e-02	3.154219e-02	8.713901e-01	4.190948e-01	4.522953e-01
187           	-1.660354e-02	3.147539e-02	8.718210e-01	4.193069e-01	4.525140e-01
188           	-1.660855e-02	3.141501e-02	8.722659e-01	4.195244e-01	4.527415e-01
189           	-1.661411e-02	3.134817e-02	8.727121e-01	4.197419e-01	4.529702e-01
190           	-1.662212e-02	3.128325e-02	8.731361e-01	4.199459e-01	4.531902e-01
191           	-1.662681e-02	3.122615e-02	8.735851e-01	4.201658e-01	4.534194e-01
192           	-1.662488e-02	3.116309e-02	8.740166e-01	4.203834e-01	4.536332e-01
193           	-1.662629e-02	3.109431e-02	8.744184e-01	4.205829e-01	4.538355e-01
194           	-1.663573e-02	3.102620e-02	8.747966e-01	4.207625e-01	4.540340e-01
195           	-1.665536e-02	3.095866e-02	8.751398e-01	4.209146e-01	4.542253e-01
196           	-1.666962e-02	3.090006e-02	8.754975e-01	4.210791e-01	4.544184e-01
197           	-1.667198e-02	3.084499e-02	8.759098e-01	4.212829e-01	4.546269e-01
198           	-1.666748e-02	3.079012e-02	8.763475e-01	4.215063e-01	4.548412e-01
199           	-1.666966e-02	3.074127e-02	8.767256e-01	4.216931e-01	4.550324e-01
200           	-1.668059e-02	3.068189e-02	8.770670e-01	4.218529e-01	4.552141e-01
201           	-1.669493e-02	3.061617e-02	8.774133e-01	4.220117e-01	4.554016e-01
202           	-1.670349e-02	3.055909e-02	8.777797e-01	4.221863e-01	4.555933e-01
203           	-1.670719e-02	3.051126e-02	8.781475e-01	4.223666e-01	4.557809e-01
204           	-1.670983e-02	3.046435e-02	8.785155e-01	4.225479e-01	4.559676e-01
205           	-1.671655e-02	3.041376e-02	8.788622e-01	4.227146e-01	4.561476e-01
206           	-1.672654e-02	3.035578e-02	8.792109e-01	4.228789e-01	4.563320e-01
207           	-1.673579e-02	3.031209e-02	8.795422e-01	4.230353e-01	4.565069e-01
208           	-1.674413e-02	3.026057e-02	8.798800e-01	4.231959e-01	4.566841e-01
209           	-1.675147e-02	3.020564e-02	8.802238e-01	4.233604e-01	4.568633e-01
210           	-1.675711e-02	3.015544e-02	8.805666e-01	4.235262e-01	4.570404e-01
211           	-1.676261e-02	3.011610e-02	8.808970e-01	4.236859e-01	4.572111e-01
212           	-1.677071e-02	3.006708e-02	8.812297e-01	4.238442e-01	4.573856e-01
213           	-1.678134e-02	3.000956e-02	8.815454e-01	4.239914e-01	4.575540e-01
214           	-1.678969e-02	2.996645e-02	8.818619e-01	4.241413e-01	4.577206e-01
215           	-1.679484e-02	2.993076e-02	8.821868e-01	4.242986e-01	4.578882e-01
216           	-1.679919e-02	2.989389e-02	8.825226e-01	4.244621e-01	4.580605e-01
217           	-1.680734e-02	2.984107e-02	8.828507e-01	4.246180e-01	4.582327e-01
218           	-1.681616e-02	2.979809e-02	8.831698e-01	4.247687e-01	4.584011e-01
219           	-1.682478e-02	2.974552e-02	8.834750e-01	4.249127e-01	4.585623e-01
220           	-1.683208e-02	2.970398e-02	8.837795e-01	4.250577e-01	4.587218e-01
221           	-1.683672e-02	2.967159e-02	8.840977e-01	4.252121e-01	4.588856e-01
222           	-1.684275e-02	2.962600e-02	8.844187e-01	4.253666e-01	4.590521e-01
223           	-1.685017e-02	2.958226e-02	8.847386e-01	4.255191e-01	4.592194e-01
224           	-1.685773e-02	2.954925e-02	8.850513e-01	4.256679e-01	4.593834e-01
225           	-1.686119e-02	2.950016e-02	8.853665e-01	4.258220e-01	4.595444e-01
226           	-1.686660e-02	2.946479e-02	8.856778e-01	4.259723e-01	4.597055e-01
227           	-1.687331e-02	2.942413e-02	8.859857e-01	4.261195e-01	4.598661e-01
228           	-1.687914e-02	2.938452e-02	8.862987e-01	4.262702e-01	4.600285e-01
229           	-1.688431e-02	2.933637e-02	8.866098e-01	4.264206e-01	4.601892e-01
230           	-1.689021e-02	2.929935e-02	8.869159e-01	4.265677e-01	4.603482e-01
231           	-1.689727e-02	2.926759e-02	8.872174e-01	4.267114e-01	4.605059e-01
232           	-1.690242e-02	2.923076e-02	8.875301e-01	4.268626e-01	4.606675e-01
233           	-1.690761e-02	2.919602e-02	8.878342e-01	4.270095e-01	4.608247e-01
234           	-1.691682e-02	2.914165e-02	8.881360e-01	4.271512e-01	4.609848e-01
235           	-1.691818e-02	2.911215e-02	8.884876e-01	4.273256e-01	4.611620e-01
236           	-1.691891e-02	2.907937e-02	8.887773e-01	4.274697e-01	4.613075e-01
237           	-1.692678e-02	2.904712e-02	8.890665e-01	4.276065e-01	4.614600e-01
238           	-1.693493e-02	2.899219e-02	8.893767e-01	4.277534e-01	4.616233e-01
239           	-1.693959e-02	2.896324e-02	8.897070e-01	4.279139e-01	4.617931e-01
240           	-1.694869e-02	2.891978e-02	8.899883e-01	4.280454e-01	4.619428e-01
241           	-1.693965e-02	2.889773e-02	8.903255e-01	4.282231e-01	4.621024e-01
242           	-1.694768e-02	2.885203e-02	8.906171e-01	4.283609e-01	4.622562e-01
243           	-1.695383e-02	2.881211e-02	8.909386e-01	4.285155e-01	4.624231e-01
244           	-1.696340e-02	2.877978e-02	8.912416e-01	4.286574e-01	4.625842e-01
245           	-1.696320e-02	2.874838e-02	8.915609e-01	4.288173e-01	4.627437e-01
246           	-1.695818e-02	2.871287e-02	8.918774e-01	4.289805e-01	4.628969e-01
247           	-1.695799e-02	2.867531e-02	8.921928e-01	4.291384e-01	4.630544e-01
248           	-1.696926e-02	2.863784e-02	8.924998e-01	4.292806e-01	4.632191e-01
249           	-1.697495e-02	2.860450e-02	8.928265e-01	4.294383e-01	4.633882e-01
250           	-1.697575e-02	2.856969e-02	8.931320e-01	4.295903e-01	4.635418e-01
251           	-1.697356e-02	2.853522e-02	8.934459e-01	4.297494e-01	4.636965e-01
252           	-1.697354e-02	2.850075e-02	8.937683e-01	4.299106e-01	4.638577e-01
253           	-1.697804e-02	2.846585e-02	8.940835e-01	4.300637e-01	4.640198e-01
254           	-1.697720e-02	2.844286e-02	8.944146e-01	4.302301e-01	4.641845e-01
255           	-1.698649e-02	2.839005e-02	8.947086e-01	4.303678e-01	4.643408e-01
256           	-1.698992e-02	2.834960e-02	8.950192e-01	4.305197e-01	4.644995e-01
257           	-1.698024e-02	2.833337e-02	8.953587e-01	4.306991e-01	4.646596e-01
258           	-1.697694e-02	2.830270e-02	8.957123e-01	4.308792e-01	4.648331e-01
259           	-1.698539e-02	2.826029e-02	8.960120e-01	4.310206e-01	4.649914e-01
260           	-1.698948e-02	2.822439e-02	8.963161e-01	4.311686e-01	4.651475e-01
261           	-1.698816e-02	2.819375e-02	8.966247e-01	4.313242e-01	4.653005e-01
262           	-1.699130e-02	2.815294e-02	8.969293e-01	4.314734e-01	4.654560e-01
263           	-1.698565e-02	2.812822e-02	8.972761e-01	4.316524e-01	4.656237e-01
264           	-1.697755e-02	2.810657e-02	8.976783e-01	4.318616e-01	4.658167e-01
265           	-1.698083e-02	2.806862e-02	8.979788e-01	4.320086e-01	4.659702e-01
266           	-1.698835e-02	2.802523e-02	8.982568e-01	4.321400e-01	4.661167e-01
267           	-1.699505e-02	2.797721e-02	8.985449e-01	4.322774e-01	4.662675e-01
268           	-1.698734e-02	2.795311e-02	8.988946e-01	4.324600e-01	4.664346e-01
269           	-1.697255e-02	2.793716e-02	8.992748e-01	4.326648e-01	4.666099e-01
270           	-1.696770e-02	2.791773e-02	8.996096e-01	4.328371e-01	4.667725e-01
271           	-1.698067e-02	2.786725e-02	8.998953e-01	4.329670e-01	4.669283e-01
272           	-1.698767e-02	2.782127e-02	9.002220e-01	4.331233e-01	4.670987e-01
273           	-1.698165e-02	2.779395e-02	9.005593e-01	4.332980e-01	4.672613e-01
274           	-1.696575e-02	2.777825e-02	9.008923e-01	4.334804e-01	4.674119e-01
275           	-1.695949e-02	2.774873e-02	9.012466e-01	4.336638e-01	4.675828e-01
276           	-1.696525e-02	2.771595e-02	9.015728e-01	4.338212e-01	4.677517e-01
277           	-1.696208e-02	2.767912e-02	9.019311e-01	4.340035e-01	4.679276e-01
278           	-1.697437e-02	2.763003e-02	9.021772e-01	4.341142e-01	4.680630e-01
279           	-1.696732e-02	2.760482e-02	9.025035e-01	4.342844e-01	4.682191e-01
280           	-1.695269e-02	2.758746e-02	9.028741e-01	4.344844e-01	4.683897e-01
281           	-1.694511e-02	2.756249e-02	9.032358e-01	4.346728e-01	4.685630e-01
282           	-1.694318e-02	2.753389e-02	9.035822e-01	4.348479e-01	4.687343e-01
283           	-1.694647e-02	2.749391e-02	9.038819e-01	4.349945e-01	4.688874e-01
284           	-1.694716e-02	2.745385e-02	9.042075e-01	4.351566e-01	4.690509e-01
285           	-1.693983e-02	2.742772e-02	9.045465e-01	4.353334e-01	4.692131e-01
286           	-1.692839e-02	2.740863e-02	9.048918e-01	4.355175e-01	4.693743e-01
287           	-1.692231e-02	2.738310e-02	9.052244e-01	4.356899e-01	4.695345e-01
288           	-1.691913e-02	2.735455e-02	9.055545e-01	4.358581e-01	4.696964e-01
289           	-1.692029e-02	2.731798e-02	9.058946e-01	4.360270e-01	4.698676e-01
290           	-1.691691e-02	2.728290e-02	9.062454e-01	4.362058e-01	4.700396e-01
291           	-1.690667e-02	2.725963e-02	9.065835e-01	4.363851e-01	4.701984e-01
292           	-1.689804e-02	2.723450e-02	9.068970e-01	4.365505e-01	4.703465e-01
293           	-1.689300e-02	2.720665e-02	9.072209e-01	4.367175e-01	4.705035e-01
294           	-1.689067e-02	2.717729e-02	9.075666e-01	4.368926e-01	4.706740e-01
295           	-1.688588e-02	2.714962e-02	9.079230e-01	4.370756e-01	4.708474e-01
296           	-1.687912e-02	2.712300e-02	9.082575e-01	4.372496e-01	4.710078e-01
297           	-1.687194e-02	2.709462e-02	9.085844e-01	4.374203e-01	4.711642e-01
298           	-1.686488e-02	2.706714e-02	9.089116e-01	4.375909e-01	4.713207e-01
299           	-1.685746e-02	2.704124e-02	9.092497e-01	4.377674e-01	4.714823e-01
300           	-1.685197e-02	2.701574e-02	9.095926e-01	4.379443e-01	4.716483e-01
301           	-1.685258e-02	2.698268e-02	9.098920e-01	4.380934e-01	4.717986e-01
302           	-1.685095e-02	2.695031e-02	9.101958e-01	4.382469e-01	4.719488e-01
303           	-1.684312e-02	2.692604e-02	9.105391e-01	4.384264e-01	4.721127e-01
304           	-1.683152e-02	2.690474e-02	9.108941e-01	4.386155e-01	4.722786e-01
305           	-1.682028e-02	2.688172e-02	9.112299e-01	4.387947e-01	4.724352e-01
306           	-1.681062e-02	2.685595e-02	9.115612e-01	4.389700e-01	4.725912e-01
