# y+ ()       
# Time        	patch         	min           	max           	average       
500           	wall-l1	2.507566e+01	2.611563e+01	2.562147e+01
500           	airfoil-l2	7.286729e-02	1.610775e-01	1.263755e-01
500           	wall-l2	2.612923e+01	2.973163e+01	2.770670e+01
500           	wall-h2	2.594803e+01	2.961443e+01	2.752703e+01
500           	airfoil-h2	7.227889e-02	1.600752e-01	1.266948e-01
500           	wall-h1	2.503530e+01	2.593570e+01	2.552188e+01
500           	airfoil-h1	9.102265e-02	1.930542e-01	1.709629e-01
550           	airfoil-l1	1.024534e-01	1.942848e-01	1.726096e-01
550           	wall-l1	2.497793e+01	2.597668e+01	2.550404e+01
550           	airfoil-l2	7.272774e-02	1.610549e-01	1.262728e-01
550           	wall-l2	2.598994e+01	2.946961e+01	2.751773e+01
550           	wall-h2	2.610907e+01	2.993283e+01	2.774001e+01
550           	airfoil-h2	7.227267e-02	1.600729e-01	1.266415e-01
550           	wall-h1	2.515558e+01	2.609631e+01	2.566235e+01
550           	airfoil-h1	9.121057e-02	1.931044e-01	1.709802e-01
600           	airfoil-l1	1.023295e-01	1.942476e-01	1.725908e-01
600           	wall-l1	2.492191e+01	2.589321e+01	2.543537e+01
600           	airfoil-l2	7.267482e-02	1.610414e-01	1.262139e-01
600           	wall-l2	2.590613e+01	2.930482e+01	2.740164e+01
600           	wall-h2	2.621310e+01	3.012709e+01	2.787515e+01
600           	airfoil-h2	7.230609e-02	1.600758e-01	1.266141e-01
600           	wall-h1	2.523002e+01	2.620005e+01	2.574990e+01
600           	airfoil-h1	9.135133e-02	1.931425e-01	1.709958e-01
650           	airfoil-l1	1.022436e-01	1.942217e-01	1.725771e-01
650           	wall-l1	2.488806e+01	2.584229e+01	2.539440e+01
650           	airfoil-l2	7.266890e-02	1.610324e-01	1.261789e-01
650           	wall-l2	2.585501e+01	2.920722e+01	2.733139e+01
650           	wall-h2	2.626926e+01	3.023375e+01	2.794913e+01
650           	airfoil-h2	7.235604e-02	1.600802e-01	1.266004e-01
650           	wall-h1	2.526665e+01	2.625599e+01	2.579473e+01
650           	airfoil-h1	9.144870e-02	1.931689e-01	1.710080e-01
700           	airfoil-l1	1.021869e-01	1.942044e-01	1.725674e-01
700           	wall-l1	2.486858e+01	2.581464e+01	2.537148e+01
700           	airfoil-l2	7.268786e-02	1.610258e-01	1.261570e-01
700           	wall-l2	2.582726e+01	2.915074e+01	2.729186e+01
700           	wall-h2	2.629926e+01	3.029859e+01	2.799099e+01
700           	airfoil-h2	7.241095e-02	1.600845e-01	1.265937e-01
700           	wall-h1	2.528853e+01	2.628586e+01	2.581976e+01
700           	airfoil-h1	9.151280e-02	1.931866e-01	1.710168e-01
750           	airfoil-l1	1.021472e-01	1.941924e-01	1.725606e-01
750           	wall-l1	2.485383e+01	2.579697e+01	2.535563e+01
750           	airfoil-l2	7.271376e-02	1.610211e-01	1.261422e-01
750           	wall-l2	2.580951e+01	2.910935e+01	2.726508e+01
750           	wall-h2	2.632058e+01	3.034847e+01	2.802112e+01
750           	airfoil-h2	7.246002e-02	1.600880e-01	1.265902e-01
750           	wall-h1	2.530621e+01	2.630716e+01	2.583923e+01
750           	airfoil-h1	9.155766e-02	1.931987e-01	1.710231e-01
800           	airfoil-l1	1.021169e-01	1.941833e-01	1.725557e-01
800           	wall-l1	2.483956e+01	2.578038e+01	2.534008e+01
800           	airfoil-l2	7.274260e-02	1.610177e-01	1.261317e-01
800           	wall-l2	2.579288e+01	2.906790e+01	2.723931e+01
800           	wall-h2	2.634088e+01	3.039567e+01	2.804931e+01
800           	airfoil-h2	7.250358e-02	1.600906e-01	1.265878e-01
800           	wall-h1	2.532430e+01	2.632741e+01	2.585832e+01
800           	airfoil-h1	9.159174e-02	1.932078e-01	1.710276e-01
850           	airfoil-l1	1.020926e-01	1.941759e-01	1.725519e-01
850           	wall-l1	2.482510e+01	2.576304e+01	2.532416e+01
850           	airfoil-l2	7.277053e-02	1.610152e-01	1.261236e-01
850           	wall-l2	2.577551e+01	2.902744e+01	2.721357e+01
850           	wall-h2	2.636117e+01	3.044103e+01	2.807694e+01
850           	airfoil-h2	7.254130e-02	1.600925e-01	1.265855e-01
850           	wall-h1	2.534159e+01	2.634765e+01	2.587729e+01
850           	airfoil-h1	9.161903e-02	1.932151e-01	1.710311e-01
900           	airfoil-l1	1.020728e-01	1.941699e-01	1.725489e-01
900           	wall-l1	2.481223e+01	2.574654e+01	2.530959e+01
900           	airfoil-l2	7.279534e-02	1.610134e-01	1.261171e-01
900           	wall-l2	2.575895e+01	2.899100e+01	2.718954e+01
900           	wall-h2	2.638037e+01	3.048121e+01	2.810223e+01
900           	airfoil-h2	7.257303e-02	1.600938e-01	1.265831e-01
900           	wall-h1	2.535688e+01	2.636682e+01	2.589455e+01
900           	airfoil-h1	9.164121e-02	1.932209e-01	1.710337e-01
950           	airfoil-l1	1.020578e-01	1.941654e-01	1.725465e-01
950           	wall-l1	2.480371e+01	2.573331e+01	2.529862e+01
950           	airfoil-l2	7.281620e-02	1.610119e-01	1.261116e-01
950           	wall-l2	2.574569e+01	2.896336e+01	2.717071e+01
950           	wall-h2	2.639587e+01	3.051156e+01	2.812231e+01
950           	airfoil-h2	7.259919e-02	1.600947e-01	1.265805e-01
950           	wall-h1	2.536864e+01	2.638229e+01	2.590808e+01
950           	airfoil-h1	9.165802e-02	1.932254e-01	1.710358e-01
1000          	airfoil-l1	1.020474e-01	1.941622e-01	1.725448e-01
1000          	wall-l1	2.479835e+01	2.572523e+01	2.529231e+01
1000          	airfoil-l2	7.283281e-02	1.610108e-01	1.261067e-01
1000          	wall-l2	2.573758e+01	2.894590e+01	2.715869e+01
1000          	wall-h2	2.640630e+01	3.052851e+01	2.813491e+01
1000          	airfoil-h2	7.262019e-02	1.600953e-01	1.265776e-01
1000          	wall-h1	2.537564e+01	2.639266e+01	2.591685e+01
1000          	airfoil-h1	9.166978e-02	1.932286e-01	1.710372e-01
1050          	airfoil-l1	1.020411e-01	1.941601e-01	1.725435e-01
1050          	wall-l1	2.479775e+01	2.572191e+01	2.529014e+01
1050          	airfoil-l2	7.284581e-02	1.610098e-01	1.261021e-01
1050          	wall-l2	2.573426e+01	2.893920e+01	2.715383e+01
1050          	wall-h2	2.641220e+01	3.053673e+01	2.814183e+01
1050          	airfoil-h2	7.263713e-02	1.600958e-01	1.265746e-01
1050          	wall-h1	2.537992e+01	2.639854e+01	2.592151e+01
1050          	airfoil-h1	9.167671e-02	1.932303e-01	1.710381e-01
1100          	airfoil-l1	1.020377e-01	1.941590e-01	1.725426e-01
1100          	wall-l1	2.479865e+01	2.572220e+01	2.529097e+01
1100          	airfoil-l2	7.285393e-02	1.610091e-01	1.260978e-01
1100          	wall-l2	2.573452e+01	2.893861e+01	2.715328e+01
1100          	wall-h2	2.641519e+01	3.053805e+01	2.814448e+01
1100          	airfoil-h2	7.264825e-02	1.600960e-01	1.265715e-01
1100          	wall-h1	2.538120e+01	2.640153e+01	2.592352e+01
1100          	airfoil-h1	9.168038e-02	1.932313e-01	1.710386e-01
1150          	airfoil-l1	1.020362e-01	1.941583e-01	1.725420e-01
1150          	wall-l1	2.480118e+01	2.572364e+01	2.529290e+01
1150          	airfoil-l2	7.285963e-02	1.610085e-01	1.260936e-01
1150          	wall-l2	2.573596e+01	2.893941e+01	2.715454e+01
1150          	wall-h2	2.641523e+01	3.053602e+01	2.814418e+01
1150          	airfoil-h2	7.265614e-02	1.600961e-01	1.265683e-01
1150          	wall-h1	2.538187e+01	2.640155e+01	2.592367e+01
