# y+ ()       
# Time        	patch         	min           	max           	average       
700           	wall-h1	1.503851e+02	1.595733e+02	1.554068e+02
700           	airfoil-h1	1.581142e-01	4.894525e-01	2.376019e-01
750           	airfoil-l1	1.119237e-02	4.777789e-01	1.246741e-01
750           	wall-l1	1.296541e+02	1.375694e+02	1.338658e+02
750           	airfoil-l2	1.095171e-01	1.368623e-01	1.266151e-01
750           	wall-l2	1.376774e+02	1.920147e+02	1.545772e+02
750           	wall-h2	1.603441e+02	2.155347e+02	1.787622e+02
750           	airfoil-h2	2.965044e-02	1.615766e-01	1.004850e-01
750           	wall-h1	1.508978e+02	1.602206e+02	1.559844e+02
750           	airfoil-h1	1.584752e-01	4.908210e-01	2.380805e-01
800           	airfoil-l1	7.401143e-03	4.788751e-01	1.245458e-01
800           	wall-l1	1.299837e+02	1.379791e+02	1.342333e+02
800           	airfoil-l2	1.090186e-01	1.366981e-01	1.264169e-01
800           	wall-l2	1.380878e+02	1.924914e+02	1.550099e+02
800           	wall-h2	1.608538e+02	2.161539e+02	1.793155e+02
800           	airfoil-h2	3.117602e-02	1.618561e-01	1.012293e-01
800           	wall-h1	1.512990e+02	1.607293e+02	1.564395e+02
800           	airfoil-h1	1.587435e-01	4.919150e-01	2.384628e-01
850           	airfoil-l1	1.071928e-03	4.797250e-01	1.243950e-01
850           	wall-l1	1.302336e+02	1.382852e+02	1.345103e+02
850           	airfoil-l2	1.086561e-01	1.365658e-01	1.262605e-01
850           	wall-l2	1.383943e+02	1.928451e+02	1.553321e+02
850           	wall-h2	1.612457e+02	2.166190e+02	1.797384e+02
850           	airfoil-h2	3.219986e-02	1.620724e-01	1.017443e-01
850           	wall-h1	1.515960e+02	1.611203e+02	1.567815e+02
850           	airfoil-h1	1.589516e-01	4.927639e-01	2.387693e-01
900           	airfoil-l1	6.380808e-03	4.803484e-01	1.244236e-01
900           	wall-l1	1.304089e+02	1.385099e+02	1.347086e+02
900           	airfoil-l2	1.083969e-01	1.364659e-01	1.261435e-01
900           	wall-l2	1.386195e+02	1.931026e+02	1.555689e+02
900           	wall-h2	1.615277e+02	2.169451e+02	1.800407e+02
900           	airfoil-h2	3.284658e-02	1.622380e-01	1.020909e-01
900           	wall-h1	1.517905e+02	1.614016e+02	1.570194e+02
900           	airfoil-h1	1.591113e-01	4.933888e-01	2.390064e-01
950           	airfoil-l1	8.373298e-03	4.807959e-01	1.244156e-01
950           	wall-l1	1.305336e+02	1.386728e+02	1.348532e+02
950           	airfoil-l2	1.082027e-01	1.363898e-01	1.260545e-01
950           	wall-l2	1.387826e+02	1.932765e+02	1.557356e+02
950           	wall-h2	1.617190e+02	2.171709e+02	1.802496e+02
950           	airfoil-h2	3.327516e-02	1.623771e-01	1.023446e-01
950           	wall-h1	1.519324e+02	1.615923e+02	1.571832e+02
950           	airfoil-h1	1.592456e-01	4.938364e-01	2.391950e-01
1000          	airfoil-l1	9.567043e-03	4.811220e-01	1.244059e-01
1000          	wall-l1	1.306182e+02	1.387785e+02	1.349466e+02
1000          	airfoil-l2	1.080538e-01	1.363319e-01	1.259864e-01
1000          	wall-l2	1.388886e+02	1.933937e+02	1.558467e+02
1000          	wall-h2	1.618469e+02	2.173214e+02	1.803873e+02
1000          	airfoil-h2	3.355279e-02	1.624925e-01	1.025349e-01
1000          	wall-h1	1.520362e+02	1.617200e+02	1.572996e+02
1000          	airfoil-h1	1.593570e-01	4.941625e-01	2.393417e-01
1050          	airfoil-l1	1.032808e-02	4.813575e-01	1.243981e-01
1050          	wall-l1	1.306791e+02	1.388573e+02	1.350168e+02
1050          	airfoil-l2	1.079391e-01	1.362906e-01	1.259365e-01
1050          	wall-l2	1.389676e+02	1.934844e+02	1.559298e+02
1050          	wall-h2	1.619512e+02	2.174361e+02	1.804971e+02
1050          	airfoil-h2	3.372520e-02	1.625812e-01	1.026724e-01
1050          	wall-h1	1.521013e+02	1.618241e+02	1.573852e+02
1050          	airfoil-h1	1.594425e-01	4.943988e-01	2.394508e-01
1100          	airfoil-l1	1.079729e-02	4.815049e-01	1.243915e-01
1100          	wall-l1	1.307248e+02	1.389103e+02	1.350643e+02
1100          	airfoil-l2	1.078512e-01	1.362634e-01	1.259023e-01
1100          	wall-l2	1.390207e+02	1.935439e+02	1.559857e+02
1100          	wall-h2	1.620129e+02	2.175065e+02	1.805649e+02
1100          	airfoil-h2	3.383167e-02	1.626450e-01	1.027679e-01
1100          	wall-h1	1.521379e+02	1.618854e+02	1.574305e+02
1100          	airfoil-h1	1.595042e-01	4.945468e-01	2.395269e-01
1150          	airfoil-l1	1.112149e-02	4.816121e-01	1.243866e-01
1150          	wall-l1	1.307492e+02	1.389489e+02	1.350978e+02
1150          	airfoil-l2	1.077808e-01	1.362422e-01	1.258753e-01
1150          	wall-l2	1.390593e+02	1.935775e+02	1.560213e+02
1150          	wall-h2	1.620453e+02	2.175483e+02	1.806016e+02
1150          	airfoil-h2	3.390357e-02	1.626988e-01	1.028437e-01
1150          	wall-h1	1.521695e+02	1.619178e+02	1.574626e+02
1150          	airfoil-h1	1.595560e-01	4.946541e-01	2.395864e-01
1200          	airfoil-l1	1.136035e-02	4.816928e-01	1.243828e-01
1200          	wall-l1	1.307712e+02	1.389773e+02	1.351204e+02
1200          	airfoil-l2	1.077217e-01	1.362264e-01	1.258540e-01
1200          	wall-l2	1.390878e+02	1.936113e+02	1.560534e+02
1200          	wall-h2	1.620767e+02	2.175823e+02	1.806338e+02
1200          	airfoil-h2	3.395015e-02	1.627424e-01	1.029047e-01
1200          	wall-h1	1.521930e+02	1.619492e+02	1.574914e+02
1200          	airfoil-h1	1.595980e-01	4.947351e-01	2.396324e-01
1250          	airfoil-l1	1.153887e-02	4.817542e-01	1.243799e-01
1250          	wall-l1	1.307908e+02	1.389970e+02	1.351410e+02
1250          	airfoil-l2	1.076716e-01	1.362142e-01	1.258369e-01
1250          	wall-l2	1.391075e+02	1.936363e+02	1.560749e+02
1250          	wall-h2	1.621043e+02	2.176129e+02	1.806633e+02
1250          	airfoil-h2	3.397798e-02	1.627766e-01	1.029528e-01
1250          	wall-h1	1.522087e+02	1.619767e+02	1.575121e+02
1250          	airfoil-h1	1.596309e-01	4.947966e-01	2.396677e-01
1300          	airfoil-l1	1.167402e-02	4.818009e-01	1.243776e-01
1300          	wall-l1	1.308050e+02	1.390170e+02	1.351583e+02
1300          	airfoil-l2	1.076292e-01	1.362048e-01	1.258231e-01
1300          	wall-l2	1.391276e+02	1.936572e+02	1.560950e+02
1300          	wall-h2	1.621222e+02	2.176369e+02	1.806841e+02
1300          	airfoil-h2	3.399071e-02	1.628030e-01	1.029898e-01
1300          	wall-h1	1.522218e+02	1.619944e+02	1.575271e+02
1300          	airfoil-h1	1.596563e-01	4.948433e-01	2.396945e-01
1350          	airfoil-l1	1.177459e-02	4.818341e-01	1.243755e-01
1350          	wall-l1	1.308165e+02	1.390316e+02	1.351708e+02
1350          	airfoil-l2	1.075933e-01	1.361976e-01	1.258120e-01
1350          	wall-l2	1.391421e+02	1.936721e+02	1.561097e+02
1350          	wall-h2	1.621351e+02	2.176508e+02	1.806976e+02
1350          	airfoil-h2	3.399023e-02	1.628232e-01	1.030173e-01
1350          	wall-h1	1.522304e+02	1.620073e+02	1.575380e+02
1350          	airfoil-h1	1.596757e-01	4.948765e-01	2.397147e-01
1400          	airfoil-l1	1.184344e-02	4.818538e-01	1.243735e-01
1400          	wall-l1	1.308221e+02	1.390402e+02	1.351777e+02
1400          	airfoil-l2	1.075649e-01	1.361919e-01	1.258033e-01
1400          	wall-l2	1.391507e+02	1.936797e+02	1.561177e+02
1400          	wall-h2	1.621425e+02	2.176578e+02	1.807053e+02
1400          	airfoil-h2	3.397611e-02	1.628386e-01	1.030363e-01
1400          	wall-h1	1.522371e+02	1.620147e+02	1.575447e+02
1400          	airfoil-h1	1.596905e-01	4.948959e-01	2.397288e-01
1450          	airfoil-l1	1.189154e-02	4.818722e-01	1.243724e-01
1450          	wall-l1	1.308247e+02	1.390464e+02	1.351829e+02
1450          	airfoil-l2	1.075422e-01	1.361877e-01	1.257966e-01
1450          	wall-l2	1.391568e+02	1.936846e+02	1.561239e+02
1450          	wall-h2	1.621482e+02	2.176632e+02	1.807112e+02
1450          	airfoil-h2	3.395090e-02	1.628501e-01	1.030485e-01
1450          	wall-h1	1.522404e+02	1.620205e+02	1.575503e+02
1450          	airfoil-h1	1.597016e-01	4.949145e-01	2.397397e-01
1500          	airfoil-l1	1.192333e-02	4.818835e-01	1.243717e-01
1500          	wall-l1	1.308279e+02	1.390505e+02	1.351865e+02
1500          	airfoil-l2	1.075210e-01	1.361849e-01	1.257914e-01
1500          	wall-l2	1.391610e+02	1.936886e+02	1.561290e+02
1500          	wall-h2	1.621552e+02	2.176640e+02	1.807163e+02
1500          	airfoil-h2	3.391929e-02	1.628583e-01	1.030554e-01
1500          	wall-h1	1.522381e+02	1.620275e+02	1.575521e+02
1500          	airfoil-h1	1.597094e-01	4.949261e-01	2.397476e-01
1550          	airfoil-l1	1.193785e-02	4.818880e-01	1.243709e-01
1550          	wall-l1	1.308284e+02	1.390527e+02	1.351887e+02
1550          	airfoil-l2	1.075018e-01	1.361829e-01	1.257874e-01
1550          	wall-l2	1.391633e+02	1.936899e+02	1.561312e+02
1550          	wall-h2	1.621568e+02	2.176640e+02	1.807177e+02
1550          	airfoil-h2	3.388255e-02	1.628648e-01	1.030583e-01
1550          	wall-h1	1.522351e+02	1.620289e+02	1.575501e+02
1550          	airfoil-h1	1.597157e-01	4.949307e-01	2.397536e-01
1600          	airfoil-l1	1.194060e-02	4.818884e-01	1.243705e-01
1600          	wall-l1	1.308280e+02	1.390546e+02	1.351889e+02
1600          	airfoil-l2	1.074849e-01	1.361817e-01	1.257843e-01
1600          	wall-l2	1.391654e+02	1.936875e+02	1.561320e+02
1600          	wall-h2	1.621531e+02	2.176585e+02	1.807141e+02
1600          	airfoil-h2	3.384099e-02	1.628699e-01	1.030583e-01
1600          	wall-h1	1.522298e+02	1.620253e+02	1.575460e+02
1600          	airfoil-h1	1.597206e-01	4.949313e-01	2.397575e-01
1650          	airfoil-l1	1.193185e-02	4.818843e-01	1.243700e-01
1650          	wall-l1	1.308254e+02	1.390565e+02	1.351873e+02
1650          	airfoil-l2	1.074681e-01	1.361810e-01	1.257819e-01
1650          	wall-l2	1.391669e+02	1.936846e+02	1.561314e+02
1650          	wall-h2	1.621477e+02	2.176504e+02	1.807081e+02
1650          	airfoil-h2	3.379722e-02	1.628739e-01	1.030564e-01
1650          	wall-h1	1.522241e+02	1.620197e+02	1.575400e+02
1650          	airfoil-h1	1.597244e-01	4.949275e-01	2.397603e-01
1700          	airfoil-l1	1.191736e-02	4.818785e-01	1.243699e-01
1700          	wall-l1	1.308233e+02	1.390529e+02	1.351847e+02
1700          	airfoil-l2	1.074525e-01	1.361809e-01	1.257800e-01
1700          	wall-l2	1.391636e+02	1.936819e+02	1.561288e+02
1700          	wall-h2	1.621419e+02	2.176412e+02	1.807017e+02
1700          	airfoil-h2	3.375154e-02	1.628770e-01	1.030530e-01
1700          	wall-h1	1.522172e+02	1.620140e+02	1.575341e+02
1700          	airfoil-h1	1.597274e-01	4.949218e-01	2.397618e-01
1750          	airfoil-l1	1.189628e-02	4.818695e-01	1.243696e-01
1750          	wall-l1	1.308202e+02	1.390516e+02	1.351816e+02
1750          	airfoil-l2	1.074379e-01	1.361811e-01	1.257785e-01
1750          	wall-l2	1.391617e+02	1.936757e+02	1.561250e+02
1750          	wall-h2	1.621347e+02	2.176330e+02	1.806945e+02
1750          	airfoil-h2	3.370473e-02	1.628792e-01	1.030483e-01
1750          	wall-h1	1.522111e+02	1.620065e+02	1.575274e+02
1750          	airfoil-h1	1.597296e-01	4.949130e-01	2.397623e-01
1800          	airfoil-l1	1.187121e-02	4.818596e-01	1.243695e-01
1800          	wall-l1	1.308160e+02	1.390460e+02	1.351779e+02
1800          	airfoil-l2	1.074233e-01	1.361815e-01	1.257774e-01
1800          	wall-l2	1.391565e+02	1.936706e+02	1.561210e+02
1800          	wall-h2	1.621281e+02	2.176223e+02	1.806868e+02
1800          	airfoil-h2	3.365800e-02	1.628809e-01	1.030429e-01
1800          	wall-h1	1.522046e+02	1.620003e+02	1.575209e+02
1800          	airfoil-h1	1.597312e-01	4.949032e-01	2.397617e-01
1850          	airfoil-l1	1.184358e-02	4.818485e-01	1.243694e-01
1850          	wall-l1	1.308121e+02	1.390429e+02	1.351740e+02
1850          	airfoil-l2	1.074094e-01	1.361822e-01	1.257766e-01
1850          	wall-l2	1.391535e+02	1.936643e+02	1.561168e+02
